method,dataset,target_attribute,total_time,init_time,model_time,del_time,delete_db_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1
delexp,airport,scheduled_service,0.00707554817199707,0.003590822219848633,0.0011708736419677734,0.002313852310180664,0.682552015129659,0.7151856454814502,-0.44127600756482954,2,5,2,5,1,24196,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0070650577545166016,0.003370046615600586,0.0011179447174072266,0.002577066421508789,0.2288821396123376,0.7151856454814502,-0.3144410698061688,0,1,0,1,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006432294845581055,0.0032851696014404297,0.0015170574188232422,0.0016300678253173828,0.7151856454814502,0.7151856454814502,-0.3575928227407251,0,5,0,5,0,24124,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.007040262222290039,0.0034601688385009766,0.001138925552368164,0.0024411678314208984,0.0,0.7151856454814502,-0.5,0,-1,0,-1,5,24484,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.00718998908996582,0.0034258365631103516,0.0011491775512695312,0.0026149749755859375,0.5734114839073647,0.7151856454814502,-0.4867057419536824,4,5,4,5,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006964921951293945,0.0032770633697509766,0.001096963882446289,0.0025908946990966797,0.2288821396123376,0.7151856454814502,-0.3144410698061688,0,1,0,1,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0067043304443359375,0.003239154815673828,0.0010919570922851562,0.002373218536376953,0.6646451700889366,0.7151856454814502,-0.4323225850444683,2,5,2,5,1,24196,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0071909427642822266,0.003590106964111328,0.0011148452758789062,0.002485990524291992,0.29185792416741285,0.7151856454814502,-0.5459289620837064,4,3,4,3,4,24412,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0067942142486572266,0.003298044204711914,0.0010941028594970703,0.002402067184448242,0.49206482628207104,0.7151856454814502,-0.44603241314103553,4,4,4,4,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.007027864456176758,0.003426074981689453,0.0011339187622070312,0.0024678707122802734,0.2288821396123376,0.7151856454814502,-0.3144410698061688,0,1,0,1,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.007069110870361328,0.003345966339111328,0.0013241767883300781,0.002398967742919922,0.5217987710088933,0.7151856454814502,-0.36089938550444667,6,5,6,5,1,24196,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006778240203857422,0.0033321380615234375,0.0011010169982910156,0.0023450851440429688,0.2288821396123376,0.7151856454814502,-0.5144410698061688,0,1,0,1,4,24412,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0067861080169677734,0.0031659603118896484,0.0011050701141357422,0.002515077590942383,0.4500384497208755,0.7151856454814502,-0.5250192248604377,4,4,4,4,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.00640869140625,0.0031828880310058594,0.001116037368774414,0.0021097660064697266,0.5007565718104581,0.7151856454814502,-0.45037828590522905,4,4,4,4,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006826877593994141,0.0032608509063720703,0.0010821819305419922,0.002483844757080078,0.0920468199405825,0.7151856454814502,-0.34602340997029124,2,1,2,1,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0067179203033447266,0.0033960342407226562,0.001146078109741211,0.0021758079528808594,0.527204740336032,0.7151856454814502,-0.46360237016801603,0,3,0,3,2,24268,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0069887638092041016,0.0033159255981445312,0.0011668205261230469,0.0025060176849365234,0.49206482628207104,0.7151856454814502,-0.44603241314103553,4,4,4,4,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006522178649902344,0.0033130645751953125,0.0010950565338134766,0.0021140575408935547,0.633267038153267,0.7151856454814502,-0.4166335190766335,0,4,0,4,1,24196,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006815195083618164,0.003227710723876953,0.0010743141174316406,0.0025131702423095703,0.48004561987648753,0.7151856454814502,-0.5400228099382438,4,4,4,4,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006898164749145508,0.0033140182495117188,0.0010671615600585938,0.0025169849395751953,0.2288821396123376,0.7151856454814502,-0.3144410698061688,0,1,0,1,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.00667119026184082,0.003275156021118164,0.0011188983917236328,0.0022771358489990234,0.5329217593367891,0.7151856454814502,-0.46646087966839456,2,4,2,4,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.00643467903137207,0.003062009811401367,0.0011267662048339844,0.0022459030151367188,0.0920468199405825,0.7151856454814502,-0.34602340997029124,2,1,2,1,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006002187728881836,0.0032269954681396484,0.0011200904846191406,0.0016551017761230469,0.7151856454814502,0.7151856454814502,-0.3575928227407251,0,5,0,5,0,24124,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006814002990722656,0.003294229507446289,0.0011289119720458984,0.0023908615112304688,0.4697142498776278,0.7151856454814502,-0.5348571249388139,2,3,2,3,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.00657200813293457,0.003408193588256836,0.0010917186737060547,0.0020720958709716797,0.633267038153267,0.7151856454814502,-0.4166335190766335,0,4,0,4,1,24196,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006855964660644531,0.003220081329345703,0.0011570453643798828,0.0024788379669189453,0.4433069423225279,0.7151856454814502,-0.5216534711612639,2,3,2,3,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006619930267333984,0.0034487247467041016,0.0010721683502197266,0.0020990371704101562,0.5907433526542352,0.7151856454814502,-0.4953716763271176,2,4,2,4,2,24268,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0062978267669677734,0.0031309127807617188,0.0010790824890136719,0.002087831497192383,0.460338407225221,0.7151856454814502,-0.5301692036126104,2,3,2,3,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.005728244781494141,0.0026900768280029297,0.0010781288146972656,0.0019600391387939453,0.3296703821603769,0.7151856454814502,-0.5648351910801885,4,3,4,3,4,24412,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006782054901123047,0.0031690597534179688,0.0011279582977294922,0.002485036849975586,0.0,0.7151856454814502,-0.4,0,-1,0,-1,4,24412,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.010914802551269531,0.0034172534942626953,0.0011477470397949219,0.006349802017211914,0.2288821396123376,0.7151856454814502,-0.6144410698061689,0,1,0,1,5,24484,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.007061958312988281,0.0032749176025390625,0.0011379718780517578,0.002649068832397461,0.527204740336032,0.7151856454814502,-0.46360237016801603,0,3,0,3,2,24268,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.007646083831787109,0.0034699440002441406,0.0011970996856689453,0.0029790401458740234,0.5734114839073647,0.7151856454814502,-0.4867057419536824,4,5,4,5,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.007122039794921875,0.0033600330352783203,0.0011699199676513672,0.0025920867919921875,0.5217987710088933,0.7151856454814502,-0.36089938550444667,6,5,6,5,1,24196,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006334066390991211,0.002850055694580078,0.0011820793151855469,0.002301931381225586,0.682552015129659,0.7151856454814502,-0.44127600756482954,2,5,2,5,1,24196,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0070018768310546875,0.003410816192626953,0.0011322498321533203,0.002458810806274414,0.2288821396123376,0.7151856454814502,-0.4144410698061688,0,1,0,1,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006816387176513672,0.003409147262573242,0.0011839866638183594,0.0022232532501220703,0.527204740336032,0.7151856454814502,-0.46360237016801603,0,3,0,3,2,24268,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0066986083984375,0.003162860870361328,0.0011110305786132812,0.0024247169494628906,0.0,0.7151856454814502,-0.5,0,-1,0,-1,5,24484,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006777048110961914,0.0032520294189453125,0.001130819320678711,0.0023941993713378906,0.0,0.7151856454814502,-0.4,0,-1,0,-1,4,24412,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006896018981933594,0.0032701492309570312,0.0011320114135742188,0.0024938583374023438,0.5734114839073647,0.7151856454814502,-0.4867057419536824,4,5,4,5,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006989955902099609,0.0032050609588623047,0.0011019706726074219,0.002682924270629883,0.2288821396123376,0.7151856454814502,-0.4144410698061688,0,1,0,1,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006607770919799805,0.0030357837677001953,0.0010941028594970703,0.002477884292602539,0.44011894550313135,0.7151856454814502,-0.5200594727515657,2,3,2,3,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006817817687988281,0.0031223297119140625,0.001081705093383789,0.0026137828826904297,0.5334968933116484,0.7151856454814502,-0.4667484466558242,2,4,2,4,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006668806076049805,0.003180980682373047,0.0010759830474853516,0.0024118423461914062,0.633267038153267,0.7151856454814502,-0.4166335190766335,0,4,0,4,1,24196,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0068247318267822266,0.003175020217895508,0.0010747909545898438,0.002574920654296875,0.2288821396123376,0.7151856454814502,-0.4144410698061688,0,1,0,1,3,24340,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.0059549808502197266,0.0032460689544677734,0.0010769367218017578,0.0016319751739501953,0.7151856454814502,0.7151856454814502,-0.3575928227407251,0,5,0,5,0,24124,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006562948226928711,0.0029850006103515625,0.0011110305786132812,0.002466917037963867,0.2790853616047787,0.7151856454814502,-0.5395426808023893,2,2,2,2,4,24412,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006976127624511719,0.003134012222290039,0.0010890960693359375,0.002753019332885742,0.2288821396123376,0.7151856454814502,-0.3144410698061688,0,1,0,1,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,airport,scheduled_service,0.006986141204833984,0.0032088756561279297,0.001161336898803711,0.0026159286499023438,0.2288821396123376,0.7151856454814502,-0.3144410698061688,0,1,0,1,2,24268,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,
delexp,hospital,ProviderNumber,0.6722030639648438,0.0055239200592041016,0.6622512340545654,0.004427909851074219,0.528909743632636,0.6623992294064142,-0.4866770940385402,26,15,26,15,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6702489852905273,0.004783153533935547,0.6603379249572754,0.005127906799316406,0.5313089647508598,0.6623992294064142,-0.5989878157087631,168,85,168,85,6,491156,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6702568531036377,0.004679203033447266,0.6607978343963623,0.004779815673828125,0.527136427683737,0.6623992294064142,-0.5413459916196464,58,31,58,31,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6722350120544434,0.004781007766723633,0.6629750728607178,0.004478931427001953,0.6623992294064142,0.6623992294064142,-0.5534218369254293,0,4,0,4,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6771266460418701,0.004572868347167969,0.6665127277374268,0.006041049957275391,0.6130866957202925,0.6623992294064142,-0.41765445897125736,4,5,4,5,2,490868,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6900460720062256,0.0047872066497802734,0.6803820133209229,0.004876852035522461,0.4555022438070656,0.6623992294064142,-0.449973344125755,46,24,46,24,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6713089942932129,0.0048923492431640625,0.6633396148681641,0.0030770301818847656,0.5334239572618198,0.6623992294064142,-0.4333786452975765,16,10,16,10,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6760120391845703,0.004687786102294922,0.6657042503356934,0.005620002746582031,0.3680554898958679,0.6623992294064142,-0.46180552272571174,80,41,80,41,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6693813800811768,0.004785060882568359,0.6587860584259033,0.005810260772705078,0.4588762183389853,0.6623992294064142,-0.5072158869472705,84,43,84,43,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.67195725440979,0.0049860477447509766,0.6626250743865967,0.004346132278442383,0.622295926091732,0.6623992294064142,-0.5333701852680882,16,11,16,11,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6694152355194092,0.005282878875732422,0.6590380668640137,0.005094289779663086,0.584765161663386,0.6623992294064142,-0.5701603586094708,6,6,6,6,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6697847843170166,0.004733085632324219,0.6600470542907715,0.0050046443939208984,0.5742552604116484,0.6623992294064142,-0.45379429687249084,2,4,2,4,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6675577163696289,0.0048220157623291016,0.6587698459625244,0.003965854644775391,0.6623992294064142,0.6623992294064142,-0.49786628136987376,0,4,0,4,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6733987331390381,0.005027055740356445,0.6645708084106445,0.0038008689880371094,0.5529261890723058,0.6623992294064142,-0.44312976120281955,4,5,4,5,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6985077857971191,0.004827022552490234,0.6761479377746582,0.017532825469970703,0.5307262745925145,0.6623992294064142,-0.5986964706295905,40,22,40,22,6,491156,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.7002332210540771,0.004689216613769531,0.6910557746887207,0.004488229751586914,0.5742552604116484,0.6623992294064142,-0.45379429687249084,2,4,2,4,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6747891902923584,0.005136013031005859,0.6627941131591797,0.0068590641021728516,0.5049848185721395,0.6623992294064142,-0.4191590759527364,16,10,16,10,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.674116849899292,0.004853010177612305,0.6646058559417725,0.0046579837799072266,0.5502152736017799,0.6623992294064142,-0.49732985902311216,16,10,16,10,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6710777282714844,0.0050067901611328125,0.661574125289917,0.00449681282043457,0.5814735453210316,0.6623992294064142,-0.4018478837716269,4,5,4,5,2,490868,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6722018718719482,0.0047779083251953125,0.6629400253295898,0.004483938217163086,0.5097108638231194,0.6623992294064142,-0.4770776541337819,26,15,26,15,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6698970794677734,0.004766225814819336,0.6606278419494629,0.004503011703491211,0.42899082120597354,0.6623992294064142,-0.436717632825209,14,9,14,9,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6768648624420166,0.004772186279296875,0.6663877964019775,0.0057048797607421875,0.5569129528560992,0.6623992294064142,-0.611789809761383,94,49,94,49,6,491156,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6754012107849121,0.00484919548034668,0.6662909984588623,0.004261016845703125,0.6623992294064142,0.6623992294064142,-0.49786628136987376,0,4,0,4,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6744546890258789,0.004930973052978516,0.6641619205474854,0.005361795425415039,0.42899082120597354,0.6623992294064142,-0.38116207726965345,14,9,14,9,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6708660125732422,0.004729032516479492,0.661761999130249,0.004374980926513672,0.4784376134797834,0.6623992294064142,-0.572552140073225,168,85,168,85,6,491156,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6711556911468506,0.004648923873901367,0.6619539260864258,0.0045528411865234375,0.45119193846993344,0.6623992294064142,-0.44781819145718893,48,25,48,25,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6702148914337158,0.004650115966796875,0.6618618965148926,0.003702878952026367,0.4848216230377276,0.6623992294064142,-0.4090774781855304,8,6,8,6,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.670950174331665,0.004529237747192383,0.663834810256958,0.0025861263275146484,0.6623992294064142,0.6623992294064142,-0.3867551702587626,0,4,0,4,1,490796,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6823289394378662,0.00458979606628418,0.673220157623291,0.004518985748291016,0.42899082120597354,0.6623992294064142,-0.436717632825209,14,9,14,9,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6725969314575195,0.004616975784301758,0.6636059284210205,0.004374027252197266,0.5814735453210316,0.6623992294064142,-0.4018478837716269,4,5,4,5,2,490868,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6824359893798828,0.004945993423461914,0.6721630096435547,0.005326986312866211,0.470353125794283,0.6623992294064142,-0.5129543406749193,76,39,76,39,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.671412467956543,0.004743814468383789,0.6625473499298096,0.004121303558349609,0.6147973695697517,0.6623992294064142,-0.4740653514515425,6,6,6,6,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6705694198608398,0.0047800540924072266,0.6614210605621338,0.004368305206298828,0.5381973117722832,0.6623992294064142,-0.49132087810836383,28,16,28,16,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6731319427490234,0.004922151565551758,0.6632697582244873,0.004940032958984375,0.6623992294064142,0.6623992294064142,-0.4423107258143182,0,4,0,4,2,490868,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6697440147399902,0.004752159118652344,0.6596598625183105,0.005331993103027344,0.6182276797777697,0.6623992294064142,-0.5313360621111071,12,9,12,9,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6715290546417236,0.004866838455200195,0.663114070892334,0.003548145294189453,0.5771387378458429,0.6623992294064142,-0.5107915911451437,6,6,6,6,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6732935905456543,0.004624843597412109,0.6640329360961914,0.004635810852050781,0.3354181260241078,0.6623992294064142,-0.4454868407898317,88,45,88,45,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6731560230255127,0.0047397613525390625,0.6641342639923096,0.0042819976806640625,0.4107465721211526,0.6623992294064142,-0.3164843971716874,8,6,8,6,2,490868,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.670198917388916,0.004621028900146484,0.6606578826904297,0.004920005798339844,0.5193908541777632,0.6623992294064142,-0.4819176493111038,26,15,26,15,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6728851795196533,0.0048542022705078125,0.6628580093383789,0.0051729679107666016,0.5712577960864542,0.6623992294064142,-0.5634066758210049,56,30,56,30,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6702456474304199,0.004697084426879883,0.6604375839233398,0.005110979080200195,0.6097842548911163,0.6623992294064142,-0.41600323855666926,4,5,4,5,2,490868,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6714930534362793,0.004718780517578125,0.6620841026306152,0.0046901702880859375,0.5152661600041399,0.6623992294064142,-0.4242997466687366,14,9,14,9,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6718587875366211,0.005063772201538086,0.6624410152435303,0.004354000091552734,0.6280743320486049,0.6623992294064142,-0.5918149438020802,28,17,28,17,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.670891284942627,0.00461125373840332,0.6621549129486084,0.004125118255615234,0.47109109985306685,0.6623992294064142,-0.5688788832598668,92,48,92,48,6,491156,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6695101261138916,0.004591226577758789,0.6607508659362793,0.004168033599853516,0.6086948858179753,0.6623992294064142,-0.3599029984645432,2,4,2,4,1,490796,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.671457052230835,0.004498004913330078,0.6626007556915283,0.0043582916259765625,0.6623992294064142,0.6623992294064142,-0.5534218369254293,0,4,0,4,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6741878986358643,0.004770994186401367,0.6611568927764893,0.008260011672973633,0.6623992294064142,0.6623992294064142,-0.49786628136987376,0,4,0,4,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6828408241271973,0.00487208366394043,0.6719739437103271,0.0059947967529296875,0.33145671671224475,0.6623992294064142,-0.44350613613390016,72,37,72,37,5,491084,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6756601333618164,0.004706144332885742,0.6651687622070312,0.005785226821899414,0.47694070931677,0.6623992294064142,-0.4606925768806072,30,17,30,17,4,491012,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,hospital,ProviderNumber,0.6798825263977051,0.00465083122253418,0.6638569831848145,0.011374711990356445,0.6146768445712774,0.6623992294064142,-0.4740050889523053,8,7,8,7,3,490940,13,1,10.0,,0.5,0.9,,noisy_or,4,39,,,
delexp,adult,education,9.52242374420166,0.008118867874145508,9.508949995040894,0.005354881286621094,0.2097145401917765,0.4912255474440431,-0.28667545191407007,44,26,44,26,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.638395071029663,0.007420063018798828,9.623538970947266,0.007436037063598633,0.2257322890074741,0.4912255474440431,-0.38559341723100976,396,198,396,198,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.572451829910278,0.008105039596557617,9.559392929077148,0.004953861236572266,0.4912255474440431,0.4912255474440431,-0.33652186463111244,0,7,0,7,2,2219172,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.563651084899902,0.008574247360229492,9.549737930297852,0.005338907241821289,0.09357527420871414,0.4912255474440431,-0.27406036437708436,62,34,62,34,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.582427978515625,0.0073909759521484375,9.5694899559021,0.005547046661376953,0.07514562433412819,0.4912255474440431,-0.3557546303488823,340,172,340,172,7,2219532,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.562129735946655,0.0069768428802490234,9.549007892608643,0.006145000457763672,0.1145569717034437,0.4912255474440431,-0.23909666766990367,56,31,56,31,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.562471866607666,0.007762908935546875,9.54857587814331,0.006133079528808594,0.20621830557842757,0.4912255474440431,-0.3758364255164865,214,110,214,110,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.600508213043213,0.00782918930053711,9.586766004562378,0.0059130191802978516,0.11476255935570423,0.4912255474440431,-0.2846540069505794,110,58,110,58,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.5601487159729,0.008164644241333008,9.54613709449768,0.005846977233886719,0.35586534552810667,0.4912255474440431,-0.2688417636731443,12,10,12,10,2,2219172,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.548746824264526,0.007588863372802734,9.537489175796509,0.0036687850952148438,0.27881828222716765,0.4912255474440431,-0.32122732293176565,16,14,16,14,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.63577389717102,0.008568048477172852,9.622150897979736,0.005054950714111328,0.4167478647219671,0.4912255474440431,-0.3901921141791654,54,30,54,30,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.658891439437866,0.007311105728149414,9.647769212722778,0.0038111209869384766,0.06911692684489656,0.4912255474440431,-0.35274028160426646,248,126,248,126,7,2219532,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.710551023483276,0.007812976837158203,9.69746208190918,0.0052759647369384766,0.0855518451752656,0.4912255474440431,-0.27004864986036003,116,60,116,60,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
