method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1
delexp_canonical,adult,education,0.013131856918334961,0.0049648284912109375,0.006385087966918945,0.0017819404602050781,0.4912255474440431,0.4912255474440431,-0.29106731917656703,0,7,0,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.012823820114135742,0.004939079284667969,0.006140947341918945,0.0017437934875488281,0.3270081814497805,0.4912255474440431,-0.2998677270885266,36,20,36,20,3,31764,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.012591838836669922,0.004843950271606445,0.006009817123413086,0.0017380714416503906,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014086246490478516,0.005393266677856445,0.006623983383178711,0.0020689964294433594,0.3120127199646684,0.4912255474440431,-0.29236999634597055,44,23,44,23,3,31764,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013966083526611328,0.005279064178466797,0.0063838958740234375,0.0023031234741210938,0.37285198175909606,0.4912255474440431,-0.27733508178863897,10,9,10,9,2,31692,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013546943664550781,0.00527501106262207,0.00631403923034668,0.0019578933715820312,0.4912255474440431,0.4912255474440431,-0.29106731917656703,0,7,0,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013561010360717773,0.0054819583892822266,0.006153106689453125,0.0019259452819824219,0.4912255474440431,0.4912255474440431,-0.29106731917656703,0,7,0,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013740062713623047,0.005346059799194336,0.00643610954284668,0.0019578933715820312,0.09876233819323099,0.4912255474440431,-0.23119935091479732,46,26,46,26,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013191461563110352,0.005134105682373047,0.0062770843505859375,0.0017802715301513672,0.3270081814497805,0.4912255474440431,-0.2998677270885266,36,20,36,20,3,31764,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013812780380249023,0.00498199462890625,0.0064089298248291016,0.002421855926513672,0.06608013694303716,0.4912255474440431,-0.2148582502897004,62,33,62,33,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.01363825798034668,0.0054950714111328125,0.00604701042175293,0.0020961761474609375,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013537168502807617,0.005501985549926758,0.005995035171508789,0.0020401477813720703,0.3831315587433164,0.4912255474440431,-0.23702032482620367,6,7,6,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014814138412475586,0.0055201053619384766,0.00687098503112793,0.0024230480194091797,0.1224863508413716,0.4912255474440431,-0.24306135723886763,48,27,48,27,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014131784439086914,0.005487918853759766,0.006578922271728516,0.002064943313598633,0.4411454935101199,0.4912255474440431,-0.2660272922096054,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014780282974243164,0.005636930465698242,0.006520271301269531,0.0026230812072753906,0.37285198175909606,0.4912255474440431,-0.27733508178863897,10,9,10,9,2,31692,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014995813369750977,0.006057024002075195,0.006386995315551758,0.0025517940521240234,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014930963516235352,0.005762815475463867,0.006754159927368164,0.0024139881134033203,0.06608013694303716,0.4912255474440431,-0.2148582502897004,62,33,62,33,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014138936996459961,0.0053179264068603516,0.006306171417236328,0.0025148391723632812,0.3978207917082691,0.4912255474440431,-0.24436494130868003,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014380931854248047,0.005618095397949219,0.00632786750793457,0.002434968948364258,0.3553168066762381,0.4912255474440431,-0.26856749424720994,14,10,14,10,2,31692,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013560056686401367,0.005524158477783203,0.006115913391113281,0.0019199848175048828,0.4411454935101199,0.4912255474440431,-0.2660272922096054,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014238834381103516,0.005530834197998047,0.006392002105712891,0.002315998077392578,0.09876233819323099,0.4912255474440431,-0.23119935091479732,46,26,46,26,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013853073120117188,0.005449056625366211,0.006059885025024414,0.0023441314697265625,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.01507878303527832,0.005841970443725586,0.0066950321197509766,0.002541780471801758,0.06608013694303716,0.4912255474440431,-0.2148582502897004,62,33,62,33,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014230012893676758,0.005355119705200195,0.006379842758178711,0.0024950504302978516,0.3978207917082691,0.4912255474440431,-0.24436494130868003,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014054059982299805,0.005539894104003906,0.006263017654418945,0.002251148223876953,0.4837492874056374,0.4912255474440431,-0.28732918915736416,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.015306949615478516,0.0062868595123291016,0.006639957427978516,0.0023801326751708984,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.0147247314453125,0.0058879852294921875,0.0061948299407958984,0.002641916275024414,0.3978207917082691,0.4912255474440431,-0.24436494130868003,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014378070831298828,0.0057070255279541016,0.0061190128326416016,0.002552032470703125,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013564348220825195,0.005311012268066406,0.006348133087158203,0.001905202865600586,0.3120127199646684,0.4912255474440431,-0.29236999634597055,44,23,44,23,3,31764,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.012921333312988281,0.005085945129394531,0.006129264831542969,0.0017061233520507812,0.35320464206930635,0.4912255474440431,-0.26751141194374406,14,10,14,10,2,31692,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013216257095336914,0.005354881286621094,0.006274223327636719,0.0015871524810791016,0.4912255474440431,0.4912255474440431,-0.24561277372202156,0,7,0,7,0,31548,13,0,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.013731718063354492,0.005487918853759766,0.006207942962646484,0.002035856246948242,0.4912255474440431,0.4912255474440431,-0.29106731917656703,0,7,0,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.01537013053894043,0.005608797073364258,0.006864309310913086,0.002897024154663086,0.4411454935101199,0.4912255474440431,-0.2660272922096054,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014415502548217773,0.005616664886474609,0.006482124328613281,0.002316713333129883,0.4912255474440431,0.4912255474440431,-0.29106731917656703,0,7,0,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014655113220214844,0.005692005157470703,0.0064089298248291016,0.002554178237915039,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014946222305297852,0.005769968032836914,0.006694316864013672,0.0024819374084472656,0.06608013694303716,0.4912255474440431,-0.2148582502897004,62,33,62,33,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014621973037719727,0.005936145782470703,0.006540775299072266,0.002145051956176758,0.07114417112690852,0.4912255474440431,-0.21739026738163608,64,34,64,34,4,31836,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014390230178833008,0.0056459903717041016,0.006304025650024414,0.002440214157104492,0.3978207917082691,0.4912255474440431,-0.24436494130868003,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014151334762573242,0.005582094192504883,0.006147146224975586,0.0024220943450927734,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.01419687271118164,0.005317211151123047,0.006422996520996094,0.0024566650390625,0.265202179239298,0.4912255474440431,-0.22351018052873992,2,7,2,7,2,31692,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014246940612792969,0.005715847015380859,0.006175994873046875,0.0023550987243652344,0.46053623617209394,0.4912255474440431,-0.27572266354059244,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.01364278793334961,0.0054950714111328125,0.006131887435913086,0.002015829086303711,0.2726821726489277,0.4912255474440431,-0.18179563177900931,2,7,2,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.014928817749023438,0.005609035491943359,0.006761789321899414,0.002557992935180664,0.3978207917082691,0.4912255474440431,-0.24436494130868003,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,adult,education,0.01499176025390625,0.005805015563964844,0.006621837615966797,0.0025649070739746094,0.4411454935101199,0.4912255474440431,-0.2660272922096054,4,7,4,7,1,31620,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp_canonical,flight,FlightNum,0.03601193428039551,0.013619184494018555,0.01941204071044922,0.0029807090759277344,0.8205232277377258,0.8205232277377258,-0.4519282805355296,0,9,0,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03542590141296387,0.012968778610229492,0.019289016723632812,0.0031681060791015625,0.3715912869535385,0.8205232277377258,-0.31079564347676925,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03493189811706543,0.012994050979614258,0.019694089889526367,0.0022437572479248047,0.607168703250587,0.8205232277377258,-0.3452510182919602,0,8,0,8,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03471827507019043,0.013375997543334961,0.0191652774810791,0.002177000045776367,0.3715912869535385,0.8205232277377258,-0.31079564347676925,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.034772634506225586,0.012555599212646484,0.019803285598754883,0.0024137496948242188,0.7443472848624251,0.8205232277377258,-0.49717364243121254,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03811812400817871,0.015617132186889648,0.020241975784301758,0.0022590160369873047,0.3715912869535385,0.8205232277377258,-0.31079564347676925,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03756117820739746,0.015211105346679688,0.020144224166870117,0.0022058486938476562,0.8196060839539946,0.8205232277377258,-0.5348030419769974,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03888368606567383,0.016211986541748047,0.01992487907409668,0.0027468204498291016,0.7764657906909236,0.8205232277377258,-0.4298995620121285,4,9,4,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03821682929992676,0.01566314697265625,0.02000880241394043,0.002544879913330078,0.7600305317432113,0.8205232277377258,-0.463348599204939,18,13,18,13,2,58184,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038559913635253906,0.01552724838256836,0.02013683319091797,0.002895832061767578,0.7718082208820014,0.8205232277377258,-0.5109041104410007,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.035331010818481445,0.013385295867919922,0.019473791122436523,0.002471923828125,0.47476480545445876,0.8205232277377258,-0.3623824027272294,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038726806640625,0.01614689826965332,0.020500898361206055,0.002079010009765625,0.7770219353861338,0.8205232277377258,-0.4301776343597336,4,9,4,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03716111183166504,0.014905214309692383,0.019975900650024414,0.002279996871948242,0.7379180205991666,0.8205232277377258,-0.4939590102995833,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03846430778503418,0.015945911407470703,0.019898176193237305,0.002620220184326172,0.47476480545445876,0.8205232277377258,-0.3623824027272294,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03468489646911621,0.01305389404296875,0.01927781105041504,0.002353191375732422,0.8205232277377258,0.8205232277377258,-0.4519282805355296,0,9,0,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03367495536804199,0.012902975082397461,0.019073963165283203,0.0016980171203613281,0.8205232277377258,0.8205232277377258,-0.4102616138688629,0,9,0,9,0,58040,17,0,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03556704521179199,0.013888120651245117,0.019402027130126953,0.002276897430419922,0.47476480545445876,0.8205232277377258,-0.3623824027272294,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.039925575256347656,0.01708817481994629,0.02047109603881836,0.002366304397583008,0.779058962877052,0.8205232277377258,-0.4728628147718593,18,13,18,13,2,58184,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.04002737998962402,0.016288042068481445,0.020162105560302734,0.0035772323608398438,0.47476480545445876,0.8205232277377258,-0.3623824027272294,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.04013419151306152,0.0166780948638916,0.020307064056396484,0.0031490325927734375,0.47476480545445876,0.8205232277377258,-0.3623824027272294,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03700995445251465,0.014707803726196289,0.01940011978149414,0.0029020309448242188,0.607168703250587,0.8205232277377258,-0.3452510182919602,0,8,0,8,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03807950019836426,0.015822649002075195,0.01960015296936035,0.002656698226928711,0.7229768695288913,0.8205232277377258,-0.40315510143111233,8,9,8,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038229942321777344,0.01571202278137207,0.019500017166137695,0.003017902374267578,0.47476480545445876,0.8205232277377258,-0.3623824027272294,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038718223571777344,0.01613306999206543,0.01996016502380371,0.002624988555908203,0.3715912869535385,0.8205232277377258,-0.31079564347676925,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03800702095031738,0.015311717987060547,0.019913196563720703,0.002782106399536133,0.3715912869535385,0.8205232277377258,-0.31079564347676925,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03840494155883789,0.015218973159790039,0.020097970962524414,0.0030879974365234375,0.7984878921841504,0.8205232277377258,-0.5242439460920751,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038681983947753906,0.015900850296020508,0.019855022430419922,0.0029261112213134766,0.8205232277377258,0.8205232277377258,-0.4519282805355296,0,9,0,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038205862045288086,0.015172958374023438,0.020051956176757812,0.002980947494506836,0.6730315007695553,0.8205232277377258,-0.46151575038477766,56,29,56,29,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.037671566009521484,0.014960050582885742,0.01977682113647461,0.002934694290161133,0.6786135698566431,0.8205232277377258,-0.46430678492832156,56,29,56,29,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03749799728393555,0.014875173568725586,0.019549846649169922,0.003072977066040039,0.7972295693961597,0.8205232277377258,-0.44028145136474656,8,9,8,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03504204750061035,0.012768030166625977,0.01932382583618164,0.0029501914978027344,0.7718082208820014,0.8205232277377258,-0.5109041104410007,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03708505630493164,0.014473915100097656,0.01954507827758789,0.0030660629272460938,0.7393857987242747,0.8205232277377258,-0.49469289936213734,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.036424875259399414,0.014494895935058594,0.019385099411010742,0.002544879913330078,0.8092315399802473,0.8205232277377258,-0.44628243665679035,4,9,4,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03825807571411133,0.015954971313476562,0.01971912384033203,0.0025839805603027344,0.712892612140794,0.8205232277377258,-0.4397796394037303,18,13,18,13,2,58184,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038199663162231445,0.01516103744506836,0.020065784454345703,0.002972841262817383,0.6730315007695553,0.8205232277377258,-0.46151575038477766,56,29,56,29,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03821611404418945,0.015575170516967773,0.019674062728881836,0.0029668807983398438,0.3888952937369521,0.8205232277377258,-0.31944764686847604,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03702282905578613,0.01454615592956543,0.019417762756347656,0.003058910369873047,0.3888952937369521,0.8205232277377258,-0.31944764686847604,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.0377650260925293,0.014951944351196289,0.019741058349609375,0.003072023391723633,0.7804193231998104,0.8205232277377258,-0.5152096615999052,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03763914108276367,0.014854907989501953,0.019582033157348633,0.003202199935913086,0.3888952937369521,0.8205232277377258,-0.31944764686847604,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03819704055786133,0.015315771102905273,0.019751310348510742,0.0031299591064453125,0.7770219353861338,0.8205232277377258,-0.4301776343597336,4,9,4,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03672313690185547,0.014657020568847656,0.019387006759643555,0.002679109573364258,0.3715912869535385,0.8205232277377258,-0.31079564347676925,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03947806358337402,0.015540122985839844,0.01987600326538086,0.00406193733215332,0.7718082208820014,0.8205232277377258,-0.5109041104410007,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.0373377799987793,0.01459503173828125,0.020044803619384766,0.0026979446411132812,0.8196060839539946,0.8205232277377258,-0.5348030419769974,40,23,40,23,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03643298149108887,0.014657020568847656,0.019609928131103516,0.0021660327911376953,0.7600305317432113,0.8205232277377258,-0.463348599204939,18,13,18,13,2,58184,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03544473648071289,0.01293802261352539,0.019550800323486328,0.002955913543701172,0.47476480545445876,0.8205232277377258,-0.3623824027272294,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03597211837768555,0.013915777206420898,0.019177913665771484,0.002878427505493164,0.8205232277377258,0.8205232277377258,-0.4519282805355296,0,9,0,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.035817861557006836,0.014756202697753906,0.019296884536743164,0.0017647743225097656,0.8205232277377258,0.8205232277377258,-0.4102616138688629,0,9,0,9,0,58040,17,0,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.03816556930541992,0.015444040298461914,0.019622802734375,0.003098726272583008,0.3888952937369521,0.8205232277377258,-0.31944764686847604,18,12,18,12,3,58256,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.037129878997802734,0.01495504379272461,0.019170045852661133,0.003004789352416992,0.8092315399802473,0.8205232277377258,-0.44628243665679035,4,9,4,9,1,58112,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,flight,FlightNum,0.038687944412231445,0.015160083770751953,0.02039194107055664,0.0031359195709228516,0.7207096113541462,0.8205232277377258,-0.5270214723437397,96,49,96,49,4,58328,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp_canonical,tax,marital_status,0.007403135299682617,0.00521397590637207,0.0007500648498535156,0.0014390945434570312,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006179094314575195,0.003857851028442383,0.0007631778717041016,0.001558065414428711,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007471323013305664,0.00472712516784668,0.0007729530334472656,0.0019712448120117188,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.008049726486206055,0.004393100738525391,0.0008018016815185547,0.0028548240661621094,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006597042083740234,0.004214048385620117,0.0007510185241699219,0.0016319751739501953,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007691144943237305,0.0043489933013916016,0.0008032321929931641,0.002538919448852539,0.9999999999078714,0.9999999999999998,-0.7499999999539357,46,26,46,26,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006525754928588867,0.004148006439208984,0.0007338523864746094,0.0016438961029052734,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006590604782104492,0.0042266845703125,0.0007710456848144531,0.001592874526977539,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007861852645874023,0.004132270812988281,0.0007658004760742188,0.0029637813568115234,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.00732874870300293,0.004133939743041992,0.0009019374847412109,0.0022928714752197266,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007442951202392578,0.004626035690307617,0.0009911060333251953,0.0018258094787597656,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006982088088989258,0.0044748783111572266,0.0007801055908203125,0.0017271041870117188,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0067179203033447266,0.00437474250793457,0.0007672309875488281,0.0015759468078613281,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007885932922363281,0.004153013229370117,0.0007979869842529297,0.0029349327087402344,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006700038909912109,0.00396275520324707,0.0007340908050537109,0.002003192901611328,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0063860416412353516,0.004104137420654297,0.0007009506225585938,0.001580953598022461,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006566286087036133,0.004137992858886719,0.0007512569427490234,0.0016770362854003906,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
