beta,leakage,utility,mask_size
120.0,1.0,-241.0,2
120.0,1.0,-1.0,0
120.0,1.0,-121.0,1
120.0,1.0,-241.0,2
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-121.0,1
120.0,1.0,-121.0,1
120.0,1.0,-121.0,1
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-121.0,1
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-1.0,0
120.0,1.0,-241.0,2
120.0,1.0,-121.0,1
120.0,1.0,-1.0,0
beta,leakage,utility,mask_size
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,1.0,-121.5,1
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-242.0,2
120.5,1.0,-242.0,2
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,1.0,-242.0,2
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,1.0,-242.0,2
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,1.0,-121.5,1
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,0.0,-602.5,5
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-1.0,0
120.5,1.0,-121.5,1
beta,leakage,utility,mask_size
121.0,1.0,-122.0,1
121.0,1.0,-122.0,1
121.0,1.0,-122.0,1
121.0,1.0,-122.0,1
121.0,1.0,-243.0,2
121.0,1.0,-122.0,1
121.0,1.0,-243.0,2
121.0,1.0,-243.0,2
121.0,1.0,-1.0,0
121.0,1.0,-122.0,1
121.0,1.0,-122.0,1
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-243.0,2
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-122.0,1
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-243.0,2
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-485.0,4
121.0,1.0,-485.0,4
121.0,1.0,-122.0,1
121.0,1.0,-364.0,3
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-122.0,1
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
121.0,1.0,-1.0,0
beta,leakage,utility,mask_size
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-122.5,1
121.5,1.0,-244.0,2
121.5,1.0,-244.0,2
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-244.0,2
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-122.5,1
121.5,1.0,-1.0,0
121.5,1.0,-122.5,1
121.5,1.0,-244.0,2
121.5,1.0,-1.0,0
121.5,1.0,-122.5,1
121.5,1.0,-1.0,0
121.5,1.0,-365.5,3
121.5,1.0,-1.0,0
121.5,1.0,-244.0,2
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-365.5,3
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-365.5,3
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-244.0,2
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-122.5,1
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
121.5,1.0,-122.5,1
121.5,1.0,-122.5,1
121.5,1.0,-1.0,0
121.5,1.0,-1.0,0
beta,leakage,utility,mask_size
122.0,1.0,-123.0,1
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
122.0,1.0,-1.0,0
122.0,1.0,-245.0,2
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
122.0,1.0,-245.0,2
122.0,1.0,-245.0,2
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
122.0,1.0,-123.0,1
122.0,1.0,-1.0,0
122.0,1.0,-245.0,2
122.0,1.0,-489.0,4
122.0,1.0,-245.0,2
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-367.0,3
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-367.0,3
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
122.0,1.0,-123.0,1
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-1.0,0
122.0,1.0,-123.0,1
beta,leakage,utility,mask_size
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-368.5,3
122.5,1.0,-1.0,0
122.5,1.0,-246.0,2
122.5,1.0,-246.0,2
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-246.0,2
122.5,1.0,-123.5,1
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-368.5,3
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
122.5,1.0,-123.5,1
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-246.0,2
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-246.0,2
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-1.0,0
122.5,1.0,-123.5,1
beta,leakage,utility,mask_size
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-124.0,1
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-370.0,3
123.0,1.0,-124.0,1
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-124.0,1
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-124.0,1
123.0,1.0,-1.0,0
123.0,1.0,-247.0,2
123.0,1.0,-1.0,0
123.0,1.0,-247.0,2
123.0,1.0,-124.0,1
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-247.0,2
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-124.0,1
123.0,1.0,-124.0,1
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-247.0,2
123.0,1.0,-124.0,1
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-1.0,0
123.0,1.0,-124.0,1
beta,leakage,utility,mask_size
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-371.5,3
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-124.5,1
123.5,1.0,-248.0,2
123.5,1.0,-124.5,1
123.5,1.0,-124.5,1
123.5,1.0,-1.0,0
123.5,1.0,-124.5,1
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-371.5,3
123.5,1.0,-618.5,5
123.5,1.0,-124.5,1
123.5,1.0,-1.0,0
123.5,1.0,-124.5,1
123.5,1.0,-371.5,3
123.5,1.0,-1.0,0
123.5,1.0,-371.5,3
123.5,1.0,-1.0,0
123.5,1.0,-124.5,1
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-248.0,2
123.5,1.0,-248.0,2
123.5,1.0,-1.0,0
123.5,1.0,-248.0,2
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-124.5,1
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-248.0,2
123.5,1.0,-1.0,0
123.5,1.0,-124.5,1
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
123.5,1.0,-1.0,0
beta,leakage,utility,mask_size
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-125.0,1
124.0,1.0,-249.0,2
124.0,1.0,-373.0,3
124.0,1.0,-125.0,1
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-249.0,2
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-497.0,4
124.0,1.0,-249.0,2
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-249.0,2
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-125.0,1
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-373.0,3
124.0,1.0,-1.0,0
124.0,1.0,-1.0,0
124.0,1.0,-125.0,1
124.0,1.0,-1.0,0
beta,leakage,utility,mask_size
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-250.0,2
124.5,1.0,-1.0,0
124.5,1.0,-125.5,1
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-125.5,1
124.5,1.0,-1.0,0
124.5,1.0,-125.5,1
124.5,1.0,-374.5,3
124.5,1.0,-1.0,0
124.5,1.0,-374.5,3
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-250.0,2
124.5,1.0,-1.0,0
124.5,1.0,-250.0,2
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-125.5,1
124.5,1.0,-1.0,0
124.5,1.0,-125.5,1
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-250.0,2
124.5,1.0,-250.0,2
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-250.0,2
124.5,1.0,-125.5,1
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-1.0,0
124.5,1.0,-125.5,1
124.5,1.0,-1.0,0
124.5,1.0,-125.5,1
beta,leakage,utility,mask_size
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-1.0,0
125.0,1.0,-126.0,1
beta,leakage,utility,mask_size
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-126.5,1
125.5,1.0,-252.0,2
125.5,1.0,-1.0,0
125.5,1.0,-252.0,2
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-628.5,5
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-1.0,0
125.5,1.0,-252.0,2
125.5,1.0,-126.5,1
125.5,1.0,-252.0,2
125.5,1.0,-126.5,1
125.5,1.0,-1.0,0
125.5,1.0,-126.5,1
125.5,1.0,-126.5,1
beta,leakage,utility,mask_size
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-253.0,2
126.0,1.0,-1.0,0
126.0,1.0,-379.0,3
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-253.0,2
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-379.0,3
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-253.0,2
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-253.0,2
126.0,1.0,-127.0,1
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
126.0,1.0,-1.0,0
126.0,1.0,-127.0,1
126.0,1.0,-1.0,0
beta,leakage,utility,mask_size
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-254.0,2
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-254.0,2
126.5,1.0,-127.5,1
126.5,1.0,-380.5,3
126.5,1.0,-1.0,0
126.5,1.0,-254.0,2
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-127.5,1
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-254.0,2
126.5,1.0,-1.0,0
126.5,1.0,-127.5,1
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
126.5,1.0,-1.0,0
beta,leakage,utility,mask_size
127.0,1.0,-1.0,0
127.0,1.0,-128.0,1
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-255.0,2
127.0,1.0,-509.0,4
127.0,1.0,-128.0,1
127.0,1.0,-255.0,2
127.0,1.0,-1.0,0
127.0,1.0,-128.0,1
127.0,1.0,-1.0,0
127.0,1.0,-128.0,1
127.0,1.0,-382.0,3
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-255.0,2
127.0,1.0,-1.0,0
127.0,1.0,-255.0,2
127.0,1.0,-255.0,2
127.0,1.0,-1.0,0
127.0,1.0,-255.0,2
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-128.0,1
127.0,1.0,-1.0,0
127.0,1.0,-128.0,1
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-128.0,1
127.0,1.0,-255.0,2
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-1.0,0
127.0,1.0,-128.0,1
127.0,1.0,-1.0,0
beta,leakage,utility,mask_size
127.5,1.0,-1.0,0
127.5,1.0,-256.0,2
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-383.5,3
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-383.5,3
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-1.0,0
127.5,1.0,-128.5,1
127.5,1.0,-1.0,0
beta,leakage,utility,mask_size
128.0,1.0,-1.0,0
128.0,1.0,-257.0,2
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-129.0,1
128.0,1.0,-257.0,2
128.0,1.0,-129.0,1
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-257.0,2
128.0,1.0,-129.0,1
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-129.0,1
128.0,1.0,-257.0,2
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-129.0,1
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-129.0,1
128.0,1.0,-129.0,1
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-1.0,0
128.0,1.0,-257.0,2
beta,leakage,utility,mask_size
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-129.5,1
128.5,1.0,-129.5,1
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-129.5,1
128.5,1.0,-1.0,0
128.5,1.0,-129.5,1
128.5,1.0,-1.0,0
128.5,1.0,-129.5,1
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-258.0,2
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-129.5,1
128.5,1.0,-1.0,0
128.5,1.0,-258.0,2
128.5,1.0,-1.0,0
128.5,1.0,-643.5,5
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-129.5,1
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-129.5,1
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-1.0,0
128.5,1.0,-258.0,2
beta,leakage,utility,mask_size
129.0,1.0,-1.0,0
129.0,1.0,-130.0,1
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-646.0,5
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-517.0,4
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-517.0,4
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
