dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains,max_chain_weight,sum_chain_weight,chains,chain_weights
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,iata_code,local_code,wikipedia_link}",5,0.5587390807355652,11,8,6,6,0,0.2578954323217197,0.7402350227584913,"[['e0'],['e1'],['e2'],['e4'],['e6'],['e7']]","[0.257895432322,0.21050081487,0.113113113113,0.07131280389,0.053053053053,0.034359805511]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,iata_code,municipality,scheduled_service}",5,0.6052755602355984,15,4,14,8,6,0.2578954323217197,0.8484355597466526,"[['e0'],['e1'],['e2'],['e3'],['e4'],['e6'],['e7'],['e9'],['e18', 'e14', 'e5'],['e18', 'e14', 'e8'],['e18', 'e14', 'e17', 'e5'],['e18', 'e14', 'e17', 'e8'],['e18', 'e17', 'e14', 'e5'],['e18', 'e17', 'e14', 'e8']]","[0.257895432322,0.21050081487,0.113113113113,0.073292558614,0.07131280389,0.053053053053,0.034359805511,0.028542303772,0.003610401311,0.001474434076,0.000454719104,0.000185700504,0.000454719104,0.000185700504]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,iata_code,municipality,type}",5,0.3819690367727168,11,8,11,4,7,0.2105008148702814,0.4655236601802116,"[['e1'],['e6'],['e7'],['e9'],['e16', 'e0'],['e16', 'e2'],['e16', 'e3'],['e16', 'e4'],['e18', 'e14', 'e8'],['e18', 'e14', 'e17', 'e8'],['e18', 'e17', 'e14', 'e8']]","[0.21050081487,0.053053053053,0.034359805511,0.028542303772,0.06863447095,0.03010312593,0.019505564483,0.018978686528,0.001474434076,0.000185700504,0.000185700504]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,iata_code,municipality,wikipedia_link}",5,0.5680009687968499,12,7,50,6,44,0.2578954323217197,0.7614295392788749,"[['e0'],['e1'],['e2'],['e4'],['e6'],['e7'],['e18', 'e14', 'e5'],['e18', 'e14', 'e8'],['e18', 'e15', 'e3'],['e18', 'e15', 'e9'],['e18', 'e14', 'e15', 'e3'],['e18', 'e14', 'e15', 'e5'],['e18', 'e14', 'e15', 'e8'],['e18', 'e14', 'e15', 'e9'],['e18', 'e14', 'e17', 'e5'],['e18', 'e14', 'e17', 'e8'],['e18', 'e15', 'e14', 'e3'],['e18', 'e15', 'e14', 'e5'],['e18', 'e15', 'e14', 'e8'],['e18', 'e15', 'e14', 'e9'],['e18', 'e15', 'e17', 'e3'],['e18', 'e15', 'e17', 'e9'],['e18', 'e17', 'e14', 'e5'],['e18', 'e17', 'e14', 'e8'],['e18', 'e17', 'e15', 'e3'],['e18', 'e17', 'e15', 'e9'],['e18', 'e14', 'e15', 'e17', 'e3'],['e18', 'e14', 'e15', 'e17', 'e5'],['e18', 'e14', 'e15', 'e17', 'e8'],['e18', 'e14', 'e15', 'e17', 'e9'],['e18', 'e14', 'e17', 'e15', 'e3'],['e18', 'e14', 'e17', 'e15', 'e5'],['e18', 'e14', 'e17', 'e15', 'e8'],['e18', 'e14', 'e17', 'e15', 'e9'],['e18', 'e15', 'e14', 'e17', 'e3'],['e18', 'e15', 'e14', 'e17', 'e5'],['e18', 'e15', 'e14', 'e17', 'e8'],['e18', 'e15', 'e14', 'e17', 'e9'],['e18', 'e15', 'e17', 'e14', 'e3'],['e18', 'e15', 'e17', 'e14', 'e5'],['e18', 'e15', 'e17', 'e14', 'e8'],['e18', 'e15', 'e17', 'e14', 'e9'],['e18', 'e17', 'e14', 'e15', 'e3'],['e18', 'e17', 'e14', 'e15', 'e5'],['e18', 'e17', 'e14', 'e15', 'e8'],['e18', 'e17', 'e14', 'e15', 'e9'],['e18', 'e17', 'e15', 'e14', 'e3'],['e18', 'e17', 'e15', 'e14', 'e5'],['e18', 'e17', 'e15', 'e14', 'e8'],['e18', 'e17', 'e15', 'e14', 'e9']]","[0.257895432322,0.21050081487,0.113113113113,0.07131280389,0.053053053053,0.034359805511,0.003610401311,0.001474434076,0.003571101303,0.001390693136,0.001135535927,0.001100068114,0.000449251419,0.000442211488,0.000454719104,0.000185700504,0.001135535927,0.001100068114,0.000449251419,0.000442211488,0.000449769388,0.000175153586,0.000454719104,0.000185700504,0.000449769388,0.000175153586,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,iata_code,scheduled_service,type}",5,0.2997971497618232,9,10,7,4,3,0.2105008148702814,0.32830181228882405,"[['e1'],['e6'],['e7'],['e9'],['e18', 'e14', 'e8'],['e18', 'e14', 'e17', 'e8'],['e18', 'e17', 'e14', 'e8']]","[0.21050081487,0.053053053053,0.034359805511,0.028542303772,0.001474434076,0.000185700504,0.000185700504]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,iata_code,scheduled_service,wikipedia_link}",5,0.5680009687968499,12,7,50,6,44,0.2578954323217197,0.7614295392788749,"[['e0'],['e1'],['e2'],['e4'],['e6'],['e7'],['e18', 'e14', 'e5'],['e18', 'e14', 'e8'],['e18', 'e15', 'e3'],['e18', 'e15', 'e9'],['e18', 'e14', 'e15', 'e3'],['e18', 'e14', 'e15', 'e5'],['e18', 'e14', 'e15', 'e8'],['e18', 'e14', 'e15', 'e9'],['e18', 'e14', 'e17', 'e5'],['e18', 'e14', 'e17', 'e8'],['e18', 'e15', 'e14', 'e3'],['e18', 'e15', 'e14', 'e5'],['e18', 'e15', 'e14', 'e8'],['e18', 'e15', 'e14', 'e9'],['e18', 'e15', 'e17', 'e3'],['e18', 'e15', 'e17', 'e9'],['e18', 'e17', 'e14', 'e5'],['e18', 'e17', 'e14', 'e8'],['e18', 'e17', 'e15', 'e3'],['e18', 'e17', 'e15', 'e9'],['e18', 'e14', 'e15', 'e17', 'e3'],['e18', 'e14', 'e15', 'e17', 'e5'],['e18', 'e14', 'e15', 'e17', 'e8'],['e18', 'e14', 'e15', 'e17', 'e9'],['e18', 'e14', 'e17', 'e15', 'e3'],['e18', 'e14', 'e17', 'e15', 'e5'],['e18', 'e14', 'e17', 'e15', 'e8'],['e18', 'e14', 'e17', 'e15', 'e9'],['e18', 'e15', 'e14', 'e17', 'e3'],['e18', 'e15', 'e14', 'e17', 'e5'],['e18', 'e15', 'e14', 'e17', 'e8'],['e18', 'e15', 'e14', 'e17', 'e9'],['e18', 'e15', 'e17', 'e14', 'e3'],['e18', 'e15', 'e17', 'e14', 'e5'],['e18', 'e15', 'e17', 'e14', 'e8'],['e18', 'e15', 'e17', 'e14', 'e9'],['e18', 'e17', 'e14', 'e15', 'e3'],['e18', 'e17', 'e14', 'e15', 'e5'],['e18', 'e17', 'e14', 'e15', 'e8'],['e18', 'e17', 'e14', 'e15', 'e9'],['e18', 'e17', 'e15', 'e14', 'e3'],['e18', 'e17', 'e15', 'e14', 'e5'],['e18', 'e17', 'e15', 'e14', 'e8'],['e18', 'e17', 'e15', 'e14', 'e9']]","[0.257895432322,0.21050081487,0.113113113113,0.07131280389,0.053053053053,0.034359805511,0.003610401311,0.001474434076,0.003571101303,0.001390693136,0.001135535927,0.001100068114,0.000449251419,0.000442211488,0.000454719104,0.000185700504,0.001135535927,0.001100068114,0.000449251419,0.000442211488,0.000449769388,0.000175153586,0.000454719104,0.000185700504,0.000449769388,0.000175153586,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05,0.000143017309,0.000138550245,5.6581855e-05,5.5695197e-05]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,iata_code,type,wikipedia_link}",5,0.3640966626869995,9,10,28,3,25,0.2105008148702814,0.42167338035749924,"[['e1'],['e6'],['e7'],['e16', 'e0'],['e16', 'e2'],['e16', 'e4'],['e18', 'e14', 'e8'],['e18', 'e15', 'e9'],['e18', 'e14', 'e15', 'e8'],['e18', 'e14', 'e15', 'e9'],['e18', 'e14', 'e17', 'e8'],['e18', 'e15', 'e14', 'e8'],['e18', 'e15', 'e14', 'e9'],['e18', 'e15', 'e17', 'e9'],['e18', 'e17', 'e14', 'e8'],['e18', 'e17', 'e15', 'e9'],['e18', 'e14', 'e15', 'e17', 'e8'],['e18', 'e14', 'e15', 'e17', 'e9'],['e18', 'e14', 'e17', 'e15', 'e8'],['e18', 'e14', 'e17', 'e15', 'e9'],['e18', 'e15', 'e14', 'e17', 'e8'],['e18', 'e15', 'e14', 'e17', 'e9'],['e18', 'e15', 'e17', 'e14', 'e8'],['e18', 'e15', 'e17', 'e14', 'e9'],['e18', 'e17', 'e14', 'e15', 'e8'],['e18', 'e17', 'e14', 'e15', 'e9'],['e18', 'e17', 'e15', 'e14', 'e8'],['e18', 'e17', 'e15', 'e14', 'e9']]","[0.21050081487,0.053053053053,0.034359805511,0.06863447095,0.03010312593,0.018978686528,0.001474434076,0.001390693136,0.000449251419,0.000442211488,0.000185700504,0.000449251419,0.000442211488,0.000175153586,0.000185700504,0.000175153586,5.6581855e-05,5.5695197e-05,5.6581855e-05,5.5695197e-05,5.6581855e-05,5.5695197e-05,5.6581855e-05,5.5695197e-05,5.6581855e-05,5.5695197e-05,5.6581855e-05,5.5695197e-05]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,local_code,municipality}",5,0.6004123166931774,14,5,8,8,0,0.2578954323217197,0.8363972757434882,"[['e0'],['e1'],['e2'],['e3'],['e5'],['e6'],['e8'],['e9']]","[0.257895432322,0.21050081487,0.113113113113,0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,local_code,scheduled_service}",5,0.6004123166931774,14,5,8,8,0,0.2578954323217197,0.8363972757434882,"[['e0'],['e1'],['e2'],['e3'],['e5'],['e6'],['e8'],['e9']]","[0.257895432322,0.21050081487,0.113113113113,0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,local_code,type}",5,0.3841431821936887,9,10,44,4,40,0.2105008148702814,0.46209270233141664,"[['e1'],['e6'],['e8'],['e9'],['e16', 'e0'],['e16', 'e2'],['e16', 'e3'],['e16', 'e5'],['e16', 'e12', 'e0'],['e16', 'e12', 'e2'],['e16', 'e12', 'e3'],['e16', 'e12', 'e4'],['e16', 'e12', 'e5'],['e16', 'e12', 'e7'],['e16', 'e12', 'e11', 'e0'],['e16', 'e12', 'e11', 'e2'],['e16', 'e12', 'e11', 'e3'],['e16', 'e12', 'e11', 'e4'],['e16', 'e12', 'e11', 'e5'],['e16', 'e12', 'e11', 'e7'],['e16', 'e12', 'e11', 'e17', 'e0'],['e16', 'e12', 'e11', 'e17', 'e2'],['e16', 'e12', 'e11', 'e17', 'e3'],['e16', 'e12', 'e11', 'e17', 'e4'],['e16', 'e12', 'e11', 'e17', 'e5'],['e16', 'e12', 'e11', 'e17', 'e7'],['e16', 'e12', 'e11', 'e18', 'e0'],['e16', 'e12', 'e11', 'e18', 'e2'],['e16', 'e12', 'e11', 'e18', 'e3'],['e16', 'e12', 'e11', 'e18', 'e4'],['e16', 'e12', 'e11', 'e18', 'e5'],['e16', 'e12', 'e11', 'e18', 'e7'],['e16', 'e12', 'e11', 'e17', 'e18', 'e0'],['e16', 'e12', 'e11', 'e17', 'e18', 'e2'],['e16', 'e12', 'e11', 'e17', 'e18', 'e3'],['e16', 'e12', 'e11', 'e17', 'e18', 'e4'],['e16', 'e12', 'e11', 'e17', 'e18', 'e5'],['e16', 'e12', 'e11', 'e17', 'e18', 'e7'],['e16', 'e12', 'e11', 'e18', 'e17', 'e0'],['e16', 'e12', 'e11', 'e18', 'e17', 'e2'],['e16', 'e12', 'e11', 'e18', 'e17', 'e3'],['e16', 'e12', 'e11', 'e18', 'e17', 'e4'],['e16', 'e12', 'e11', 'e18', 'e17', 'e5'],['e16', 'e12', 'e11', 'e18', 'e17', 'e7']]","[0.21050081487,0.053053053053,0.028996692393,0.028542303772,0.06863447095,0.03010312593,0.019505564483,0.018896319371,0.00112602394,0.000493874871,0.000320010226,0.000311366214,0.00031001489,0.000150021903,0.000359845807,0.000157828617,0.000102266332,9.9503947e-05,9.9072102e-05,4.7942811e-05,4.5321489e-05,1.9878036e-05,1.2880135e-05,1.2532221e-05,1.2477831e-05,6.038252e-06,5.7543283e-05,2.5238523e-05,1.6353506e-05,1.591177e-05,1.5842713e-05,7.66658e-06,7.247402e-06,3.178716e-06,2.059674e-06,2.004039e-06,1.995342e-06,9.65583e-07,7.247402e-06,3.178716e-06,2.059674e-06,2.004039e-06,1.995342e-06,9.65583e-07]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,local_code,wikipedia_link}",5,0.5561404692938162,11,8,6,6,0,0.2578954323217197,0.7345624133581671,"[['e0'],['e1'],['e2'],['e5'],['e6'],['e8']]","[0.257895432322,0.21050081487,0.113113113113,0.071003307607,0.053053053053,0.028996692393]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,municipality,scheduled_service}",5,0.6031079645661451,15,4,14,8,6,0.2578954323217197,0.8431577471485293,"[['e0'],['e1'],['e2'],['e3'],['e5'],['e6'],['e8'],['e9'],['e18', 'e11', 'e4'],['e18', 'e11', 'e7'],['e18', 'e11', 'e17', 'e4'],['e18', 'e11', 'e17', 'e7'],['e18', 'e17', 'e11', 'e4'],['e18', 'e17', 'e11', 'e7']]","[0.257895432322,0.21050081487,0.113113113113,0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772,0.003644303381,0.001755891629,0.000458988968,0.00022114923,0.000458988968,0.00022114923]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,municipality,type}",5,0.38762104969713645,10,9,53,4,49,0.2105008148702814,0.46483477767355746,"[['e1'],['e6'],['e8'],['e9'],['e16', 'e0'],['e16', 'e2'],['e16', 'e3'],['e16', 'e5'],['e16', 'e12', 'e0'],['e16', 'e12', 'e2'],['e16', 'e12', 'e3'],['e16', 'e12', 'e4'],['e16', 'e12', 'e5'],['e16', 'e12', 'e7'],['e18', 'e11', 'e7'],['e16', 'e12', 'e11', 'e0'],['e16', 'e12', 'e11', 'e2'],['e16', 'e12', 'e11', 'e3'],['e16', 'e12', 'e11', 'e4'],['e16', 'e12', 'e11', 'e5'],['e16', 'e12', 'e11', 'e7'],['e18', 'e11', 'e12', 'e0'],['e18', 'e11', 'e12', 'e2'],['e18', 'e11', 'e12', 'e3'],['e18', 'e11', 'e12', 'e4'],['e18', 'e11', 'e12', 'e5'],['e18', 'e11', 'e12', 'e7'],['e18', 'e11', 'e17', 'e7'],['e18', 'e17', 'e11', 'e7'],['e16', 'e12', 'e11', 'e17', 'e0'],['e16', 'e12', 'e11', 'e17', 'e2'],['e16', 'e12', 'e11', 'e17', 'e3'],['e16', 'e12', 'e11', 'e17', 'e4'],['e16', 'e12', 'e11', 'e17', 'e5'],['e16', 'e12', 'e11', 'e17', 'e7'],['e18', 'e11', 'e12', 'e17', 'e0'],['e18', 'e11', 'e12', 'e17', 'e2'],['e18', 'e11', 'e12', 'e17', 'e3'],['e18', 'e11', 'e12', 'e17', 'e4'],['e18', 'e11', 'e12', 'e17', 'e5'],['e18', 'e11', 'e12', 'e17', 'e7'],['e18', 'e11', 'e17', 'e12', 'e0'],['e18', 'e11', 'e17', 'e12', 'e2'],['e18', 'e11', 'e17', 'e12', 'e3'],['e18', 'e11', 'e17', 'e12', 'e4'],['e18', 'e11', 'e17', 'e12', 'e5'],['e18', 'e11', 'e17', 'e12', 'e7'],['e18', 'e17', 'e11', 'e12', 'e0'],['e18', 'e17', 'e11', 'e12', 'e2'],['e18', 'e17', 'e11', 'e12', 'e3'],['e18', 'e17', 'e11', 'e12', 'e4'],['e18', 'e17', 'e11', 'e12', 'e5'],['e18', 'e17', 'e11', 'e12', 'e7']]","[0.21050081487,0.053053053053,0.028996692393,0.028542303772,0.06863447095,0.03010312593,0.019505564483,0.018896319371,0.00112602394,0.000493874871,0.000320010226,0.000311366214,0.00031001489,0.000150021903,0.001755891629,0.000359845807,0.000157828617,0.000102266332,9.9503947e-05,9.9072102e-05,4.7942811e-05,0.000216220066,9.4834269e-05,6.1448633e-05,5.9788803e-05,5.952932e-05,2.8807332e-05,0.00022114923,0.00022114923,4.5321489e-05,1.9878036e-05,1.2880135e-05,1.2532221e-05,1.2477831e-05,6.038252e-06,2.7232262e-05,1.1944089e-05,7.739269e-06,7.530219e-06,7.497538e-06,3.628196e-06,2.7232262e-05,1.1944089e-05,7.739269e-06,7.530219e-06,7.497538e-06,3.628196e-06,2.7232262e-05,1.1944089e-05,7.739269e-06,7.530219e-06,7.497538e-06,3.628196e-06]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,municipality,wikipedia_link}",5,0.5657531976606699,12,7,50,6,44,0.2578954323217197,0.7564382948820272,"[['e0'],['e1'],['e2'],['e5'],['e6'],['e8'],['e18', 'e11', 'e4'],['e18', 'e11', 'e7'],['e18', 'e15', 'e3'],['e18', 'e15', 'e9'],['e18', 'e11', 'e15', 'e3'],['e18', 'e11', 'e15', 'e4'],['e18', 'e11', 'e15', 'e7'],['e18', 'e11', 'e15', 'e9'],['e18', 'e11', 'e17', 'e4'],['e18', 'e11', 'e17', 'e7'],['e18', 'e15', 'e11', 'e3'],['e18', 'e15', 'e11', 'e4'],['e18', 'e15', 'e11', 'e7'],['e18', 'e15', 'e11', 'e9'],['e18', 'e15', 'e17', 'e3'],['e18', 'e15', 'e17', 'e9'],['e18', 'e17', 'e11', 'e4'],['e18', 'e17', 'e11', 'e7'],['e18', 'e17', 'e15', 'e3'],['e18', 'e17', 'e15', 'e9'],['e18', 'e11', 'e15', 'e17', 'e3'],['e18', 'e11', 'e15', 'e17', 'e4'],['e18', 'e11', 'e15', 'e17', 'e7'],['e18', 'e11', 'e15', 'e17', 'e9'],['e18', 'e11', 'e17', 'e15', 'e3'],['e18', 'e11', 'e17', 'e15', 'e4'],['e18', 'e11', 'e17', 'e15', 'e7'],['e18', 'e11', 'e17', 'e15', 'e9'],['e18', 'e15', 'e11', 'e17', 'e3'],['e18', 'e15', 'e11', 'e17', 'e4'],['e18', 'e15', 'e11', 'e17', 'e7'],['e18', 'e15', 'e11', 'e17', 'e9'],['e18', 'e15', 'e17', 'e11', 'e3'],['e18', 'e15', 'e17', 'e11', 'e4'],['e18', 'e15', 'e17', 'e11', 'e7'],['e18', 'e15', 'e17', 'e11', 'e9'],['e18', 'e17', 'e11', 'e15', 'e3'],['e18', 'e17', 'e11', 'e15', 'e4'],['e18', 'e17', 'e11', 'e15', 'e7'],['e18', 'e17', 'e11', 'e15', 'e9'],['e18', 'e17', 'e15', 'e11', 'e3'],['e18', 'e17', 'e15', 'e11', 'e4'],['e18', 'e17', 'e15', 'e11', 'e7'],['e18', 'e17', 'e15', 'e11', 'e9']]","[0.257895432322,0.21050081487,0.113113113113,0.071003307607,0.053053053053,0.028996692393,0.003644303381,0.001755891629,0.003571101303,0.001390693136,0.001141224254,0.001110397876,0.000535009886,0.000444426691,0.000458988968,0.00022114923,0.001141224254,0.001110397876,0.000535009886,0.000444426691,0.000449769388,0.000175153586,0.000458988968,0.00022114923,0.000449769388,0.000175153586,0.000143733737,0.000139851248,6.7382874e-05,5.5974195e-05,0.000143733737,0.000139851248,6.7382874e-05,5.5974195e-05,0.000143733737,0.000139851248,6.7382874e-05,5.5974195e-05,0.000143733737,0.000139851248,6.7382874e-05,5.5974195e-05,0.000143733737,0.000139851248,6.7382874e-05,5.5974195e-05,0.000143733737,0.000139851248,6.7382874e-05,5.5974195e-05]"
airport,iso_country,0.4,0.9,11,19,"{elevation_ft,gps_code,keywords,scheduled_service,type}",5,0.29715753636748354,8,11,91,4,87,0.2105008148702814,0.3244620869929788,"[['e1'],['e6'],['e8'],['e9'],['e18', 'e11', 'e7'],['e18', 'e11', 'e12', 'e0'],['e18', 'e11', 'e12', 'e2'],['e18', 'e11', 'e12', 'e3'],['e18', 'e11', 'e12', 'e4'],['e18', 'e11', 'e12', 'e5'],['e18', 'e11', 'e12', 'e7'],['e18', 'e11', 'e17', 'e7'],['e18', 'e17', 'e11', 'e7'],['e18', 'e11', 'e12', 'e13', 'e0'],['e18', 'e11', 'e12', 'e13', 'e2'],['e18', 'e11', 'e12', 'e13', 'e3'],['e18', 'e11', 'e12', 'e13', 'e4'],['e18', 'e11', 'e12', 'e13', 'e5'],['e18', 'e11', 'e12', 'e13', 'e7'],['e18', 'e11', 'e12', 'e16', 'e0'],['e18', 'e11', 'e12', 'e16', 'e2'],['e18', 'e11', 'e12', 'e16', 'e3'],['e18', 'e11', 'e12', 'e16', 'e4'],['e18', 'e11', 'e12', 'e16', 'e5'],['e18', 'e11', 'e12', 'e16', 'e7'],['e18', 'e11', 'e12', 'e17', 'e0'],['e18', 'e11', 'e12', 'e17', 'e2'],['e18', 'e11', 'e12', 'e17', 'e3'],['e18', 'e11', 'e12', 'e17', 'e4'],['e18', 'e11', 'e12', 'e17', 'e5'],['e18', 'e11', 'e12', 'e17', 'e7'],['e18', 'e11', 'e17', 'e12', 'e0'],['e18', 'e11', 'e17', 'e12', 'e2'],['e18', 'e11', 'e17', 'e12', 'e3'],['e18', 'e11', 'e17', 'e12', 'e4'],['e18', 'e11', 'e17', 'e12', 'e5'],['e18', 'e11', 'e17', 'e12', 'e7'],['e18', 'e17', 'e11', 'e12', 'e0'],['e18', 'e17', 'e11', 'e12', 'e2'],['e18', 'e17', 'e11', 'e12', 'e3'],['e18', 'e17', 'e11', 'e12', 'e4'],['e18', 'e17', 'e11', 'e12', 'e5'],['e18', 'e17', 'e11', 'e12', 'e7'],['e18', 'e11', 'e12', 'e13', 'e17', 'e0'],['e18', 'e11', 'e12', 'e13', 'e17', 'e2'],['e18', 'e11', 'e12', 'e13', 'e17', 'e3'],['e18', 'e11', 'e12', 'e13', 'e17', 'e4'],['e18', 'e11', 'e12', 'e13', 'e17', 'e5'],['e18', 'e11', 'e12', 'e13', 'e17', 'e7'],['e18', 'e11', 'e12', 'e16', 'e17', 'e0'],['e18', 'e11', 'e12', 'e16', 'e17', 'e2'],['e18', 'e11', 'e12', 'e16', 'e17', 'e3'],['e18', 'e11', 'e12', 'e16', 'e17', 'e4'],['e18', 'e11', 'e12', 'e16', 'e17', 'e5'],['e18', 'e11', 'e12', 'e16', 'e17', 'e7'],['e18', 'e11', 'e12', 'e17', 'e13', 'e0'],['e18', 'e11', 'e12', 'e17', 'e13', 'e2'],['e18', 'e11', 'e12', 'e17', 'e13', 'e3'],['e18', 'e11', 'e12', 'e17', 'e13', 'e4'],['e18', 'e11', 'e12', 'e17', 'e13', 'e5'],['e18', 'e11', 'e12', 'e17', 'e13', 'e7'],['e18', 'e11', 'e12', 'e17', 'e16', 'e0'],['e18', 'e11', 'e12', 'e17', 'e16', 'e2'],['e18', 'e11', 'e12', 'e17', 'e16', 'e3'],['e18', 'e11', 'e12', 'e17', 'e16', 'e4'],['e18', 'e11', 'e12', 'e17', 'e16', 'e5'],['e18', 'e11', 'e12', 'e17', 'e16', 'e7'],['e18', 'e11', 'e17', 'e12', 'e13', 'e0'],['e18', 'e11', 'e17', 'e12', 'e13', 'e2'],['e18', 'e11', 'e17', 'e12', 'e13', 'e3'],['e18', 'e11', 'e17', 'e12', 'e13', 'e4'],['e18', 'e11', 'e17', 'e12', 'e13', 'e5'],['e18', 'e11', 'e17', 'e12', 'e13', 'e7'],['e18', 'e11', 'e17', 'e12', 'e16', 'e0'],['e18', 'e11', 'e17', 'e12', 'e16', 'e2'],['e18', 'e11', 'e17', 'e12', 'e16', 'e3'],['e18', 'e11', 'e17', 'e12', 'e16', 'e4'],['e18', 'e11', 'e17', 'e12', 'e16', 'e5'],['e18', 'e11', 'e17', 'e12', 'e16', 'e7'],['e18', 'e17', 'e11', 'e12', 'e13', 'e0'],['e18', 'e17', 'e11', 'e12', 'e13', 'e2'],['e18', 'e17', 'e11', 'e12', 'e13', 'e3'],['e18', 'e17', 'e11', 'e12', 'e13', 'e4'],['e18', 'e17', 'e11', 'e12', 'e13', 'e5'],['e18', 'e17', 'e11', 'e12', 'e13', 'e7'],['e18', 'e17', 'e11', 'e12', 'e16', 'e0'],['e18', 'e17', 'e11', 'e12', 'e16', 'e2'],['e18', 'e17', 'e11', 'e12', 'e16', 'e3'],['e18', 'e17', 'e11', 'e12', 'e16', 'e4'],['e18', 'e17', 'e11', 'e12', 'e16', 'e5'],['e18', 'e17', 'e11', 'e12', 'e16', 'e7']]","[0.21050081487,0.053053053053,0.028996692393,0.028542303772,0.001755891629,0.000216220066,9.4834269e-05,6.1448633e-05,5.9788803e-05,5.952932e-05,2.8807332e-05,0.00022114923,0.00022114923,6.7753649e-05,2.9716797e-05,1.9255239e-05,1.8735123e-05,1.8653813e-05,9.026923e-06,5.7543283e-05,2.5238523e-05,1.6353506e-05,1.591177e-05,1.5842713e-05,7.66658e-06,2.7232262e-05,1.1944089e-05,7.739269e-06,7.530219e-06,7.497538e-06,3.628196e-06,2.7232262e-05,1.1944089e-05,7.739269e-06,7.530219e-06,7.497538e-06,3.628196e-06,2.7232262e-05,1.1944089e-05,7.739269e-06,7.530219e-06,7.497538e-06,3.628196e-06,8.533367e-06,3.742741e-06,2.425139e-06,2.359632e-06,2.349391e-06,1.136914e-06,7.247402e-06,3.178716e-06,2.059674e-06,2.004039e-06,1.995342e-06,9.65583e-07,8.533367e-06,3.742741e-06,2.425139e-06,2.359632e-06,2.349391e-06,1.136914e-06,7.247402e-06,3.178716e-06,2.059674e-06,2.004039e-06,1.995342e-06,9.65583e-07,8.533367e-06,3.742741e-06,2.425139e-06,2.359632e-06,2.349391e-06,1.136914e-06,7.247402e-06,3.178716e-06,2.059674e-06,2.004039e-06,1.995342e-06,9.65583e-07,8.533367e-06,3.742741e-06,2.425139e-06,2.359632e-06,2.349391e-06,1.136914e-06,7.247402e-06,3.178716e-06,2.059674e-06,2.004039e-06,1.995342e-06,9.65583e-07]"
