dataset,target_cell,tau,rho,mask_size,leakage
adult,education,0.7,1.0,6,0.999856
adult,education,0.7,1.0,6,0.999845
adult,education,0.7,1.0,6,0.999878
adult,education,0.7,1.0,6,0.999576
adult,education,0.7,1.0,6,0.999878
adult,education,0.7,1.0,6,0.999877
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999875
adult,education,0.7,1.0,6,0.999876
adult,education,0.7,1.0,6,0.999879
adult,education,0.7,1.0,6,0.999877
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999870
adult,education,0.7,1.0,6,0.999870
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999876
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999879
adult,education,0.7,1.0,6,0.999879
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999297
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999872
adult,education,0.7,1.0,6,0.999878
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999862
adult,education,0.7,1.0,6,0.999856
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,6,0.999880
adult,education,0.7,1.0,7,0.999877
adult,education,0.7,1.0,7,0.999782
adult,education,0.7,1.0,7,0.999876
adult,education,0.7,1.0,7,0.999872
adult,education,0.7,1.0,7,0.999779
adult,education,0.7,1.0,7,0.999877
adult,education,0.7,1.0,7,0.999874
adult,education,0.7,1.0,7,0.999752
adult,education,0.7,1.0,7,0.999631
adult,education,0.7,1.0,7,0.999872
adult,education,0.7,1.0,7,0.999873
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999871
adult,education,0.7,1.0,7,0.999862
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999872
adult,education,0.7,1.0,7,0.999865
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999862
adult,education,0.7,1.0,7,0.999875
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999875
adult,education,0.7,1.0,7,0.999854
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999871
adult,education,0.7,1.0,7,0.999859
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999834
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999865
adult,education,0.7,1.0,7,0.999878
adult,education,0.7,1.0,7,0.999877
adult,education,0.7,1.0,7,0.999859
adult,education,0.7,1.0,7,0.999826
adult,education,0.7,1.0,7,0.999875
adult,education,0.7,1.0,7,0.999850
adult,education,0.7,1.0,7,0.999839
adult,education,0.7,1.0,7,0.999876
adult,education,0.7,1.0,7,0.999548
adult,education,0.7,1.0,7,0.999877
adult,education,0.7,1.0,7,0.999875
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999871
adult,education,0.7,1.0,7,0.999873
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999876
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999870
adult,education,0.7,1.0,7,0.999870
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999871
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999878
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.998909
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999863
adult,education,0.7,1.0,7,0.999877
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999854
adult,education,0.7,1.0,7,0.999848
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999776
adult,education,0.7,1.0,7,0.999876
adult,education,0.7,1.0,7,0.999873
adult,education,0.7,1.0,7,0.999767
adult,education,0.7,1.0,7,0.999612
adult,education,0.7,1.0,7,0.999870
adult,education,0.7,1.0,7,0.999742
adult,education,0.7,1.0,7,0.999642
adult,education,0.7,1.0,7,0.999873
adult,education,0.7,1.0,7,0.991402
adult,education,0.7,1.0,7,0.999871
adult,education,0.7,1.0,7,0.999863
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999859
adult,education,0.7,1.0,7,0.999863
adult,education,0.7,1.0,7,0.999874
adult,education,0.7,1.0,7,0.999857
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999818
adult,education,0.7,1.0,7,0.999835
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999856
adult,education,0.7,1.0,7,0.999834
adult,education,0.7,1.0,7,0.999876
adult,education,0.7,1.0,7,0.999555
adult,education,0.7,1.0,7,0.999526
adult,education,0.7,1.0,7,0.999872
adult,education,0.7,1.0,7,0.999870
adult,education,0.7,1.0,7,0.999879
adult,education,0.7,1.0,7,0.999876
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.997117
adult,education,0.7,1.0,7,0.998846
adult,education,0.7,1.0,7,0.999880
adult,education,0.7,1.0,7,0.999871
adult,education,0.7,1.0,7,0.999854
adult,education,0.7,1.0,8,0.999764
adult,education,0.7,1.0,8,0.999871
adult,education,0.7,1.0,8,0.999865
adult,education,0.7,1.0,8,0.999752
adult,education,0.7,1.0,8,0.999560
adult,education,0.7,1.0,8,0.999860
adult,education,0.7,1.0,8,0.999717
adult,education,0.7,1.0,8,0.999631
adult,education,0.7,1.0,8,0.999865
adult,education,0.7,1.0,8,0.986214
adult,education,0.7,1.0,8,0.999863
adult,education,0.7,1.0,8,0.999851
adult,education,0.7,1.0,8,0.999877
adult,education,0.7,1.0,8,0.999844
adult,education,0.7,1.0,8,0.999850
adult,education,0.7,1.0,8,0.999871
adult,education,0.7,1.0,8,0.999854
adult,education,0.7,1.0,8,0.999878
adult,education,0.7,1.0,8,0.999790
adult,education,0.7,1.0,8,0.999831
adult,education,0.7,1.0,8,0.999877
adult,education,0.7,1.0,8,0.999850
adult,education,0.7,1.0,8,0.999826
adult,education,0.7,1.0,8,0.999870
adult,education,0.7,1.0,8,0.999437
adult,education,0.7,1.0,8,0.999470
adult,education,0.7,1.0,8,0.999864
adult,education,0.7,1.0,8,0.999870
adult,education,0.7,1.0,8,0.999879
adult,education,0.7,1.0,8,0.999871
adult,education,0.7,1.0,8,0.999880
adult,education,0.7,1.0,8,0.974880
adult,education,0.7,1.0,8,0.997857
adult,education,0.7,1.0,8,0.999880
adult,education,0.7,1.0,8,0.999862
adult,education,0.7,1.0,8,0.999837
adult,education,0.7,1.0,8,0.999742
adult,education,0.7,1.0,8,0.999612
adult,education,0.7,1.0,8,0.999862
adult,education,0.7,1.0,8,0.961026
adult,education,0.7,1.0,8,0.985496
adult,education,0.7,1.0,8,0.999847
adult,education,0.7,1.0,8,0.999816
adult,education,0.7,1.0,8,0.999479
adult,education,0.7,1.0,8,0.993781
adult,education,0.7,1.0,9,0.999714
adult,education,0.7,1.0,9,0.999559
adult,education,0.7,1.0,9,0.999841
adult,education,0.7,1.0,9,0.612560
adult,education,0.7,1.0,9,0.971194
adult,education,0.7,1.0,9,0.999820
adult,education,0.7,1.0,9,0.999785
adult,education,0.7,1.0,9,0.999064
adult,education,0.7,1.0,9,0.843118
adult,education,0.7,1.0,9,0.883477
adult,education,0.7,1.0,10,0.000000
adult,education,0.8,1.0,0,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,1,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,2,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,3,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999878
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999874
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999879
adult,education,0.8,1.0,4,0.999878
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,4,0.999880
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999878
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999878
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999872
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999878
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999879
adult,education,0.8,1.0,5,0.999877
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
adult,education,0.8,1.0,5,0.999880
