-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
InvoiceNo,0.005207061767578125,0.0,0.00019407272338867188,0.004864931106567383,1.0,-3.0,5,4,11,40992,11
InvoiceNo,0.0034389495849609375,0.0,0.0002238750457763672,0.0030829906463623047,1.0,-2.5,4,3,11,40992,11
InvoiceNo,0.007346153259277344,0.0,0.0002162456512451172,0.0069539546966552734,1.0,-3.5,8,5,11,40992,11
InvoiceNo,0.007010936737060547,0.0,0.00036072731018066406,0.006500244140625,1.0,-2.5,8,3,11,40992,11
InvoiceNo,0.0031070709228515625,0.0,0.0002048015594482422,0.002774953842163086,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.007658958435058594,0.0,0.00019502639770507812,0.007317066192626953,1.0,-3.0,7,4,11,40992,11
InvoiceNo,0.004703044891357422,0.0,0.00019788742065429688,0.004359245300292969,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.0042340755462646484,0.0,0.00020503997802734375,0.003850221633911133,1.0,-2.5,4,3,11,40992,11
InvoiceNo,0.006499052047729492,0.0,0.00024509429931640625,0.006058216094970703,1.0,-4.0,9,6,11,40992,11
InvoiceNo,0.0031807422637939453,0.0,0.0001518726348876953,0.0028772354125976562,1.0,-2.5,7,3,11,40992,11
InvoiceNo,0.004776954650878906,0.0,0.0002338886260986328,0.004402875900268555,1.0,-2.0,6,2,11,40992,11
InvoiceNo,0.0049991607666015625,0.0,0.0003037452697753906,0.004537105560302734,1.0,-3.0,7,4,11,40992,11
InvoiceNo,0.006061077117919922,0.0,0.00020003318786621094,0.005705833435058594,1.0,-3.5,9,5,11,40992,11
InvoiceNo,0.005398988723754883,0.0,0.00025773048400878906,0.005008220672607422,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.009869098663330078,0.0,0.00030684471130371094,0.009420156478881836,1.0,-3.0,8,4,11,40992,11
InvoiceNo,0.004841804504394531,0.0,0.0002639293670654297,0.004355907440185547,1.0,-3.0,7,4,11,40992,11
InvoiceNo,0.0042650699615478516,0.0,0.00015592575073242188,0.003960847854614258,1.0,-2.5,8,3,11,40992,11
InvoiceNo,0.004690885543823242,0.0,0.00015306472778320312,0.0042972564697265625,1.0,-3.0,4,4,11,40992,11
InvoiceNo,0.005028724670410156,0.0,0.0006699562072753906,0.004097938537597656,1.0,-2.0,6,2,11,40992,11
InvoiceNo,0.004348039627075195,0.0,0.0002639293670654297,0.003941059112548828,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.0024518966674804688,0.0,8.20159912109375e-05,0.002318859100341797,1.0,-2.5,4,3,11,40992,11
InvoiceNo,0.007135152816772461,0.0,0.0001971721649169922,0.006782054901123047,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.0057260990142822266,0.0,0.0001990795135498047,0.005365133285522461,1.0,-3.5,8,5,11,40992,11
InvoiceNo,0.004945039749145508,0.0,0.00021076202392578125,0.004591941833496094,1.0,-2.5,9,3,11,40992,11
InvoiceNo,0.004112958908081055,0.0,0.0002961158752441406,0.003654956817626953,1.0,-3.0,5,4,11,40992,11
InvoiceNo,0.003143787384033203,0.0,0.00015687942504882812,0.002855062484741211,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.005324840545654297,0.0,0.0002548694610595703,0.00490117073059082,1.0,-2.0,4,2,11,40992,11
InvoiceNo,0.005433797836303711,0.0,0.0001990795135498047,0.005039215087890625,1.0,-2.5,8,3,11,40992,11
InvoiceNo,0.004022121429443359,0.0,0.00021505355834960938,0.0036580562591552734,1.0,-3.0,4,4,11,40992,11
InvoiceNo,0.004402875900268555,0.0,0.0002491474151611328,0.0039348602294921875,1.0,-3.5,9,5,11,40992,11
InvoiceNo,0.004400968551635742,0.0,0.00016498565673828125,0.004033088684082031,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.0038590431213378906,0.0,0.0001888275146484375,0.0034949779510498047,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.005239009857177734,0.0,0.0003409385681152344,0.004698991775512695,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.0037429332733154297,0.0,0.00026679039001464844,0.0033020973205566406,1.0,-4.0,9,6,11,40992,11
InvoiceNo,0.005667924880981445,0.0,0.00031280517578125,0.005137920379638672,1.0,-2.5,4,3,11,40992,11
InvoiceNo,0.003960132598876953,0.0,0.0002579689025878906,0.0034949779510498047,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.005088090896606445,0.0,0.00021886825561523438,0.004720926284790039,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.005396842956542969,0.0,0.0002238750457763672,0.0049610137939453125,1.0,-4.0,9,6,11,40992,11
InvoiceNo,0.0038950443267822266,0.0,0.00025391578674316406,0.003473043441772461,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.005460023880004883,0.0,0.00021505355834960938,0.005087852478027344,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.004373073577880859,0.0,0.00026988983154296875,0.003901958465576172,1.0,-3.0,5,4,11,40992,11
InvoiceNo,0.00487828254699707,0.0,0.00021195411682128906,0.004467010498046875,1.0,-4.5,9,7,11,40992,11
InvoiceNo,0.0045278072357177734,0.0,0.00027108192443847656,0.003993988037109375,1.0,-3.0,7,4,11,40992,11
InvoiceNo,0.0037779808044433594,0.0,0.0002722740173339844,0.0032813549041748047,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.003984928131103516,0.0,0.0001957416534423828,0.0036270618438720703,1.0,-3.5,9,5,11,40992,11
InvoiceNo,0.003467082977294922,0.0,0.00018835067749023438,0.0031096935272216797,1.0,-2.5,4,3,11,40992,11
