method,dataset,target_attribute,tau,rho,lam,iter,total_time,init_time,ilp_time,leakage,utility,mask_size,num_vertices,num_edges,edge_members,memory_overhead_bytes,num_rdrs_base,num_rdrs_surviving,max_depth,ilp_num_cells,ilp_num_vars,ilp_num_constrs,activated_dependencies_count
baseline3_ilp,adult,education,0.900,1.000,0.500,7,0.030391,0.022619,0.007510,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,8,0.031699,0.024085,0.007383,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,9,0.029108,0.021188,0.007659,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,10,0.029836,0.022079,0.007500,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,11,0.032378,0.024436,0.007676,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,12,0.027532,0.019232,0.008035,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,13,0.027559,0.019840,0.007457,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,14,0.029368,0.021696,0.007435,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,15,0.030620,0.022939,0.007427,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,16,0.029610,0.021680,0.007665,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,17,0.030436,0.022702,0.007462,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,18,0.031827,0.024157,0.007427,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,19,0.035009,0.027328,0.007437,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,0,0.033386,0.025712,0.007414,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,1,0.030286,0.022634,0.007411,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,2,0.029751,0.021982,0.007530,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,3,0.035568,0.027791,0.007540,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,4,0.037226,0.029484,0.007495,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,5,0.039847,0.032062,0.007541,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,6,0.033537,0.025871,0.007406,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,7,0.027844,0.019954,0.007607,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,8,0.028519,0.020758,0.007517,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,9,0.026509,0.018866,0.007393,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,10,0.030921,0.022866,0.007776,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,11,0.030655,0.022678,0.007709,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,12,0.031252,0.023276,0.007707,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,13,0.034346,0.026338,0.007727,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,14,0.033837,0.026083,0.007487,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,15,0.034792,0.026709,0.007815,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,16,0.034111,0.025626,0.008186,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,17,0.029213,0.021320,0.007617,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,18,0.033111,0.025115,0.007722,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,1.000,1.000,0.500,19,0.029623,0.021688,0.007674,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,0,0.021259,0.020978,0.000245,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,1,0.021928,0.021713,0.000186,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,2,0.018143,0.017931,0.000179,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,3,0.017548,0.017283,0.000232,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,4,0.019169,0.018915,0.000222,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,5,0.014440,0.014238,0.000175,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,6,0.014318,0.014165,0.000131,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,7,0.013265,0.013067,0.000171,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,8,0.012800,0.012643,0.000134,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,9,0.013516,0.013316,0.000173,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,10,0.013272,0.013128,0.000122,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,11,0.013954,0.013673,0.000219,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,12,0.014029,0.013838,0.000164,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,13,0.012719,0.012560,0.000136,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,14,0.014237,0.014057,0.000156,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,15,0.013588,0.013431,0.000135,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,16,0.014910,0.014722,0.000162,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,17,0.013422,0.013256,0.000143,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,18,0.012305,0.012120,0.000157,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.200,1.000,0.500,19,0.014830,0.014658,0.000149,0.000000000000,-0.000000000000,0,1,0,0,432,4,2,0,1,1,0,0
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,0,0.015990,0.014910,0.001019,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,1,0.016547,0.015613,0.000880,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,2,0.018965,0.017814,0.001085,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,3,0.012610,0.011631,0.000922,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,4,0.014986,0.013561,0.001367,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,5,0.015711,0.014804,0.000854,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,6,0.014728,0.013820,0.000859,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,7,0.014225,0.013330,0.000847,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,8,0.014434,0.013550,0.000835,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,9,0.016104,0.015176,0.000867,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,10,0.017318,0.016342,0.000919,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,11,0.019094,0.018188,0.000856,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,12,0.019630,0.018568,0.001002,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,13,0.016364,0.015439,0.000877,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,14,0.016176,0.015188,0.000935,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,15,0.014894,0.013925,0.000912,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,16,0.012928,0.011977,0.000893,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,17,0.013212,0.012206,0.000947,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,18,0.012870,0.011718,0.001093,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.300,1.000,0.500,19,0.013090,0.012024,0.001010,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,0,0.014628,0.013691,0.000887,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,1,0.013722,0.012867,0.000806,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,2,0.014271,0.013439,0.000784,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,3,0.015532,0.014663,0.000824,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,4,0.013122,0.012224,0.000843,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,5,0.015010,0.014021,0.000934,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,6,0.014601,0.013719,0.000832,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,7,0.017101,0.016067,0.000984,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,8,0.016268,0.014843,0.001357,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,9,0.014883,0.013991,0.000842,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,10,0.014020,0.012873,0.001085,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,11,0.020205,0.019122,0.001027,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,12,0.018851,0.017854,0.000944,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,13,0.020342,0.019393,0.000900,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,14,0.021000,0.020049,0.000901,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,15,0.019033,0.018030,0.000937,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,16,0.018842,0.017939,0.000857,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,17,0.018485,0.017613,0.000826,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,18,0.016765,0.015709,0.001008,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.400,1.000,0.500,19,0.018239,0.017297,0.000889,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,0,0.018263,0.017246,0.000960,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,1,0.016905,0.015868,0.000985,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,2,0.017701,0.016758,0.000891,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,3,0.019510,0.018603,0.000857,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,4,0.016129,0.015284,0.000802,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,5,0.020330,0.019533,0.000753,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,6,0.016404,0.015515,0.000838,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,7,0.015549,0.014671,0.000827,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,8,0.015729,0.014904,0.000780,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,9,0.013372,0.012587,0.000743,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,10,0.013789,0.012822,0.000910,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,11,0.014888,0.014051,0.000794,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,12,0.016231,0.015027,0.001155,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,13,0.015073,0.014226,0.000798,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,14,0.015343,0.014529,0.000772,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,15,0.013965,0.012969,0.000937,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,16,0.013943,0.013106,0.000791,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,17,0.014045,0.013219,0.000781,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,18,0.014720,0.013912,0.000760,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.500,1.000,0.500,19,0.015152,0.014244,0.000853,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,0,0.015731,0.014924,0.000761,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,1,0.016813,0.016034,0.000738,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,2,0.015695,0.014845,0.000804,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,3,0.016674,0.015895,0.000740,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,4,0.017588,0.016789,0.000757,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,5,0.018434,0.017684,0.000711,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,6,0.019612,0.018860,0.000712,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,7,0.018905,0.018166,0.000700,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,8,0.020191,0.019207,0.000934,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,9,0.018893,0.018081,0.000772,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,10,0.020466,0.019721,0.000707,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,11,0.021461,0.020718,0.000704,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,12,0.019694,0.018968,0.000686,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,13,0.021131,0.020394,0.000697,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,14,0.019031,0.018249,0.000741,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,15,0.016130,0.015235,0.000845,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,16,0.014092,0.013138,0.000895,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,17,0.015156,0.014302,0.000805,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,18,0.014226,0.013138,0.001046,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.600,1.000,0.500,19,0.014799,0.013963,0.000790,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,0,0.014958,0.014053,0.000854,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,1,0.015181,0.014380,0.000758,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,2,0.015714,0.014947,0.000727,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,3,0.018407,0.017554,0.000808,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,4,0.017425,0.016639,0.000742,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,5,0.017510,0.016710,0.000760,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,6,0.018389,0.017574,0.000766,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,7,0.016066,0.015314,0.000714,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,8,0.017304,0.016571,0.000694,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,9,0.015838,0.014716,0.001066,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,10,0.020949,0.019898,0.000996,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,11,0.021367,0.020275,0.001031,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,12,0.020900,0.019617,0.001097,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,13,0.015458,0.014531,0.000874,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,14,0.015022,0.014133,0.000841,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,15,0.016429,0.015609,0.000772,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,16,0.014969,0.014104,0.000819,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,17,0.015537,0.014667,0.000825,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,18,0.017864,0.016970,0.000843,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.700,1.000,0.500,19,0.014939,0.014096,0.000797,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.800,1.000,0.500,0,0.017633,0.016777,0.000812,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.800,1.000,0.500,1,0.017800,0.016941,0.000814,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.800,1.000,0.500,2,0.023265,0.022319,0.000891,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.800,1.000,0.500,3,0.019568,0.018100,0.001404,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
baseline3_ilp,hospital,EmergencyService,0.800,1.000,0.500,4,0.019745,0.018424,0.001261,0.000000000001,-0.625000000001,5,6,4,11,16608,4,4,2,6,52,64,4
