-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
InvoiceNo,0.023777484893798828,0.0002238750457763672,0.019550800323486328,0.004002809524536133,0.0,-2.5,5,0,57864,7
InvoiceNo,0.02420806884765625,0.00037598609924316406,0.01987314224243164,0.003958940505981445,1.0,-3.5,5,0,57864,7
InvoiceNo,0.020797252655029297,0.00019598007202148438,0.017583131790161133,0.0030181407928466797,1.0,-1.0,0,0,57864,7
InvoiceNo,0.023308515548706055,0.0002548694610595703,0.01934981346130371,0.0037038326263427734,1.0,-2.5,3,0,57864,7
InvoiceNo,0.015937328338623047,0.00010395050048828125,0.012810230255126953,0.0030231475830078125,1.0,-2.0,2,0,57864,7
InvoiceNo,0.017690181732177734,9.298324584960938e-05,0.014056205749511719,0.0035409927368164062,1.0,-2.5,3,0,57864,7
InvoiceNo,0.023756980895996094,0.00020694732666015625,0.019175052642822266,0.004374980926513672,0.0,-3.0,6,0,57864,7
-----adult-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
education,0.035842180252075195,3.0994415283203125e-05,0.03244614601135254,0.003365039825439453,0.0,-2.5,5,4,470360,10
education,0.03451180458068848,2.5987625122070312e-05,0.030983924865722656,0.00350189208984375,1.0,-2.5,3,4,470360,10
education,0.0334782600402832,2.47955322265625e-05,0.030654191970825195,0.0027992725372314453,1.0,-2.5,3,4,470360,10
education,0.03413820266723633,2.09808349609375e-05,0.030648231506347656,0.0034689903259277344,0.0,-3.0,6,4,470360,10
education,0.03571796417236328,2.002716064453125e-05,0.031610965728759766,0.004086971282958984,1.0,-3.5,5,4,470360,10
education,0.03614187240600586,2.9802322387695312e-05,0.03166794776916504,0.004444122314453125,0.0,-4.0,8,4,470360,10
education,0.034323930740356445,3.1948089599609375e-05,0.031147003173828125,0.003144979476928711,0.0,-2.0,4,4,470360,10
education,0.0343017578125,2.7894973754882812e-05,0.0305020809173584,0.0037717819213867188,1.0,-3.0,4,4,470360,10
education,0.0337982177734375,2.193450927734375e-05,0.03028416633605957,0.003492116928100586,0.0,-3.0,6,4,470360,10
education,0.035063743591308594,2.7179718017578125e-05,0.03171372413635254,0.0033228397369384766,1.0,-1.5,1,4,470360,10
