-----airport-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,depth,init_time,model_time,del_time
voter_reg_num,0.03580331802368164,40,14,916,1,0.029310226440429688,6.67572021484375e-05,0.004920005798339844
voter_reg_num,0.03770899772644043,40,14,916,1,0.030835866928100586,6.508827209472656e-05,0.0053348541259765625
voter_reg_num,0.03845095634460449,40,14,916,1,0.031012296676635742,8.177757263183594e-05,0.005950927734375
voter_reg_num,0.034912109375,40,14,916,1,0.030247926712036133,7.724761962890625e-05,0.0036280155181884766
voter_reg_num,0.018282175064086914,40,14,916,1,0.015992164611816406,7.295608520507812e-05,0.0013203620910644531
voter_reg_num,0.020084857940673828,40,14,916,1,0.016073942184448242,7.319450378417969e-05,0.0028319358825683594
voter_reg_num,0.022871017456054688,40,14,916,1,0.01981210708618164,7.486343383789062e-05,0.0019140243530273438
voter_reg_num,0.02510690689086914,40,14,916,1,0.021113157272338867,6.771087646484375e-05,0.0027518272399902344
voter_reg_num,0.03223896026611328,40,14,916,1,0.026166200637817383,6.222724914550781e-05,0.004524946212768555
voter_reg_num,0.0292971134185791,40,14,916,1,0.02567005157470703,7.200241088867188e-05,0.0022263526916503906
voter_reg_num,0.02975916862487793,40,14,916,1,0.02547001838684082,6.413459777832031e-05,0.002538919448852539
voter_reg_num,0.04083704948425293,40,14,916,1,0.036351919174194336,7.605552673339844e-05,0.002674102783203125
voter_reg_num,0.036029815673828125,40,14,916,1,0.031305789947509766,8.416175842285156e-05,0.0033309459686279297
voter_reg_num,0.030507802963256836,40,14,916,1,0.02408909797668457,8.0108642578125e-05,0.004339933395385742
voter_reg_num,0.03191709518432617,40,14,916,1,0.02858114242553711,8.082389831542969e-05,0.0022699832916259766
voter_reg_num,0.029352903366088867,40,14,916,1,0.024962902069091797,8.392333984375e-05,0.0029392242431640625
voter_reg_num,0.02981400489807129,40,14,916,1,0.025595903396606445,7.009506225585938e-05,0.002886056900024414
voter_reg_num,0.0307159423828125,40,14,916,1,0.026141881942749023,7.104873657226562e-05,0.002928018569946289
voter_reg_num,0.034545183181762695,40,14,916,1,0.027199983596801758,6.818771362304688e-05,0.00594019889831543
voter_reg_num,0.027345895767211914,40,14,916,1,0.023681163787841797,6.67572021484375e-05,0.002627849578857422
voter_reg_num,0.024068832397460938,40,14,916,1,0.020094871520996094,6.198883056640625e-05,0.0027570724487304688
voter_reg_num,0.026221752166748047,40,14,916,1,0.022249937057495117,6.008148193359375e-05,0.002846956253051758
voter_reg_num,0.02675628662109375,40,14,916,1,0.022671937942504883,5.91278076171875e-05,0.002895832061767578
voter_reg_num,0.028964757919311523,40,14,916,1,0.025116920471191406,5.507469177246094e-05,0.002427816390991211
voter_reg_num,0.03357219696044922,40,14,916,1,0.02894115447998047,8.082389831542969e-05,0.003378152847290039
voter_reg_num,0.02963709831237793,40,14,916,1,0.02340388298034668,7.295608520507812e-05,0.0048198699951171875
voter_reg_num,0.029567956924438477,40,14,916,1,0.02565312385559082,7.486343383789062e-05,0.0024869441986083984
voter_reg_num,0.04045295715332031,40,14,916,1,0.03756999969482422,9.179115295410156e-05,0.001730203628540039
voter_reg_num,0.026005029678344727,40,14,916,1,0.019701004028320312,8.606910705566406e-05,0.004687309265136719
voter_reg_num,0.021602153778076172,40,14,916,1,0.01828908920288086,0.00010991096496582031,0.0021970272064208984
voter_reg_num,0.024810791015625,40,14,916,1,0.020555734634399414,7.605552673339844e-05,0.003004789352416992
voter_reg_num,0.025768041610717773,40,14,916,1,0.02272200584411621,7.677078247070312e-05,0.0019910335540771484
voter_reg_num,0.02935481071472168,40,14,916,1,0.025066852569580078,7.200241088867188e-05,0.0030059814453125
voter_reg_num,0.033323049545288086,40,14,916,1,0.028512954711914062,8.130073547363281e-05,0.003343820571899414
voter_reg_num,0.03946399688720703,40,14,916,1,0.03390192985534668,8.606910705566406e-05,0.003960132598876953
voter_reg_num,0.026677846908569336,40,14,916,1,0.022774934768676758,7.390975952148438e-05,0.00272369384765625
voter_reg_num,0.035574913024902344,40,14,916,1,0.0331268310546875,8.0108642578125e-05,0.0014867782592773438
voter_reg_num,0.022532939910888672,40,14,916,1,0.0188748836517334,7.104873657226562e-05,0.002469778060913086
voter_reg_num,0.023756027221679688,40,14,916,1,0.02069711685180664,6.604194641113281e-05,0.0020020008087158203
voter_reg_num,0.027246952056884766,40,14,916,1,0.022869110107421875,6.67572021484375e-05,0.002943277359008789
voter_reg_num,0.02812480926513672,40,14,916,1,0.02365899085998535,7.200241088867188e-05,0.003063201904296875
voter_reg_num,0.03190493583679199,40,14,916,1,0.027207136154174805,6.771087646484375e-05,0.0033111572265625
voter_reg_num,0.0350191593170166,40,14,916,1,0.027861833572387695,6.389617919921875e-05,0.0051229000091552734
voter_reg_num,0.023394107818603516,40,14,916,1,0.016993999481201172,7.605552673339844e-05,0.004539012908935547
voter_reg_num,0.06472229957580566,40,14,916,1,0.059827327728271484,9.083747863769531e-05,0.0034918785095214844
voter_reg_num,0.02880382537841797,40,14,916,1,0.0243227481842041,7.82012939453125e-05,0.0031280517578125
voter_reg_num,0.03202319145202637,40,14,916,1,0.026200056076049805,7.081031799316406e-05,0.004319906234741211
voter_reg_num,0.03995084762573242,40,14,916,1,0.030580997467041016,8.487701416015625e-05,0.007509946823120117
-----tax-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,depth,init_time,model_time,del_time
marital_status,0.013695955276489258,40,6,359,1,0.011345148086547852,6.604194641113281e-05,0.0012497901916503906
marital_status,0.01116800308227539,40,6,359,1,0.009176015853881836,6.127357482910156e-05,0.0010838508605957031
marital_status,0.011383056640625,40,6,359,1,0.00908803939819336,0.00011491775512695312,0.0011661052703857422
marital_status,0.011074066162109375,40,6,359,1,0.009232759475708008,5.936622619628906e-05,0.0009012222290039062
marital_status,0.01073312759399414,40,6,359,1,0.008865118026733398,5.6743621826171875e-05,0.0009310245513916016
marital_status,0.010827064514160156,40,6,359,1,0.00883793830871582,5.412101745605469e-05,0.0009052753448486328
marital_status,0.01276707649230957,40,6,359,1,0.01065206527709961,6.389617919921875e-05,0.001065969467163086
marital_status,0.011458158493041992,40,6,359,1,0.009503841400146484,6.890296936035156e-05,0.000982046127319336
marital_status,0.010973930358886719,40,6,359,1,0.009165048599243164,6.103515625e-05,0.0008869171142578125
marital_status,0.010299921035766602,40,6,359,1,0.008519887924194336,6.103515625e-05,0.0008869171142578125
marital_status,0.01059412956237793,40,6,359,1,0.00865316390991211,5.412101745605469e-05,0.0010461807250976562
marital_status,0.011355161666870117,40,6,359,1,0.009675979614257812,5.888938903808594e-05,0.0008373260498046875
marital_status,0.011260986328125,40,6,359,1,0.00947713851928711,5.5789947509765625e-05,0.0008661746978759766
marital_status,0.011021137237548828,40,6,359,1,0.009237051010131836,5.602836608886719e-05,0.0008418560028076172
marital_status,0.011358976364135742,40,6,359,1,0.00960087776184082,5.602836608886719e-05,0.0008089542388916016
marital_status,0.011891841888427734,40,6,359,1,0.010151863098144531,6.127357482910156e-05,0.0008671283721923828
marital_status,0.015665292739868164,40,6,359,1,0.011091947555541992,6.604194641113281e-05,0.0010859966278076172
marital_status,0.013257026672363281,40,6,359,1,0.011358976364135742,6.175041198730469e-05,0.0009419918060302734
marital_status,0.013323068618774414,40,6,359,1,0.011105060577392578,5.888938903808594e-05,0.0011157989501953125
marital_status,0.012959003448486328,40,6,359,1,0.010686874389648438,6.413459777832031e-05,0.0011742115020751953
marital_status,0.012532949447631836,40,6,359,1,0.01037287712097168,5.817413330078125e-05,0.0010259151458740234
marital_status,0.012396097183227539,40,6,359,1,0.010514020919799805,5.602836608886719e-05,0.0008668899536132812
marital_status,0.01149296760559082,40,6,359,1,0.009803056716918945,5.888938903808594e-05,0.000823974609375
marital_status,0.015347957611083984,40,6,359,1,0.013605833053588867,5.507469177246094e-05,0.0008218288421630859
marital_status,0.011827230453491211,40,6,359,1,0.00995016098022461,5.5789947509765625e-05,0.0008740425109863281
marital_status,0.01211404800415039,40,6,359,1,0.010141849517822266,5.602836608886719e-05,0.0008518695831298828
marital_status,0.012678146362304688,40,6,359,1,0.010737895965576172,6.318092346191406e-05,0.0009520053863525391
marital_status,0.012427091598510742,40,6,359,1,0.010431051254272461,5.793571472167969e-05,0.0008907318115234375
marital_status,0.012662887573242188,40,6,359,1,0.010329961776733398,5.602836608886719e-05,0.0012700557708740234
marital_status,0.012781858444213867,40,6,359,1,0.010649919509887695,5.602836608886719e-05,0.0010128021240234375
marital_status,0.01259303092956543,40,6,359,1,0.010345935821533203,5.698204040527344e-05,0.0010628700256347656
marital_status,0.01254129409790039,40,6,359,1,0.010419368743896484,5.7697296142578125e-05,0.0009832382202148438
marital_status,0.012966156005859375,40,6,359,1,0.010650157928466797,5.793571472167969e-05,0.0010731220245361328
marital_status,0.013126850128173828,40,6,359,1,0.010799884796142578,5.507469177246094e-05,0.0011477470397949219
marital_status,0.012654781341552734,40,6,359,1,0.010490894317626953,6.389617919921875e-05,0.0010519027709960938
marital_status,0.012869834899902344,40,6,359,1,0.0107269287109375,5.698204040527344e-05,0.001013040542602539
marital_status,0.013660192489624023,40,6,359,1,0.011343240737915039,5.888938903808594e-05,0.001107931137084961
marital_status,0.01357722282409668,40,6,359,1,0.011138200759887695,5.698204040527344e-05,0.0012509822845458984
marital_status,0.012868165969848633,40,6,359,1,0.010740280151367188,5.6743621826171875e-05,0.001024007797241211
marital_status,0.012121915817260742,40,6,359,1,0.010020971298217773,5.3882598876953125e-05,0.0010209083557128906
marital_status,0.012407064437866211,40,6,359,1,0.010343074798583984,5.4836273193359375e-05,0.0009980201721191406
marital_status,0.01244211196899414,40,6,359,1,0.01031804084777832,5.3882598876953125e-05,0.0010232925415039062
marital_status,0.012376785278320312,40,6,359,1,0.010236978530883789,5.3882598876953125e-05,0.0010230541229248047
marital_status,0.01283407211303711,40,6,359,1,0.01060795783996582,5.793571472167969e-05,0.0010437965393066406
marital_status,0.012428045272827148,40,6,359,1,0.010168075561523438,5.316734313964844e-05,0.0010759830474853516
marital_status,0.01268625259399414,40,6,359,1,0.010509014129638672,5.3882598876953125e-05,0.0010020732879638672
marital_status,0.013607025146484375,40,6,359,1,0.011288881301879883,6.127357482910156e-05,0.001112222671508789
marital_status,0.01611495018005371,40,6,359,1,0.01363825798034668,5.364418029785156e-05,0.0013458728790283203
marital_status,0.012069940567016602,40,6,359,1,0.010212898254394531,5.888938903808594e-05,0.0009069442749023438
marital_status,0.013147830963134766,40,6,359,1,0.01087498664855957,5.1975250244140625e-05,0.0010311603546142578
marital_status,0.012407779693603516,40,6,359,1,0.010622978210449219,5.1975250244140625e-05,0.0008709430694580078
marital_status,0.012466907501220703,40,6,359,1,0.010256052017211914,5.984306335449219e-05,0.000997781753540039
marital_status,0.01150202751159668,40,6,359,1,0.010001182556152344,4.9114227294921875e-05,0.0006570816040039062
marital_status,0.01361393928527832,40,6,359,1,0.011560201644897461,5.5789947509765625e-05,0.0010371208190917969
marital_status,0.011949777603149414,40,6,359,1,0.010035037994384766,5.984306335449219e-05,0.0009622573852539062
marital_status,0.012585878372192383,40,6,359,1,0.01030874252319336,6.127357482910156e-05,0.0010790824890136719
marital_status,0.013123750686645508,40,6,359,1,0.010560989379882812,6.67572021484375e-05,0.0014309883117675781
marital_status,0.013369083404541016,40,6,359,1,0.010840177536010742,6.29425048828125e-05,0.0010852813720703125
marital_status,0.01389312744140625,40,6,359,1,0.011487960815429688,5.602836608886719e-05,0.0010721683502197266
marital_status,0.015307903289794922,40,6,359,1,0.012699127197265625,5.888938903808594e-05,0.001168966293334961
marital_status,0.014796018600463867,40,6,359,1,0.01229095458984375,5.316734313964844e-05,0.001157999038696289
marital_status,0.014580249786376953,40,6,359,1,0.01200723648071289,6.198883056640625e-05,0.0012240409851074219
marital_status,0.01395106315612793,40,6,359,1,0.011421918869018555,5.412101745605469e-05,0.0011909008026123047
marital_status,0.014427900314331055,40,6,359,1,0.011843681335449219,5.91278076171875e-05,0.0011980533599853516
marital_status,0.014451026916503906,40,6,359,1,0.011933088302612305,5.507469177246094e-05,0.0011620521545410156
marital_status,0.014439105987548828,40,6,359,1,0.011530160903930664,5.793571472167969e-05,0.0014469623565673828
marital_status,0.013716936111450195,40,6,359,1,0.011039972305297852,6.222724914550781e-05,0.0014200210571289062
marital_status,0.01470184326171875,40,6,359,1,0.012196779251098633,6.103515625e-05,0.0011839866638183594
marital_status,0.01430511474609375,40,6,359,1,0.011942863464355469,6.079673767089844e-05,0.0011241436004638672
marital_status,0.013835906982421875,40,6,359,1,0.01151275634765625,5.91278076171875e-05,0.0010859966278076172
marital_status,0.013114690780639648,40,6,359,1,0.010922908782958984,5.3882598876953125e-05,0.0010139942169189453
marital_status,0.012095928192138672,40,6,359,1,0.010265111923217773,5.8650970458984375e-05,0.0008950233459472656
marital_status,0.013349771499633789,40,6,359,1,0.01104283332824707,5.602836608886719e-05,0.001058816909790039
marital_status,0.013207197189331055,40,6,359,1,0.010881900787353516,5.698204040527344e-05,0.0011019706726074219
marital_status,0.012735128402709961,40,6,359,1,0.010302066802978516,5.602836608886719e-05,0.0012049674987792969
marital_status,0.013688087463378906,40,6,359,1,0.011411905288696289,5.507469177246094e-05,0.0010988712310791016
marital_status,0.013350963592529297,40,6,359,1,0.011180877685546875,5.91278076171875e-05,0.0010509490966796875
marital_status,0.012737751007080078,40,6,359,1,0.010490179061889648,5.602836608886719e-05,0.0011410713195800781
marital_status,0.012895822525024414,40,6,359,1,0.010540962219238281,5.3882598876953125e-05,0.001210927963256836
marital_status,0.013732194900512695,40,6,359,1,0.011296987533569336,5.817413330078125e-05,0.0012221336364746094
marital_status,0.013154983520507812,40,6,359,1,0.010834217071533203,5.2928924560546875e-05,0.0011248588562011719
marital_status,0.013480901718139648,40,6,359,1,0.011016368865966797,5.3882598876953125e-05,0.001190185546875
marital_status,0.016491174697875977,40,6,359,1,0.014256000518798828,5.3882598876953125e-05,0.0010712146759033203
marital_status,0.014096736907958984,40,6,359,1,0.011218786239624023,5.1975250244140625e-05,0.001641988754272461
marital_status,0.013403177261352539,40,6,359,1,0.011059999465942383,6.008148193359375e-05,0.0011341571807861328
marital_status,0.012659788131713867,40,6,359,1,0.010531902313232422,5.626678466796875e-05,0.0010001659393310547
marital_status,0.01272439956665039,40,6,359,1,0.010654926300048828,5.817413330078125e-05,0.0010271072387695312
marital_status,0.013237953186035156,40,6,359,1,0.01096487045288086,5.817413330078125e-05,0.0010859966278076172
marital_status,0.014267921447753906,40,6,359,1,0.01201486587524414,5.91278076171875e-05,0.0010387897491455078
marital_status,0.01385188102722168,40,6,359,1,0.011460065841674805,5.412101745605469e-05,0.0011401176452636719
marital_status,0.014178037643432617,40,6,359,1,0.011810064315795898,5.888938903808594e-05,0.001116037368774414
marital_status,0.013425827026367188,40,6,359,1,0.011120080947875977,5.1975250244140625e-05,0.0010759830474853516
marital_status,0.014229059219360352,40,6,359,1,0.01163625717163086,5.1975250244140625e-05,0.0013151168823242188
marital_status,0.014201879501342773,40,6,359,1,0.01175689697265625,5.507469177246094e-05,0.0011560916900634766
marital_status,0.015389204025268555,40,6,359,1,0.012794256210327148,5.602836608886719e-05,0.0011248588562011719
marital_status,0.01371002197265625,40,6,359,1,0.011144876480102539,5.316734313964844e-05,0.0011930465698242188
marital_status,0.013476848602294922,40,6,359,1,0.011501789093017578,6.198883056640625e-05,0.0009510517120361328
marital_status,0.0135040283203125,40,6,359,1,0.011146068572998047,6.29425048828125e-05,0.001111745834350586
marital_status,0.013090133666992188,40,6,359,1,0.01075291633605957,5.4836273193359375e-05,0.0010991096496582031
marital_status,0.014065027236938477,40,6,359,1,0.0115509033203125,5.6743621826171875e-05,0.0011980533599853516
