-----airport-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes
voter_reg_num,0.032562255859375,0.01891493797302246,0.009859085083007812,0.0037078857421875,0.0,16,14,16,2686
voter_reg_num,0.03415679931640625,0.020341157913208008,0.01000666618347168,0.003730297088623047,0.0,16,14,16,2686
voter_reg_num,0.03488731384277344,0.020914077758789062,0.010398149490356445,0.00350189208984375,0.0,16,14,16,2686
voter_reg_num,0.0353851318359375,0.020692110061645508,0.011165142059326172,0.003451824188232422,0.0,16,14,16,2686
voter_reg_num,0.038336992263793945,0.02250385284423828,0.011142969131469727,0.004613161087036133,0.0,16,14,16,2686
voter_reg_num,0.04046297073364258,0.024359941482543945,0.011066198348999023,0.0049495697021484375,0.0,16,14,16,2686
voter_reg_num,0.04044795036315918,0.023983001708984375,0.011877298355102539,0.004491567611694336,0.0,16,14,16,2686
voter_reg_num,0.036681175231933594,0.023696184158325195,0.008589029312133789,0.0043048858642578125,0.0,16,14,16,2686
voter_reg_num,0.0319979190826416,0.019740819931030273,0.009093284606933594,0.0030786991119384766,0.0,16,14,16,2686
voter_reg_num,0.032301902770996094,0.01717233657836914,0.011153936386108398,0.0038919448852539062,0.0,16,14,16,2686
voter_reg_num,0.03485417366027832,0.022341251373291016,0.009287357330322266,0.003141641616821289,0.0,16,14,16,2686
voter_reg_num,0.03195595741271973,0.019617080688476562,0.00883793830871582,0.0034160614013671875,0.0,16,14,16,2686
voter_reg_num,0.02918410301208496,0.016250133514404297,0.008318901062011719,0.004539012908935547,0.0,16,14,16,2686
voter_reg_num,0.036263227462768555,0.02498006820678711,0.00851893424987793,0.002691030502319336,0.0,16,14,16,2686
voter_reg_num,0.029987096786499023,0.018164873123168945,0.008644819259643555,0.0030951499938964844,0.0,16,14,16,2686
voter_reg_num,0.025745868682861328,0.016354799270629883,0.0066051483154296875,0.002701997756958008,0.0,16,14,16,2686
voter_reg_num,0.03853797912597656,0.023713111877441406,0.011439800262451172,0.003304004669189453,0.0,16,14,16,2686
voter_reg_num,0.029822826385498047,0.018548011779785156,0.008332967758178711,0.002849102020263672,0.0,16,14,16,2686
voter_reg_num,0.023678064346313477,0.014840126037597656,0.006719827651977539,0.0020341873168945312,0.0,16,14,16,2686
voter_reg_num,0.029477834701538086,0.016119003295898438,0.01065206527709961,0.0026247501373291016,0.0,16,14,16,2686
voter_reg_num,0.026208162307739258,0.015748977661132812,0.007031917572021484,0.0033502578735351562,0.0,16,14,16,2686
voter_reg_num,0.033438920974731445,0.019494056701660156,0.009701967239379883,0.004170894622802734,0.0,16,14,16,2686
voter_reg_num,0.03642606735229492,0.023650169372558594,0.009302854537963867,0.0033910274505615234,0.0,16,14,16,2686
voter_reg_num,0.03450584411621094,0.023309946060180664,0.008106231689453125,0.0030059814453125,0.0,16,14,16,2686
voter_reg_num,0.033345937728881836,0.018841266632080078,0.01120305061340332,0.003220796585083008,0.0,16,14,16,2686
voter_reg_num,0.026127099990844727,0.01654815673828125,0.006892204284667969,0.0025997161865234375,0.0,16,14,16,2686
voter_reg_num,0.038459062576293945,0.02305912971496582,0.011691093444824219,0.0036079883575439453,0.0,16,14,16,2686
voter_reg_num,0.03306913375854492,0.019986867904663086,0.009939908981323242,0.003051280975341797,0.0,16,14,16,2686
voter_reg_num,0.025798797607421875,0.01643967628479004,0.0067577362060546875,0.002516508102416992,0.0,16,14,16,2686
voter_reg_num,0.03856682777404785,0.02502298355102539,0.010838985443115234,0.0026290416717529297,0.0,16,14,16,2686
voter_reg_num,0.029719829559326172,0.01869487762451172,0.007959127426147461,0.0029859542846679688,0.0,16,14,16,2686
voter_reg_num,0.025285005569458008,0.016289949417114258,0.006746053695678711,0.002157926559448242,0.0,16,14,16,2686
voter_reg_num,0.03386187553405762,0.020958900451660156,0.009731292724609375,0.003086566925048828,0.0,16,14,16,2686
voter_reg_num,0.030001163482666016,0.017412185668945312,0.009045124053955078,0.0034606456756591797,0.0,16,14,16,2686
voter_reg_num,0.02528095245361328,0.016432762145996094,0.006629228591918945,0.002138853073120117,0.0,16,14,16,2686
voter_reg_num,0.034842729568481445,0.020454883575439453,0.011226892471313477,0.003077268600463867,0.0,16,14,16,2686
voter_reg_num,0.030587196350097656,0.016457796096801758,0.01097869873046875,0.003072500228881836,0.0,16,14,16,2686
voter_reg_num,0.026673078536987305,0.016404151916503906,0.0073320865631103516,0.0028028488159179688,0.0,16,14,16,2686
voter_reg_num,0.03823590278625488,0.025040864944458008,0.009219884872436523,0.003894329071044922,0.0,16,14,16,2686
voter_reg_num,0.028792142868041992,0.01724386215209961,0.00828695297241211,0.003178119659423828,0.0,16,14,16,2686
voter_reg_num,0.025880098342895508,0.016674041748046875,0.0066089630126953125,0.0025191307067871094,0.0,16,14,16,2686
voter_reg_num,0.03916478157043457,0.024242877960205078,0.010442972183227539,0.004409074783325195,0.0,16,14,16,2686
voter_reg_num,0.034182071685791016,0.022533893585205078,0.008953094482421875,0.0026230812072753906,0.0,16,14,16,2686
voter_reg_num,0.03463912010192871,0.022396087646484375,0.009103059768676758,0.0030319690704345703,0.0,16,14,16,2686
voter_reg_num,0.029961109161376953,0.016930818557739258,0.009122133255004883,0.0038039684295654297,0.0,16,14,16,2686
voter_reg_num,0.03239774703979492,0.01942300796508789,0.009401798248291016,0.0034971237182617188,0.0,16,14,16,2686
voter_reg_num,0.03580188751220703,0.021200895309448242,0.010841131210327148,0.003654956817626953,0.0,16,14,16,2686
voter_reg_num,0.03569531440734863,0.023506879806518555,0.00933694839477539,0.0027551651000976562,0.0,16,14,16,2686
voter_reg_num,0.030003070831298828,0.017251253128051758,0.009089946746826172,0.003573894500732422,0.0,16,14,16,2686
voter_reg_num,0.03374004364013672,0.01964092254638672,0.010243892669677734,0.0037870407104492188,0.0,16,14,16,2686
voter_reg_num,0.03406882286071777,0.020127058029174805,0.010872840881347656,0.002985239028930664,0.0,16,14,16,2686
voter_reg_num,0.03476691246032715,0.022357940673828125,0.00885009765625,0.0034728050231933594,0.0,16,14,16,2686
voter_reg_num,0.025034189224243164,0.015699148178100586,0.0066988468170166016,0.0025539398193359375,0.0,16,14,16,2686
voter_reg_num,0.03467392921447754,0.023144960403442383,0.008418083190917969,0.0030260086059570312,0.0,16,14,16,2686
voter_reg_num,0.03431892395019531,0.02314281463623047,0.00807499885559082,0.002992868423461914,0.0,16,14,16,2686
voter_reg_num,0.028252840042114258,0.01559591293334961,0.008806705474853516,0.0037581920623779297,0.0,16,14,16,2686
voter_reg_num,0.03020310401916504,0.019433021545410156,0.008037805557250977,0.002650022506713867,0.0,16,14,16,2686
voter_reg_num,0.0272829532623291,0.0160977840423584,0.00820302963256836,0.0028781890869140625,0.0,16,14,16,2686
voter_reg_num,0.025028705596923828,0.01568293571472168,0.007110118865966797,0.002152681350708008,0.0,16,14,16,2686
voter_reg_num,0.03371596336364746,0.01992487907409668,0.010750055313110352,0.0029659271240234375,0.0,16,14,16,2686
voter_reg_num,0.0293118953704834,0.015926837921142578,0.009028196334838867,0.004275798797607422,0.0,16,14,16,2686
-----tax-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes
marital_status,0.020092248916625977,0.009197235107421875,0.00794076919555664,0.0028760433197021484,0.0,18450,6,18450,2583
marital_status,0.018600940704345703,0.009161949157714844,0.007526874542236328,0.0018351078033447266,0.0,18450,6,18450,2583
marital_status,0.021499156951904297,0.010826826095581055,0.00853586196899414,0.0020520687103271484,0.0,18450,6,18450,2583
marital_status,0.027155160903930664,0.013746261596679688,0.010728120803833008,0.0026137828826904297,0.0,18450,6,18450,2583
marital_status,0.026504039764404297,0.01311802864074707,0.010883808135986328,0.002430438995361328,0.0,18450,6,18450,2583
marital_status,0.026489973068237305,0.013067007064819336,0.010926961898803711,0.002424001693725586,0.0,18450,6,18450,2583
marital_status,0.02983999252319336,0.013367176055908203,0.013948202133178711,0.0024416446685791016,0.0,18450,6,18450,2583
marital_status,0.027378082275390625,0.013618946075439453,0.010890007019042969,0.0027790069580078125,0.0,18450,6,18450,2583
marital_status,0.027168989181518555,0.013581991195678711,0.011003255844116211,0.0025107860565185547,0.0,18450,6,18450,2583
marital_status,0.02606201171875,0.012853145599365234,0.010525941848754883,0.0026001930236816406,0.0,18450,6,18450,2583
marital_status,0.027650117874145508,0.013967037200927734,0.010576009750366211,0.003017902374267578,0.0,18450,6,18450,2583
marital_status,0.02766585350036621,0.014444828033447266,0.010499954223632812,0.002649068832397461,0.0,18450,6,18450,2583
marital_status,0.026947021484375,0.013947010040283203,0.010254144668579102,0.0026557445526123047,0.0,18450,6,18450,2583
marital_status,0.02761697769165039,0.014389991760253906,0.010629892349243164,0.0025022029876708984,0.0,18450,6,18450,2583
marital_status,0.029687166213989258,0.015532732009887695,0.010823965072631836,0.003233194351196289,0.0,18450,6,18450,2583
marital_status,0.027406692504882812,0.014245986938476562,0.010555744171142578,0.0025322437286376953,0.0,18450,6,18450,2583
marital_status,0.02640700340270996,0.013509035110473633,0.010387182235717773,0.0024347305297851562,0.0,18450,6,18450,2583
marital_status,0.029017210006713867,0.013996124267578125,0.011074066162109375,0.0038700103759765625,0.0,18450,6,18450,2583
marital_status,0.02839493751525879,0.013962030410766602,0.011453866958618164,0.002899169921875,0.0,18450,6,18450,2583
marital_status,0.02702784538269043,0.013827800750732422,0.01052713394165039,0.002590179443359375,0.0,18450,6,18450,2583
marital_status,0.02702498435974121,0.013682126998901367,0.010747194290161133,0.0025246143341064453,0.0,18450,6,18450,2583
marital_status,0.02555704116821289,0.012913227081298828,0.010169029235839844,0.0023949146270751953,0.0,18450,6,18450,2583
marital_status,0.027003765106201172,0.013351202011108398,0.010919809341430664,0.002643108367919922,0.0,18450,6,18450,2583
marital_status,0.026533842086791992,0.013417243957519531,0.010469198226928711,0.0025725364685058594,0.0,18450,6,18450,2583
marital_status,0.024988889694213867,0.011972904205322266,0.01049494743347168,0.002444028854370117,0.0,18450,6,18450,2583
marital_status,0.02480483055114746,0.010782957077026367,0.011456966400146484,0.0024640560150146484,0.0,18450,6,18450,2583
marital_status,0.026098966598510742,0.012970924377441406,0.010451078414916992,0.0026030540466308594,0.0,18450,6,18450,2583
marital_status,0.027881145477294922,0.014570951461791992,0.010478019714355469,0.002747058868408203,0.0,18450,6,18450,2583
marital_status,0.02593827247619629,0.013220071792602539,0.01031804084777832,0.0023298263549804688,0.0,18450,6,18450,2583
marital_status,0.023652076721191406,0.010881185531616211,0.01048588752746582,0.002218008041381836,0.0,18450,6,18450,2583
marital_status,0.025196075439453125,0.01183629035949707,0.010807037353515625,0.0024738311767578125,0.0,18450,6,18450,2583
marital_status,0.027731895446777344,0.01434016227722168,0.010578155517578125,0.0027267932891845703,0.0,18450,6,18450,2583
marital_status,0.027590036392211914,0.01396799087524414,0.010609149932861328,0.002923727035522461,0.0,18450,6,18450,2583
marital_status,0.02688002586364746,0.01371002197265625,0.010404825210571289,0.002668142318725586,0.0,18450,6,18450,2583
marital_status,0.02727794647216797,0.013754844665527344,0.010684967041015625,0.002749204635620117,0.0,18450,6,18450,2583
marital_status,0.028792858123779297,0.014417886734008789,0.010777950286865234,0.0035049915313720703,0.0,18450,6,18450,2583
marital_status,0.02800273895263672,0.01440572738647461,0.010432004928588867,0.0030579566955566406,0.0,18450,6,18450,2583
marital_status,0.028682947158813477,0.01528620719909668,0.010721206665039062,0.002588510513305664,0.0,18450,6,18450,2583
marital_status,0.027354955673217773,0.014142990112304688,0.010616064071655273,0.0025069713592529297,0.0,18450,6,18450,2583
marital_status,0.027247190475463867,0.01371002197265625,0.010912895202636719,0.002547025680541992,0.0,18450,6,18450,2583
marital_status,0.026916980743408203,0.013385772705078125,0.010935068130493164,0.002526998519897461,0.0,18450,6,18450,2583
marital_status,0.025120973587036133,0.012686014175415039,0.010117053985595703,0.002241849899291992,0.0,18450,6,18450,2583
marital_status,0.026162147521972656,0.012910127639770508,0.010467767715454102,0.0027022361755371094,0.0,18450,6,18450,2583
marital_status,0.02713918685913086,0.013431072235107422,0.011114120483398438,0.0025207996368408203,0.0,18450,6,18450,2583
marital_status,0.02921772003173828,0.013244867324829102,0.010833024978637695,0.005059957504272461,0.0,18450,6,18450,2583
marital_status,0.029983997344970703,0.015825986862182617,0.011095046997070312,0.0029687881469726562,0.0,18450,6,18450,2583
marital_status,0.02654576301574707,0.011918067932128906,0.011933088302612305,0.0026178359985351562,0.0,18450,6,18450,2583
marital_status,0.027915000915527344,0.013709068298339844,0.010986328125,0.0031414031982421875,0.0,18450,6,18450,2583
marital_status,0.026993274688720703,0.013482093811035156,0.010921955108642578,0.0025179386138916016,0.0,18450,6,18450,2583
marital_status,0.027108192443847656,0.013506889343261719,0.010892152786254883,0.002633810043334961,0.0,18450,6,18450,2583
marital_status,0.027570009231567383,0.014065027236938477,0.010860919952392578,0.0025730133056640625,0.0,18450,6,18450,2583
marital_status,0.026496171951293945,0.013141155242919922,0.010788917541503906,0.0024919509887695312,0.0,18450,6,18450,2583
marital_status,0.027099132537841797,0.01323390007019043,0.011106014251708984,0.0026841163635253906,0.0,18450,6,18450,2583
marital_status,0.026443958282470703,0.01301884651184082,0.010874032974243164,0.0024530887603759766,0.0,18450,6,18450,2583
marital_status,0.02841806411743164,0.013746023178100586,0.011214971542358398,0.003367900848388672,0.0,18450,6,18450,2583
marital_status,0.02780008316040039,0.013762950897216797,0.010992765426635742,0.002974271774291992,0.0,18450,6,18450,2583
marital_status,0.030259132385253906,0.014821052551269531,0.011855125427246094,0.003496885299682617,0.0,18450,6,18450,2583
marital_status,0.024969816207885742,0.011729955673217773,0.01071476936340332,0.002454042434692383,0.0,18450,6,18450,2583
marital_status,0.029201030731201172,0.01512598991394043,0.011229991912841797,0.002777099609375,0.0,18450,6,18450,2583
marital_status,0.025853872299194336,0.012746810913085938,0.010624885559082031,0.0024111270904541016,0.0,18450,6,18450,2583
marital_status,0.027313947677612305,0.013045787811279297,0.011417865753173828,0.0027742385864257812,0.0,18450,6,18450,2583
marital_status,0.026688098907470703,0.01339578628540039,0.010866880416870117,0.0023529529571533203,0.0,18450,6,18450,2583
marital_status,0.0270540714263916,0.013471126556396484,0.010933876037597656,0.0025742053985595703,0.0,18450,6,18450,2583
marital_status,0.025526762008666992,0.012027263641357422,0.01080179214477539,0.0026171207427978516,0.0,18450,6,18450,2583
marital_status,0.027779102325439453,0.013939142227172852,0.011275053024291992,0.002490997314453125,0.0,18450,6,18450,2583
marital_status,0.02664017677307129,0.012992143630981445,0.011182069778442383,0.0023899078369140625,0.0,18450,6,18450,2583
marital_status,0.027357816696166992,0.013827085494995117,0.010703802108764648,0.0027489662170410156,0.0,18450,6,18450,2583
marital_status,0.028043031692504883,0.01417684555053711,0.011272907257080078,0.002518177032470703,0.0,18450,6,18450,2583
marital_status,0.026530981063842773,0.013421058654785156,0.010617256164550781,0.0024204254150390625,0.0,18450,6,18450,2583
marital_status,0.027159929275512695,0.01361703872680664,0.011004924774169922,0.002466917037963867,0.0,18450,6,18450,2583
marital_status,0.02621293067932129,0.013215065002441406,0.010501861572265625,0.002424001693725586,0.0,18450,6,18450,2583
marital_status,0.027662038803100586,0.013628005981445312,0.010680913925170898,0.0032761096954345703,0.0,18450,6,18450,2583
marital_status,0.0264739990234375,0.013123273849487305,0.01081705093383789,0.002454996109008789,0.0,18450,6,18450,2583
marital_status,0.02622199058532715,0.012123823165893555,0.011301994323730469,0.0026950836181640625,0.0,18450,6,18450,2583
marital_status,0.026865005493164062,0.013239145278930664,0.011026144027709961,0.002503633499145508,0.0,18450,6,18450,2583
marital_status,0.02773308753967285,0.0138092041015625,0.011198997497558594,0.002650022506713867,0.0,18450,6,18450,2583
marital_status,0.02515721321105957,0.012287139892578125,0.010416746139526367,0.002375364303588867,0.0,18450,6,18450,2583
marital_status,0.0264739990234375,0.013141155242919922,0.010883808135986328,0.0023698806762695312,0.0,18450,6,18450,2583
marital_status,0.025964021682739258,0.012456893920898438,0.010998964309692383,0.0024251937866210938,0.0,18450,6,18450,2583
marital_status,0.028176069259643555,0.012226104736328125,0.010946989059448242,0.0049321651458740234,0.0,18450,6,18450,2583
marital_status,0.027563095092773438,0.013875246047973633,0.011033773422241211,0.002588033676147461,0.0,18450,6,18450,2583
marital_status,0.027651071548461914,0.014486074447631836,0.010548114776611328,0.0025310516357421875,0.0,18450,6,18450,2583
marital_status,0.026679039001464844,0.013679981231689453,0.010456085205078125,0.0024580955505371094,0.0,18450,6,18450,2583
marital_status,0.027158021926879883,0.013748884201049805,0.010818004608154297,0.002515077590942383,0.0,18450,6,18450,2583
marital_status,0.025847911834716797,0.013019084930419922,0.010174989700317383,0.002583026885986328,0.0,18450,6,18450,2583
marital_status,0.02705693244934082,0.01385498046875,0.010596752166748047,0.0025222301483154297,0.0,18450,6,18450,2583
marital_status,0.027111291885375977,0.013601064682006836,0.010891199111938477,0.0025289058685302734,0.0,18450,6,18450,2583
marital_status,0.02718186378479004,0.013345003128051758,0.011192083358764648,0.0025606155395507812,0.0,18450,6,18450,2583
marital_status,0.02908611297607422,0.01511383056640625,0.011221885681152344,0.0026721954345703125,0.0,18450,6,18450,2583
marital_status,0.02755594253540039,0.013069868087768555,0.010931015014648438,0.0034732818603515625,0.0,18450,6,18450,2583
marital_status,0.026618003845214844,0.01328897476196289,0.01067495346069336,0.0025730133056640625,0.0,18450,6,18450,2583
marital_status,0.028242826461791992,0.01415395736694336,0.011243820190429688,0.0027670860290527344,0.0,18450,6,18450,2583
marital_status,0.02841806411743164,0.014389991760253906,0.011119842529296875,0.0028181076049804688,0.0,18450,6,18450,2583
marital_status,0.030157089233398438,0.014580011367797852,0.012165069580078125,0.0032987594604492188,0.0,18450,6,18450,2583
marital_status,0.030484914779663086,0.014632225036621094,0.012466907501220703,0.003289937973022461,0.0,18450,6,18450,2583
marital_status,0.031003713607788086,0.014998912811279297,0.012247085571289062,0.0036797523498535156,0.0,18450,6,18450,2583
marital_status,0.03063821792602539,0.015238285064697266,0.012072086334228516,0.003252744674682617,0.0,18450,6,18450,2583
marital_status,0.030118703842163086,0.013968706130981445,0.012371063232421875,0.0037071704864501953,0.0,18450,6,18450,2583
marital_status,0.02885890007019043,0.013919830322265625,0.011760234832763672,0.003106832504272461,0.0,18450,6,18450,2583
marital_status,0.029294729232788086,0.014159917831420898,0.012160062789916992,0.002894878387451172,0.0,18450,6,18450,2583
