beta,leakage,utility,mask_size
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
18.5,1.0,-0.5,0
beta,leakage,utility,mask_size
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
19.0,1.0,-0.5,0
beta,leakage,utility,mask_size
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
19.5,1.0,-0.5,0
beta,leakage,utility,mask_size
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
20.0,1.0,-0.5,0
beta,leakage,utility,mask_size
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
20.5,1.0,-0.5,0
beta,leakage,utility,mask_size
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
21.0,1.0,-0.5,0
beta,leakage,utility,mask_size
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
21.5,1.0,-0.5,0
beta,leakage,utility,mask_size
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
22.0,1.0,-0.5,0
beta,leakage,utility,mask_size
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
22.5,1.0,-0.5,0
beta,leakage,utility,mask_size
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
23.0,1.0,-0.5,0
beta,leakage,utility,mask_size
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
23.5,1.0,-0.5,0
beta,leakage,utility,mask_size
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
24.0,1.0,-0.5,0
beta,leakage,utility,mask_size
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
24.5,1.0,-0.5,0
beta,leakage,utility,mask_size
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
25.0,1.0,-0.5,0
beta,leakage,utility,mask_size
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
25.5,1.0,-0.5,0
beta,leakage,utility,mask_size
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
26.0,1.0,-0.5,0
beta,leakage,utility,mask_size
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
26.5,1.0,-0.5,0
beta,leakage,utility,mask_size
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
27.0,1.0,-0.5,0
beta,leakage,utility,mask_size
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
