-----airport-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,max_depth,init_time,model_time,del_time
voter_reg_num,0.03210592269897461,40,14,6302,1,0.026762008666992188,4.506111145019531e-05,0.003960132598876953
voter_reg_num,0.03469705581665039,40,14,6302,1,0.028451919555664062,3.0994415283203125e-05,0.004626035690307617
voter_reg_num,0.03459620475769043,40,14,6302,1,0.029391050338745117,2.7894973754882812e-05,0.0038406848907470703
voter_reg_num,0.0362548828125,40,14,6302,1,0.029611825942993164,2.8133392333984375e-05,0.004805803298950195
voter_reg_num,0.03528785705566406,40,14,6302,1,0.028982877731323242,2.5033950805664062e-05,0.004745960235595703
voter_reg_num,0.03601980209350586,40,14,6302,1,0.02900385856628418,2.47955322265625e-05,0.005106210708618164
voter_reg_num,0.037899017333984375,40,14,6302,1,0.031738996505737305,2.7179718017578125e-05,0.004540205001831055
voter_reg_num,0.035720109939575195,40,14,6302,1,0.029649019241333008,2.5987625122070312e-05,0.0045430660247802734
voter_reg_num,0.03516697883605957,40,14,6302,1,0.02918100357055664,2.5033950805664062e-05,0.004523038864135742
voter_reg_num,0.03687405586242676,40,14,6302,1,0.030853271484375,4.363059997558594e-05,0.003922939300537109
voter_reg_num,0.03135991096496582,40,14,6302,1,0.02604079246520996,2.8133392333984375e-05,0.003916025161743164
voter_reg_num,0.033229827880859375,40,14,6302,1,0.02785181999206543,2.5987625122070312e-05,0.003956794738769531
voter_reg_num,0.03465914726257324,40,14,6302,1,0.028741121292114258,2.9087066650390625e-05,0.004500150680541992
voter_reg_num,0.03481698036193848,40,14,6302,1,0.028995037078857422,4.696846008300781e-05,0.004304170608520508
voter_reg_num,0.026014089584350586,40,14,6302,1,0.022475004196166992,3.2901763916015625e-05,0.002531766891479492
voter_reg_num,0.026243925094604492,40,14,6302,1,0.02124190330505371,3.0994415283203125e-05,0.003618955612182617
voter_reg_num,0.02957320213317871,40,14,6302,1,0.024090051651000977,3.600120544433594e-05,0.0042569637298583984
voter_reg_num,0.03286600112915039,40,14,6302,1,0.02715301513671875,2.8133392333984375e-05,0.004200935363769531
voter_reg_num,0.03304600715637207,40,14,6302,1,0.02775287628173828,2.5987625122070312e-05,0.0037839412689208984
voter_reg_num,0.03546428680419922,40,14,6302,1,0.0286710262298584,2.4080276489257812e-05,0.0053730010986328125
voter_reg_num,0.034037113189697266,40,14,6302,1,0.02846837043762207,3.6716461181640625e-05,0.004026889801025391
voter_reg_num,0.0309751033782959,40,14,6302,1,0.026880979537963867,2.47955322265625e-05,0.0026476383209228516
voter_reg_num,0.03384089469909668,40,14,6302,1,0.028773784637451172,3.314018249511719e-05,0.003487110137939453
voter_reg_num,0.03366971015930176,40,14,6302,1,0.026384830474853516,2.9087066650390625e-05,0.005964994430541992
voter_reg_num,0.03601217269897461,40,14,6302,1,0.03114008903503418,2.6941299438476562e-05,0.0035130977630615234
voter_reg_num,0.03194999694824219,40,14,6302,1,0.02610301971435547,2.5987625122070312e-05,0.004345893859863281
voter_reg_num,0.03294205665588379,40,14,6302,1,0.027788877487182617,2.5987625122070312e-05,0.0037081241607666016
voter_reg_num,0.030580997467041016,40,14,6302,1,0.025686979293823242,2.5987625122070312e-05,0.003488779067993164
voter_reg_num,0.03270220756530762,40,14,6302,1,0.027303218841552734,3.075599670410156e-05,0.0038499832153320312
voter_reg_num,0.035418033599853516,40,14,6302,1,0.031110048294067383,5.1021575927734375e-05,0.0030579566955566406
voter_reg_num,0.02804398536682129,40,14,6302,1,0.023123979568481445,3.314018249511719e-05,0.0036017894744873047
voter_reg_num,0.03244781494140625,40,14,6302,1,0.026228904724121094,2.6226043701171875e-05,0.0048139095306396484
voter_reg_num,0.040036916732788086,40,14,6302,1,0.0339510440826416,3.600120544433594e-05,0.0043828487396240234
voter_reg_num,0.03272294998168945,40,14,6302,1,0.02744913101196289,3.1948089599609375e-05,0.0039010047912597656
voter_reg_num,0.03726911544799805,40,14,6302,1,0.031951189041137695,2.7894973754882812e-05,0.0037970542907714844
voter_reg_num,0.03172802925109863,40,14,6302,1,0.02597784996032715,2.5987625122070312e-05,0.004282236099243164
voter_reg_num,0.036130666732788086,40,14,6302,1,0.030402660369873047,2.6226043701171875e-05,0.004264116287231445
voter_reg_num,0.03400897979736328,40,14,6302,1,0.027827978134155273,3.910064697265625e-05,0.00410914421081543
voter_reg_num,0.03390192985534668,40,14,6302,1,0.0285642147064209,4.696846008300781e-05,0.0039288997650146484
voter_reg_num,0.035039424896240234,40,14,6302,1,0.029558897018432617,4.1961669921875e-05,0.0038411617279052734
voter_reg_num,0.033425331115722656,40,14,6302,1,0.02697014808654785,4.00543212890625e-05,0.0048449039459228516
voter_reg_num,0.029546022415161133,40,14,6302,1,0.024881839752197266,3.528594970703125e-05,0.0033698081970214844
voter_reg_num,0.039340972900390625,40,14,6302,1,0.03285622596740723,3.790855407714844e-05,0.0046079158782958984
voter_reg_num,0.03230786323547363,40,14,6302,1,0.027119159698486328,4.291534423828125e-05,0.0038671493530273438
voter_reg_num,0.03824305534362793,40,14,6302,1,0.03315305709838867,5.1975250244140625e-05,0.0037870407104492188
voter_reg_num,0.03829383850097656,40,14,6302,1,0.03249096870422363,4.410743713378906e-05,0.004065990447998047
voter_reg_num,0.047514915466308594,40,14,6302,1,0.03491687774658203,4.696846008300781e-05,0.008432865142822266
voter_reg_num,0.04332685470581055,40,14,6302,1,0.040081024169921875,5.602836608886719e-05,0.0018641948699951172
voter_reg_num,0.023251056671142578,40,14,6302,1,0.020884990692138672,4.100799560546875e-05,0.0013730525970458984
voter_reg_num,0.022943973541259766,40,14,6302,1,0.018718242645263672,3.6716461181640625e-05,0.0027170181274414062
voter_reg_num,0.022258996963500977,40,14,6302,1,0.01939988136291504,3.814697265625e-05,0.0019497871398925781
voter_reg_num,0.023496389389038086,40,14,6302,1,0.018785953521728516,4.00543212890625e-05,0.003554105758666992
voter_reg_num,0.01964282989501953,40,14,6302,1,0.017086029052734375,3.600120544433594e-05,0.0017528533935546875
voter_reg_num,0.019748210906982422,40,14,6302,1,0.015032052993774414,3.600120544433594e-05,0.0038170814514160156
-----tax-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,max_depth,init_time,model_time,del_time
marital_status,0.011307954788208008,40,6,6262,1,0.009473085403442383,2.574920654296875e-05,0.0009729862213134766
marital_status,0.011184930801391602,40,6,6262,1,0.009192943572998047,2.3126602172851562e-05,0.00102996826171875
marital_status,0.011941909790039062,40,6,6262,1,0.009855031967163086,2.4080276489257812e-05,0.0011372566223144531
marital_status,0.011148214340209961,40,6,6262,1,0.00929880142211914,2.3126602172851562e-05,0.0009529590606689453
marital_status,0.011484861373901367,40,6,6262,1,0.009571075439453125,2.47955322265625e-05,0.0009999275207519531
marital_status,0.011340141296386719,40,6,6262,1,0.009305953979492188,2.3126602172851562e-05,0.0011260509490966797
marital_status,0.011499881744384766,40,6,6262,1,0.009341955184936523,2.5033950805664062e-05,0.001191854476928711
marital_status,0.012392282485961914,40,6,6262,1,0.01041102409362793,2.3126602172851562e-05,0.0009829998016357422
marital_status,0.010463953018188477,40,6,6262,1,0.0086212158203125,2.288818359375e-05,0.0009033679962158203
marital_status,0.012199878692626953,40,6,6262,1,0.010283946990966797,2.3126602172851562e-05,0.0009181499481201172
marital_status,0.011110067367553711,40,6,6262,1,0.009290933609008789,2.09808349609375e-05,0.0009050369262695312
marital_status,0.01042318344116211,40,6,6262,1,0.008526086807250977,1.7881393432617188e-05,0.0010156631469726562
marital_status,0.010957717895507812,40,6,6262,1,0.009124994277954102,2.3126602172851562e-05,0.0009140968322753906
marital_status,0.013477087020874023,40,6,6262,1,0.011655092239379883,2.288818359375e-05,0.0008900165557861328
marital_status,0.011027336120605469,40,6,6262,1,0.009168148040771484,2.193450927734375e-05,0.0009970664978027344
marital_status,0.010854244232177734,40,6,6262,1,0.009066104888916016,2.09808349609375e-05,0.0008828639984130859
marital_status,0.010555267333984375,40,6,6262,1,0.008762121200561523,2.3126602172851562e-05,0.0009286403656005859
marital_status,0.010400056838989258,40,6,6262,1,0.00862884521484375,2.1219253540039062e-05,0.0008697509765625
marital_status,0.01126241683959961,40,6,6262,1,0.00943613052368164,2.9802322387695312e-05,0.0008649826049804688
marital_status,0.012217998504638672,40,6,6262,1,0.010262727737426758,2.193450927734375e-05,0.0008788108825683594
marital_status,0.014311790466308594,40,6,6262,1,0.012184858322143555,2.5987625122070312e-05,0.0010509490966796875
marital_status,0.013453006744384766,40,6,6262,1,0.011178016662597656,2.384185791015625e-05,0.0011239051818847656
marital_status,0.013680219650268555,40,6,6262,1,0.011229991912841797,2.002716064453125e-05,0.0012619495391845703
marital_status,0.013765096664428711,40,6,6262,1,0.01148533821105957,1.8835067749023438e-05,0.0010831356048583984
marital_status,0.013664007186889648,40,6,6262,1,0.01124882698059082,2.5272369384765625e-05,0.0012011528015136719
marital_status,0.013952016830444336,40,6,6262,1,0.011617898941040039,2.002716064453125e-05,0.0011289119720458984
marital_status,0.014065027236938477,40,6,6262,1,0.011690139770507812,2.193450927734375e-05,0.0011539459228515625
marital_status,0.012975931167602539,40,6,6262,1,0.010805845260620117,2.1219253540039062e-05,0.0010318756103515625
marital_status,0.015262126922607422,40,6,6262,1,0.011082887649536133,2.3126602172851562e-05,0.0010538101196289062
marital_status,0.013837099075317383,40,6,6262,1,0.011517047882080078,2.193450927734375e-05,0.0011539459228515625
marital_status,0.012198925018310547,40,6,6262,1,0.010354757308959961,2.09808349609375e-05,0.0009608268737792969
marital_status,0.01281118392944336,40,6,6262,1,0.010415792465209961,2.09808349609375e-05,0.0010480880737304688
marital_status,0.013245105743408203,40,6,6262,1,0.01081991195678711,2.3126602172851562e-05,0.0013179779052734375
marital_status,0.012505054473876953,40,6,6262,1,0.01027822494506836,2.3126602172851562e-05,0.001068115234375
marital_status,0.012158870697021484,40,6,6262,1,0.010296106338500977,2.09808349609375e-05,0.0008800029754638672
marital_status,0.012266874313354492,40,6,6262,1,0.010134696960449219,1.8358230590820312e-05,0.0010399818420410156
marital_status,0.01517176628112793,40,6,6262,1,0.012823104858398438,2.193450927734375e-05,0.0011889934539794922
marital_status,0.013887882232666016,40,6,6262,1,0.011546134948730469,2.193450927734375e-05,0.0011458396911621094
marital_status,0.014955997467041016,40,6,6262,1,0.012497186660766602,2.002716064453125e-05,0.001171112060546875
marital_status,0.015894174575805664,40,6,6262,1,0.013168096542358398,2.002716064453125e-05,0.0012907981872558594
marital_status,0.015268087387084961,40,6,6262,1,0.012727975845336914,2.2172927856445312e-05,0.001251220703125
marital_status,0.015053033828735352,40,6,6262,1,0.012443780899047852,1.71661376953125e-05,0.0012309551239013672
marital_status,0.014149188995361328,40,6,6262,1,0.011472225189208984,1.7881393432617188e-05,0.0013418197631835938
marital_status,0.014531135559082031,40,6,6262,1,0.012041091918945312,1.6927719116210938e-05,0.00121307373046875
marital_status,0.012997150421142578,40,6,6262,1,0.010734081268310547,1.9073486328125e-05,0.0011153221130371094
marital_status,0.014074087142944336,40,6,6262,1,0.011326313018798828,1.7881393432617188e-05,0.00115203857421875
marital_status,0.014034748077392578,40,6,6262,1,0.011584043502807617,2.09808349609375e-05,0.0013439655303955078
marital_status,0.013370037078857422,40,6,6262,1,0.010991096496582031,2.002716064453125e-05,0.0011560916900634766
marital_status,0.013632059097290039,40,6,6262,1,0.011337995529174805,2.09808349609375e-05,0.0010890960693359375
marital_status,0.013632059097290039,40,6,6262,1,0.011303186416625977,1.7881393432617188e-05,0.00110626220703125
marital_status,0.014427900314331055,40,6,6262,1,0.011918067932128906,1.8835067749023438e-05,0.001155853271484375
marital_status,0.012650728225708008,40,6,6262,1,0.010301351547241211,2.288818359375e-05,0.0012547969818115234
marital_status,0.014378786087036133,40,6,6262,1,0.011845827102661133,2.4080276489257812e-05,0.0012469291687011719
marital_status,0.014278888702392578,40,6,6262,1,0.011903047561645508,1.6927719116210938e-05,0.0011620521545410156
marital_status,0.014277935028076172,40,6,6262,1,0.011760950088500977,2.193450927734375e-05,0.001260995864868164
marital_status,0.013401985168457031,40,6,6262,1,0.010884761810302734,1.9073486328125e-05,0.001149892807006836
marital_status,0.014670848846435547,40,6,6262,1,0.01190185546875,2.384185791015625e-05,0.001394033432006836
marital_status,0.01373291015625,40,6,6262,1,0.01140284538269043,2.2172927856445312e-05,0.0011620521545410156
marital_status,0.014503002166748047,40,6,6262,1,0.011420965194702148,2.3126602172851562e-05,0.0012011528015136719
marital_status,0.013757944107055664,40,6,6262,1,0.011387109756469727,2.47955322265625e-05,0.0011780261993408203
marital_status,0.013904809951782227,40,6,6262,1,0.01139211654663086,2.193450927734375e-05,0.0013799667358398438
marital_status,0.014256000518798828,40,6,6262,1,0.011945009231567383,2.288818359375e-05,0.0011370182037353516
marital_status,0.014095067977905273,40,6,6262,1,0.011688947677612305,2.193450927734375e-05,0.0012359619140625
marital_status,0.013855934143066406,40,6,6262,1,0.011494159698486328,1.9788742065429688e-05,0.0011682510375976562
marital_status,0.013759136199951172,40,6,6262,1,0.011518001556396484,1.6927719116210938e-05,0.0010559558868408203
marital_status,0.014104843139648438,40,6,6262,1,0.011678934097290039,1.8835067749023438e-05,0.0011768341064453125
marital_status,0.014149904251098633,40,6,6262,1,0.011819124221801758,2.4080276489257812e-05,0.0011501312255859375
marital_status,0.013454198837280273,40,6,6262,1,0.011059999465942383,1.9311904907226562e-05,0.0011909008026123047
marital_status,0.012726068496704102,40,6,6262,1,0.010460853576660156,1.71661376953125e-05,0.0010669231414794922
marital_status,0.014549970626831055,40,6,6262,1,0.011979103088378906,1.5974044799804688e-05,0.0012066364288330078
marital_status,0.014703035354614258,40,6,6262,1,0.011887788772583008,1.5020370483398438e-05,0.0014858245849609375
marital_status,0.014597177505493164,40,6,6262,1,0.012042999267578125,1.9311904907226562e-05,0.0011448860168457031
marital_status,0.01294088363647461,40,6,6262,1,0.010734796524047852,1.8835067749023438e-05,0.001026153564453125
marital_status,0.012457847595214844,40,6,6262,1,0.010087966918945312,2.4080276489257812e-05,0.0011570453643798828
marital_status,0.013263940811157227,40,6,6262,1,0.011140108108520508,2.5987625122070312e-05,0.0010721683502197266
marital_status,0.013843297958374023,40,6,6262,1,0.011780261993408203,2.3126602172851562e-05,0.0010058879852294922
marital_status,0.013376951217651367,40,6,6262,1,0.010987997055053711,2.4080276489257812e-05,0.0011758804321289062
marital_status,0.012969017028808594,40,6,6262,1,0.010792970657348633,2.193450927734375e-05,0.0010938644409179688
marital_status,0.014017820358276367,40,6,6262,1,0.011688947677612305,2.2172927856445312e-05,0.0011510848999023438
marital_status,0.014313936233520508,40,6,6262,1,0.011981010437011719,1.9073486328125e-05,0.0011529922485351562
marital_status,0.014302968978881836,40,6,6262,1,0.011661767959594727,1.9311904907226562e-05,0.0013492107391357422
marital_status,0.014551162719726562,40,6,6262,1,0.011982917785644531,1.6927719116210938e-05,0.0011551380157470703
marital_status,0.014143943786621094,40,6,6262,1,0.011725902557373047,2.002716064453125e-05,0.0011310577392578125
marital_status,0.014124155044555664,40,6,6262,1,0.01178598403930664,2.002716064453125e-05,0.0011439323425292969
marital_status,0.014300823211669922,40,6,6262,1,0.011951923370361328,1.71661376953125e-05,0.0011267662048339844
marital_status,0.014399051666259766,40,6,6262,1,0.01193690299987793,1.811981201171875e-05,0.0012469291687011719
marital_status,0.0141448974609375,40,6,6262,1,0.01174473762512207,2.4080276489257812e-05,0.001161813735961914
marital_status,0.016882896423339844,40,6,6262,1,0.01130819320678711,1.71661376953125e-05,0.001127004623413086
marital_status,0.014086723327636719,40,6,6262,1,0.011456012725830078,1.6689300537109375e-05,0.0013439655303955078
marital_status,0.013564825057983398,40,6,6262,1,0.011293888092041016,1.811981201171875e-05,0.0010800361633300781
marital_status,0.013028144836425781,40,6,6262,1,0.01087188720703125,1.9073486328125e-05,0.0010170936584472656
marital_status,0.01332998275756836,40,6,6262,1,0.011137008666992188,2.1696090698242188e-05,0.001043081283569336
marital_status,0.014664888381958008,40,6,6262,1,0.011928081512451172,2.09808349609375e-05,0.0010602474212646484
marital_status,0.012899160385131836,40,6,6262,1,0.010610103607177734,2.7894973754882812e-05,0.0011410713195800781
marital_status,0.012480020523071289,40,6,6262,1,0.010161161422729492,2.2649765014648438e-05,0.0012271404266357422
marital_status,0.011977910995483398,40,6,6262,1,0.009922981262207031,2.384185791015625e-05,0.0010030269622802734
marital_status,0.013613224029541016,40,6,6262,1,0.011365890502929688,2.288818359375e-05,0.0011157989501953125
marital_status,0.012013673782348633,40,6,6262,1,0.009758949279785156,2.3126602172851562e-05,0.0012547969818115234
marital_status,0.012274742126464844,40,6,6262,1,0.010208845138549805,1.9073486328125e-05,0.0009868144989013672
marital_status,0.011224985122680664,40,6,6262,1,0.009224891662597656,2.002716064453125e-05,0.0009658336639404297
