alpha,leakage,utility,mask_size
164,0.0,-4.0,4
164,0.0,-2.0,2
164,1.0,-166.0,2
164,0.0,-4.0,4
164,1.0,-166.0,2
alpha,leakage,utility,mask_size
165,1.0,-172.0,7
165,1.0,-171.0,6
165,1.0,-173.0,8
165,0.0,-10.0,10
165,1.0,-172.0,7
165,1.0,-169.0,4
165,0.0,-11.0,11
165,1.0,-174.0,9
165,1.0,-170.0,5
165,1.0,-172.0,7
165,1.0,-169.0,4
165,1.0,-170.0,5
165,1.0,-166.0,1
165,1.0,-168.0,3
165,1.0,-170.0,5
165,1.0,-169.0,4
165,1.0,-169.0,4
165,1.0,-173.0,8
165,1.0,-169.0,4
165,1.0,-172.0,7
165,1.0,-172.0,7
165,1.0,-173.0,8
165,1.0,-171.0,6
165,1.0,-172.0,7
165,1.0,-172.0,7
165,1.0,-170.0,5
165,1.0,-173.0,8
165,1.0,-173.0,8
165,1.0,-172.0,7
165,1.0,-170.0,5
165,0.0,-5.0,5
165,0.0,-5.0,5
165,0.0,-5.0,5
165,1.0,-168.0,3
165,1.0,-169.0,4
165,0.0,-5.0,5
165,1.0,-166.0,1
165,0.0,-5.0,5
165,1.0,-168.0,3
165,1.999955756559757e-12,-4.000000000329993,4
165,0.0,-3.0,3
165,1.0,-167.0,2
165,1.0,-167.0,2
165,0.0,-3.0,3
165,0.0,-3.0,3
165,0.0,-3.0,3
165,1.0,-167.0,2
165,0.0,-5.0,5
165,1.0,-167.0,2
165,0.0,-2.0,2
alpha,leakage,utility,mask_size
166,1.0,-169.0,3
166,1.0,-175.0,9
166,1.0,-170.0,4
166,1.0,-173.0,7
166,1.0,-175.0,9
166,1.0,-176.0,10
166,0.0,-9.0,9
166,1.0,-174.0,8
166,1.0,-171.0,5
166,1.0,-175.0,9
166,1.0,-173.0,7
166,1.0,-171.0,5
166,1.0,-171.0,5
166,1.0,-172.0,6
166,1.0,-170.0,4
166,1.0,-174.0,8
166,1.0,-170.0,4
166,1.0,-174.0,8
166,1.0,-172.0,6
166,1.0,-171.0,5
166,1.0,-172.0,6
166,1.0,-174.0,8
166,1.0,-171.0,5
166,1.0,-176.0,10
166,1.0,-170.0,4
166,1.0,-172.0,6
166,1.0,-174.0,8
166,1.0,-171.0,5
166,1.0,-173.0,7
166,1.0,-173.0,7
166,0.0,-5.0,5
166,0.0,-5.0,5
166,9.999778782798785e-13,-5.000000000165996,5
166,1.0,-170.0,4
166,9.999778782798785e-13,-5.000000000165996,5
166,1.0,-170.0,4
166,9.999778782798785e-13,-5.000000000165996,5
166,9.999778782798785e-13,-3.000000000165996,3
166,1.0,-170.0,4
166,0.0,-6.0,6
166,1.0,-167.0,1
166,0.0,-3.0,3
166,0.0,-5.0,5
166,0.0,-5.0,5
166,1.0,-167.0,1
166,1.0,-166.0,0
166,0.0,-3.0,3
166,1.0,-169.0,3
166,0.0,-5.0,5
166,0.0,-4.0,4
alpha,leakage,utility,mask_size
167,1.0,-176.0,9
167,0.0,-7.0,7
167,1.0,-174.0,7
167,0.0,-6.0,6
167,1.0,-174.0,7
167,1.0,-172.0,5
167,0.0,-8.0,8
167,1.0,-169.0,2
167,0.0,-13.0,13
167,1.0,-176.0,9
167,1.0,-174.0,7
167,1.0,-173.0,6
167,1.0,-171.0,4
167,1.0,-172.0,5
167,1.0,-175.0,8
167,1.0,-173.0,6
167,1.0,-171.0,4
167,1.0,-172.0,5
167,1.0,-172.0,5
167,1.0,-169.0,2
167,1.0,-174.0,7
167,1.0,-173.0,6
167,1.0,-173.0,6
167,1.0,-171.0,4
167,1.0,-175.0,8
167,1.0,-173.0,6
167,1.0,-174.0,7
167,1.0,-169.0,2
167,1.0,-173.0,6
167,1.0,-171.0,4
167,1.0,-170.0,3
167,9.999778782798785e-13,-5.000000000166996,5
167,9.999778782798785e-13,-4.000000000166996,4
167,0.0,-5.0,5
167,9.999778782798785e-13,-4.000000000166996,4
167,1.0,-170.0,3
167,1.0,-169.0,2
167,1.0,-170.0,3
167,0.0,-5.0,5
167,0.0,-5.0,5
167,1.0,-168.0,1
167,0.0,-3.0,3
167,1.0,-169.0,2
167,0.0,-3.0,3
167,0.0,-3.0,3
167,0.0,-4.0,4
167,0.0,-3.0,3
167,1.0,-169.0,2
167,0.0,-5.0,5
167,1.0,-170.0,3
alpha,leakage,utility,mask_size
168,1.0,-175.0,7
168,1.0,-174.0,6
168,1.0,-176.0,8
168,1.0,-176.0,8
168,1.0,-176.0,8
168,1.0,-173.0,5
168,0.0,-8.0,8
168,0.0,-9.0,9
168,1.0,-172.0,4
168,1.0,-176.0,8
168,1.0,-174.0,6
168,1.0,-175.0,7
168,1.0,-173.0,5
168,1.0,-175.0,7
168,1.0,-176.0,8
168,1.0,-175.0,7
168,1.0,-178.0,10
168,1.0,-174.0,6
168,1.0,-173.0,5
168,1.0,-172.0,4
168,1.0,-175.0,7
168,1.0,-175.0,7
168,1.0,-174.0,6
168,1.0,-174.0,6
168,1.0,-176.0,8
168,1.0,-174.0,6
168,1.0,-172.0,4
168,1.0,-175.0,7
168,1.0,-172.0,4
168,1.0,-173.0,5
168,1.0,-171.0,3
168,1.0,-170.0,2
168,1.0,-171.0,3
168,1.0,-172.0,4
168,1.0,-171.0,3
168,0.0,-4.0,4
168,1.0,-169.0,1
168,1.0,-171.0,3
168,1.0,-170.0,2
168,9.999778782798785e-13,-3.0000000001679963,3
168,0.0,-3.0,3
168,1.0,-170.0,2
168,1.0,-169.0,1
168,0.0,-3.0,3
168,0.0,-2.0,2
168,1.0,-172.0,4
168,0.0,-2.0,2
168,1.0,-169.0,1
168,1.0,-169.0,1
168,0.0,-3.0,3
alpha,leakage,utility,mask_size
169,0.0,-9.0,9
169,1.0,-173.0,4
169,1.0,-175.0,6
169,1.0,-178.0,9
169,1.0,-177.0,8
169,1.0,-175.0,6
169,1.0,-178.0,9
169,1.0,-176.0,7
169,1.0,-173.0,4
169,1.0,-176.0,7
169,1.0,-173.0,4
169,1.0,-175.0,6
169,1.0,-175.0,6
169,1.0,-175.0,6
169,1.0,-176.0,7
169,1.0,-178.0,9
169,1.0,-176.0,7
169,1.0,-172.0,3
169,1.0,-175.0,6
169,1.0,-175.0,6
169,1.0,-173.0,4
169,1.0,-176.0,7
169,1.0,-177.0,8
169,1.0,-179.0,10
169,1.0,-174.0,5
169,1.0,-173.0,4
169,1.0,-176.0,7
169,1.0,-176.0,7
169,1.0,-176.0,7
169,1.0,-178.0,9
169,1.0,-171.0,2
169,9.999778782798785e-13,-6.000000000168996,6
169,1.0,-171.0,2
169,1.0,-173.0,4
169,1.0,-170.0,1
169,1.0,-172.0,3
169,1.999955756559757e-12,-5.000000000337993,5
169,0.0,-4.0,4
169,9.999778782798785e-13,-4.000000000168996,4
169,1.0,-173.0,4
169,0.0,-3.0,3
169,0.0,-4.0,4
169,1.0,-169.0,0
169,1.0,-171.0,2
169,1.0,-171.0,2
169,1.0,-172.0,3
169,1.0,-171.0,2
169,1.0,-170.0,1
169,1.0,-170.0,1
169,1.0,-172.0,3
alpha,leakage,utility,mask_size
170,1.0,-177.0,7
170,0.0,-8.0,8
170,0.0,-9.0,9
170,0.0,-9.0,9
170,1.0,-176.0,6
170,1.0,-177.0,7
170,0.0,-8.0,8
170,0.0,-10.0,10
170,0.0,-10.0,10
170,1.0,-179.0,9
170,1.0,-177.0,7
170,1.0,-175.0,5
170,1.0,-175.0,5
170,1.0,-176.0,6
170,1.0,-174.0,4
170,1.0,-178.0,8
170,1.0,-178.0,8
170,1.0,-176.0,6
170,1.0,-175.0,5
170,1.0,-174.0,4
170,1.0,-177.0,7
170,1.0,-175.0,5
170,1.0,-181.0,11
170,1.0,-177.0,7
170,1.0,-177.0,7
170,1.0,-177.0,7
170,1.0,-180.0,10
170,1.0,-173.0,3
170,1.0,-175.0,5
170,1.0,-178.0,8
170,1.0,-172.0,2
170,1.0,-173.0,3
170,9.999778782798785e-13,-4.0000000001699965,4
170,0.0,-6.0,6
170,1.0,-173.0,3
170,1.0,-172.0,2
170,0.0,-4.0,4
170,9.999778782798785e-13,-4.0000000001699965,4
170,9.999778782798785e-13,-4.0000000001699965,4
170,0.0,-5.0,5
170,1.0,-171.0,1
170,1.0,-173.0,3
170,0.0,-3.0,3
170,1.0,-171.0,1
170,0.0,-3.0,3
170,1.0,-173.0,3
170,1.0,-171.0,1
170,1.0,-173.0,3
170,1.0,-172.0,2
170,1.0,-172.0,2
alpha,leakage,utility,mask_size
171,0.0,-9.0,9
171,1.0,-176.0,5
171,0.0,-7.0,7
171,0.0,-12.0,12
171,1.0,-180.0,9
171,1.0,-178.0,7
171,1.0,-179.0,8
171,1.0,-179.0,8
171,1.0,-175.0,4
171,0.0,-7.0,7
171,1.0,-179.0,8
171,1.0,-179.0,8
171,1.0,-177.0,6
171,1.0,-177.0,6
171,1.0,-180.0,9
171,1.0,-177.0,6
171,1.0,-179.0,8
171,1.0,-174.0,3
171,1.0,-178.0,7
171,1.0,-177.0,6
171,1.0,-179.0,8
171,1.0,-176.0,5
171,1.0,-175.0,4
171,1.0,-176.0,5
171,1.0,-176.0,5
171,1.0,-176.0,5
171,1.0,-178.0,7
171,1.0,-181.0,10
171,1.0,-177.0,6
171,1.0,-177.0,6
171,9.999778782798785e-13,-4.0000000001709966,4
171,9.999778782798785e-13,-4.0000000001709966,4
171,9.999778782798785e-13,-5.0000000001709966,5
171,1.0,-174.0,3
171,9.999778782798785e-13,-5.0000000001709966,5
171,1.999955756559757e-12,-4.000000000341992,4
171,0.0,-7.0,7
171,0.0,-4.0,4
171,1.0,-175.0,4
171,9.999778782798785e-13,-5.0000000001709966,5
171,0.0,-3.0,3
171,1.0,-173.0,2
171,1.0,-174.0,3
171,0.0,-3.0,3
171,1.0,-174.0,3
171,1.0,-173.0,2
171,1.0,-174.0,3
171,1.0,-174.0,3
171,0.0,-3.0,3
171,0.0,-3.0,3
alpha,leakage,utility,mask_size
172,1.0,-179.0,7
172,0.0,-9.0,9
172,1.0,-178.0,6
172,1.0,-177.0,5
172,1.0,-176.0,4
172,1.0,-182.0,10
172,1.0,-182.0,10
172,1.0,-178.0,6
172,1.0,-181.0,9
172,0.0,-9.0,9
172,1.0,-178.0,6
172,1.0,-179.0,7
172,1.0,-177.0,5
172,1.0,-179.0,7
172,1.0,-181.0,9
172,1.0,-175.0,3
172,1.0,-178.0,6
172,1.0,-179.0,7
172,1.0,-179.0,7
172,1.0,-177.0,5
172,1.0,-181.0,9
172,1.0,-177.0,5
172,1.0,-181.0,9
172,1.0,-177.0,5
172,1.0,-176.0,4
172,1.0,-180.0,8
172,1.0,-175.0,3
172,1.0,-179.0,7
172,1.0,-180.0,8
172,1.0,-181.0,9
172,1.0,-175.0,3
172,9.999778782798785e-13,-4.000000000171996,4
172,0.0,-4.0,4
172,0.0,-5.0,5
172,9.999778782798785e-13,-4.000000000171996,4
172,9.999778782798785e-13,-4.000000000171996,4
172,1.0,-176.0,4
172,1.0,-174.0,2
172,9.999778782798785e-13,-5.000000000171996,5
172,1.0,-175.0,3
172,0.0,-4.0,4
172,1.0,-173.0,1
172,1.0,-174.0,2
172,0.0,-4.0,4
172,1.0,-175.0,3
172,1.0,-173.0,1
172,0.0,-3.0,3
172,0.0,-3.0,3
172,1.0,-174.0,2
172,0.0,-4.0,4
alpha,leakage,utility,mask_size
173,1.0,-181.0,8
173,1.0,-182.0,9
173,1.0,-180.0,7
173,1.0,-183.0,10
173,1.0,-180.0,7
173,1.0,-179.0,6
173,1.0,-179.0,6
173,1.0,-180.0,7
173,1.0,-180.0,7
173,1.0,-182.0,9
173,1.0,-180.0,7
173,1.0,-177.0,4
173,1.0,-176.0,3
173,1.0,-176.0,3
173,1.0,-179.0,6
173,1.0,-178.0,5
173,1.0,-175.0,2
173,1.0,-180.0,7
173,1.0,-179.0,6
173,1.0,-179.0,6
173,1.0,-181.0,8
173,1.0,-178.0,5
173,1.0,-178.0,5
173,1.0,-179.0,6
173,1.0,-181.0,8
173,1.0,-180.0,7
173,1.0,-176.0,3
173,1.0,-178.0,5
173,1.0,-180.0,7
173,1.0,-181.0,8
173,9.999778782798785e-13,-5.000000000172996,5
173,0.0,-4.0,4
173,1.0,-176.0,3
173,1.0,-174.0,1
173,1.999955756559757e-12,-3.0000000003459926,3
173,0.0,-4.0,4
173,1.0,-176.0,3
173,1.0,-175.0,2
173,0.0,-5.0,5
173,1.0,-177.0,4
173,0.0,-3.0,3
173,1.0,-173.0,0
173,1.0,-176.0,3
173,1.0,-177.0,4
173,0.0,-3.0,3
173,0.0,-2.0,2
173,1.0,-174.0,1
173,1.0,-175.0,2
173,0.0,-3.0,3
173,0.0,-2.0,2
alpha,leakage,utility,mask_size
174,0.0,-8.0,8
174,1.0,-181.0,7
174,1.0,-178.0,4
174,0.0,-10.0,10
174,0.0,-9.0,9
174,1.0,-181.0,7
174,1.0,-181.0,7
174,1.0,-180.0,6
174,1.0,-181.0,7
174,1.0,-180.0,6
174,1.0,-179.0,5
174,1.0,-180.0,6
174,1.0,-181.0,7
174,1.0,-180.0,6
174,1.0,-177.0,3
174,1.0,-180.0,6
174,1.0,-179.0,5
174,1.0,-180.0,6
174,1.0,-176.0,2
174,1.0,-181.0,7
174,1.0,-182.0,8
174,1.0,-179.0,5
174,1.0,-181.0,7
174,1.0,-179.0,5
174,1.0,-182.0,8
174,1.0,-183.0,9
174,1.0,-181.0,7
174,1.0,-179.0,5
174,1.0,-184.0,10
174,1.0,-179.0,5
174,0.0,-5.0,5
174,1.0,-176.0,2
174,9.999778782798785e-13,-4.000000000173996,4
174,1.0,-177.0,3
174,1.0,-177.0,3
174,1.0,-176.0,2
174,0.0,-5.0,5
174,0.0,-5.0,5
174,9.999778782798785e-13,-4.000000000173996,4
174,1.0,-178.0,4
174,0.0,-3.0,3
174,1.0,-175.0,1
174,1.0,-175.0,1
174,0.0,-4.0,4
174,1.0,-177.0,3
174,0.0,-3.0,3
174,1.0,-176.0,2
174,0.0,-3.0,3
174,0.0,-3.0,3
174,1.0,-176.0,2
alpha,leakage,utility,mask_size
175,1.0,-180.0,5
175,1.0,-180.0,5
175,1.0,-180.0,5
175,0.0,-6.0,6
175,1.0,-185.0,10
175,1.0,-182.0,7
175,1.0,-183.0,8
175,1.0,-185.0,10
175,0.0,-12.0,12
175,0.0,-8.0,8
175,1.0,-181.0,6
175,1.0,-182.0,7
175,1.0,-178.0,3
175,1.0,-179.0,4
175,1.0,-179.0,4
175,1.0,-180.0,5
175,1.0,-181.0,6
175,1.0,-179.0,4
175,1.0,-182.0,7
175,1.0,-182.0,7
175,1.0,-181.0,6
175,1.0,-180.0,5
175,1.0,-180.0,5
175,1.0,-179.0,4
175,1.0,-183.0,8
175,1.0,-182.0,7
175,1.0,-178.0,3
175,1.0,-183.0,8
175,1.0,-181.0,6
175,1.0,-181.0,6
175,1.0,-179.0,4
175,1.0,-176.0,1
175,1.0,-178.0,3
175,9.999778782798785e-13,-4.000000000174996,4
175,9.999778782798785e-13,-4.000000000174996,4
175,9.999778782798785e-13,-5.000000000174996,5
175,9.999778782798785e-13,-4.000000000174996,4
175,1.0,-179.0,4
175,1.0,-177.0,2
175,9.999778782798785e-13,-4.000000000174996,4
175,0.0,-2.0,2
175,0.0,-5.0,5
175,0.0,-4.0,4
175,0.0,-3.0,3
175,1.0,-177.0,2
175,0.0,-2.0,2
175,1.0,-177.0,2
175,1.0,-178.0,3
175,0.0,-5.0,5
175,0.0,-4.0,4
alpha,leakage,utility,mask_size
176,1.0,-180.0,4
176,1.0,-183.0,7
176,0.0,-8.0,8
176,0.0,-10.0,10
176,1.0,-179.0,3
176,0.0,-10.0,10
176,1.0,-186.0,10
176,1.0,-186.0,10
176,1.0,-183.0,7
176,1.0,-184.0,8
176,1.0,-182.0,6
176,1.0,-182.0,6
176,1.0,-181.0,5
176,1.0,-180.0,4
176,1.0,-182.0,6
176,1.0,-181.0,5
176,1.0,-183.0,7
176,1.0,-181.0,5
176,1.0,-183.0,7
176,1.0,-181.0,5
176,1.0,-186.0,10
176,1.0,-180.0,4
176,1.0,-184.0,8
176,1.0,-183.0,7
176,1.0,-182.0,6
176,1.0,-184.0,8
176,1.0,-182.0,6
176,1.0,-182.0,6
176,1.0,-182.0,6
176,1.0,-184.0,8
176,9.999778782798785e-13,-4.000000000175996,4
176,1.0,-180.0,4
176,1.0,-180.0,4
176,9.999778782798785e-13,-3.000000000175996,3
176,1.0,-179.0,3
176,1.999955756559757e-12,-5.000000000351992,5
176,9.999778782798785e-13,-4.000000000175996,4
176,0.0,-6.0,6
176,9.999778782798785e-13,-5.000000000175996,5
176,0.0,-5.0,5
176,0.0,-5.0,5
176,1.0,-177.0,1
176,1.0,-178.0,2
176,1.0,-177.0,1
176,1.0,-178.0,2
176,0.0,-2.0,2
176,0.0,-3.0,3
176,0.0,-5.0,5
176,0.0,-3.0,3
176,0.0,-3.0,3
alpha,leakage,utility,mask_size
177,0.0,-11.0,11
177,1.0,-183.0,6
177,1.0,-183.0,6
177,0.0,-7.0,7
177,0.0,-10.0,10
177,0.0,-10.0,10
177,1.0,-182.0,5
177,1.0,-184.0,7
177,0.0,-10.0,10
177,0.0,-9.0,9
177,1.0,-185.0,8
177,1.0,-185.0,8
177,1.0,-183.0,6
177,1.0,-183.0,6
177,1.0,-182.0,5
177,1.0,-181.0,4
177,1.0,-183.0,6
177,1.0,-184.0,7
177,1.0,-182.0,5
177,1.0,-183.0,6
177,1.0,-184.0,7
177,1.0,-183.0,6
177,1.0,-184.0,7
177,1.0,-180.0,3
177,1.0,-182.0,5
177,1.0,-185.0,8
177,1.0,-182.0,5
177,1.0,-182.0,5
177,1.0,-181.0,4
177,1.0,-180.0,3
177,9.999778782798785e-13,-4.000000000176996,4
177,9.999778782798785e-13,-6.000000000176996,6
177,1.0,-177.0,0
177,1.0,-180.0,3
177,1.0,-180.0,3
177,1.999955756559757e-12,-4.000000000353992,4
177,0.0,-6.0,6
177,9.999778782798785e-13,-5.000000000176996,5
177,1.0,-178.0,1
177,9.999778782798785e-13,-5.000000000176996,5
177,1.0,-179.0,2
177,0.0,-4.0,4
177,0.0,-3.0,3
177,0.0,-2.0,2
177,1.0,-178.0,1
177,0.0,-4.0,4
177,1.0,-179.0,2
177,1.0,-177.0,0
177,0.0,-3.0,3
177,0.0,-4.0,4
alpha,leakage,utility,mask_size
178,1.0,-184.0,6
178,0.0,-11.0,11
178,1.0,-183.0,5
178,1.0,-188.0,10
178,0.0,-8.0,8
178,1.0,-185.0,7
178,1.0,-183.0,5
178,0.0,-11.0,11
178,1.0,-188.0,10
178,0.0,-8.0,8
178,1.0,-185.0,7
178,1.0,-183.0,5
178,1.0,-185.0,7
178,1.0,-183.0,5
178,1.0,-182.0,4
178,1.0,-185.0,7
178,1.0,-182.0,4
178,1.0,-184.0,6
178,1.0,-179.0,1
178,1.0,-184.0,6
178,1.0,-184.0,6
178,1.0,-184.0,6
178,1.0,-186.0,8
178,1.0,-184.0,6
178,1.0,-186.0,8
178,1.0,-186.0,8
178,1.0,-183.0,5
178,1.0,-183.0,5
178,1.0,-184.0,6
178,1.0,-185.0,7
178,1.0,-181.0,3
178,0.0,-5.0,5
178,1.0,-180.0,2
178,1.0,-180.0,2
178,9.999778782798785e-13,-5.000000000177996,5
178,0.0,-4.0,4
178,9.999778782798785e-13,-3.0000000001779963,3
178,9.999778782798785e-13,-5.000000000177996,5
178,1.0,-181.0,3
178,1.0,-179.0,1
178,1.0,-180.0,2
178,0.0,-4.0,4
178,1.0,-181.0,3
178,0.0,-3.0,3
178,0.0,-3.0,3
178,0.0,-4.0,4
178,0.0,-3.0,3
178,1.0,-179.0,1
178,1.0,-181.0,3
178,1.0,-178.0,0
alpha,leakage,utility,mask_size
179,0.0,-10.0,10
179,1.0,-186.0,7
179,0.0,-6.0,6
179,1.0,-187.0,8
179,1.0,-187.0,8
179,0.0,-8.0,8
179,1.0,-187.0,8
179,1.0,-185.0,6
179,1.0,-185.0,6
179,1.0,-188.0,9
179,1.0,-185.0,6
179,1.0,-183.0,4
179,1.0,-186.0,7
179,1.0,-185.0,6
179,1.0,-188.0,9
179,1.0,-184.0,5
179,1.0,-185.0,6
179,1.0,-183.0,4
179,1.0,-186.0,7
179,1.0,-184.0,5
179,1.0,-184.0,5
179,1.0,-186.0,7
179,1.0,-184.0,5
179,1.0,-188.0,9
179,1.0,-186.0,7
179,1.0,-186.0,7
179,1.0,-187.0,8
179,1.0,-182.0,3
179,1.0,-188.0,9
179,1.0,-186.0,7
179,1.0,-182.0,3
179,1.0,-179.0,0
179,9.999778782798785e-13,-4.000000000178996,4
179,1.0,-181.0,2
179,1.0,-182.0,3
179,9.999778782798785e-13,-4.000000000178996,4
179,9.999778782798785e-13,-4.000000000178996,4
179,1.0,-180.0,1
179,1.0,-181.0,2
179,9.999778782798785e-13,-4.000000000178996,4
179,0.0,-4.0,4
179,0.0,-4.0,4
179,0.0,-4.0,4
179,0.0,-4.0,4
179,1.0,-180.0,1
179,0.0,-3.0,3
179,1.0,-181.0,2
179,1.0,-180.0,1
179,1.0,-181.0,2
179,1.0,-182.0,3
alpha,leakage,utility,mask_size
180,1.0,-186.0,6
180,0.0,-11.0,11
180,1.0,-186.0,6
180,0.0,-11.0,11
180,1.0,-188.0,8
180,0.0,-8.0,8
180,1.0,-187.0,7
180,1.0,-187.0,7
180,1.0,-191.0,11
180,1.0,-186.0,6
180,1.0,-184.0,4
180,1.0,-184.0,4
180,1.0,-186.0,6
180,1.0,-187.0,7
180,1.0,-185.0,5
180,1.0,-185.0,5
180,1.0,-187.0,7
180,1.0,-186.0,6
180,1.0,-187.0,7
180,1.0,-185.0,5
180,1.0,-189.0,9
180,1.0,-186.0,6
180,1.0,-188.0,8
180,1.0,-186.0,6
180,1.0,-184.0,4
180,0.0,-13.0,13
180,1.0,-187.0,7
180,1.0,-185.0,5
180,1.0,-186.0,6
180,1.0,-188.0,8
180,9.999778782798785e-13,-4.0000000001799965,4
180,0.0,-5.0,5
180,0.0,-5.0,5
180,1.0,-183.0,3
180,9.999778782798785e-13,-4.0000000001799965,4
180,1.999955756559757e-12,-4.000000000359992,4
180,0.0,-6.0,6
180,0.0,-4.0,4
180,9.999778782798785e-13,-4.0000000001799965,4
180,1.0,-183.0,3
180,0.0,-3.0,3
180,0.0,-4.0,4
180,1.0,-182.0,2
180,1.0,-181.0,1
180,1.0,-182.0,2
180,0.0,-2.0,2
180,0.0,-3.0,3
180,1.0,-183.0,3
180,0.0,-4.0,4
180,1.0,-182.0,2
alpha,leakage,utility,mask_size
181,1.0,-189.0,8
181,1.0,-189.0,8
181,1.0,-188.0,7
181,1.0,-191.0,10
181,1.0,-188.0,7
181,1.0,-188.0,7
181,0.0,-10.0,10
181,1.0,-188.0,7
181,1.0,-190.0,9
181,1.0,-188.0,7
181,1.0,-187.0,6
181,1.0,-185.0,4
181,1.0,-188.0,7
181,1.0,-189.0,8
181,1.0,-185.0,4
181,1.0,-183.0,2
181,1.0,-188.0,7
181,1.0,-188.0,7
181,1.0,-187.0,6
181,1.0,-186.0,5
181,1.0,-189.0,8
181,1.0,-186.0,5
181,1.0,-188.0,7
181,1.0,-186.0,5
181,1.0,-188.0,7
181,1.0,-186.0,5
181,1.0,-184.0,3
181,1.0,-185.0,4
181,1.0,-189.0,8
181,1.0,-189.0,8
181,1.0,-183.0,2
181,1.0,-184.0,3
181,0.0,-6.0,6
181,1.0,-184.0,3
181,1.0,-184.0,3
181,1.0,-182.0,1
181,1.0,-184.0,3
181,1.0,-183.0,2
181,0.0,-6.0,6
181,0.0,-5.0,5
181,0.0,-4.0,4
181,1.0,-184.0,3
181,1.0,-183.0,2
181,0.0,-3.0,3
181,1.0,-183.0,2
181,1.0,-184.0,3
181,1.0,-183.0,2
181,1.0,-182.0,1
181,0.0,-4.0,4
181,0.0,-2.0,2
alpha,leakage,utility,mask_size
182,1.0,-187.0,5
182,1.0,-185.0,3
182,1.0,-186.0,4
182,0.0,-8.0,8
182,1.0,-190.0,8
182,1.0,-188.0,6
182,1.0,-186.0,4
182,1.0,-190.0,8
182,1.0,-191.0,9
182,0.0,-9.0,9
182,1.0,-187.0,5
182,1.0,-188.0,6
182,1.0,-187.0,5
182,1.0,-187.0,5
182,1.0,-185.0,3
182,1.0,-187.0,5
182,1.0,-188.0,6
182,1.0,-188.0,6
182,1.0,-186.0,4
182,1.0,-187.0,5
182,1.0,-185.0,3
182,1.0,-186.0,4
182,1.0,-190.0,8
182,1.0,-189.0,7
182,1.0,-189.0,7
182,1.0,-190.0,8
182,1.0,-189.0,7
182,1.0,-185.0,3
182,1.0,-191.0,9
182,1.0,-191.0,9
182,1.0,-186.0,4
182,9.999778782798785e-13,-5.000000000181996,5
182,9.999778782798785e-13,-3.0000000001819958,3
182,0.0,-5.0,5
182,9.999778782798785e-13,-6.000000000181996,6
182,0.0,-5.0,5
182,9.999778782798785e-13,-4.000000000181996,4
182,1.999955756559757e-12,-3.000000000363992,3
182,0.0,-4.0,4
182,1.0,-185.0,3
182,1.0,-183.0,1
182,0.0,-3.0,3
182,1.0,-184.0,2
182,1.0,-184.0,2
182,0.0,-3.0,3
182,0.0,-3.0,3
182,0.0,-3.0,3
182,0.0,-5.0,5
182,0.0,-4.0,4
182,0.0,-3.0,3
alpha,leakage,utility,mask_size
183,0.0,-8.0,8
183,1.0,-189.0,6
183,1.0,-188.0,5
183,1.0,-188.0,5
183,1.0,-188.0,5
183,1.0,-189.0,6
183,1.0,-191.0,8
183,1.0,-186.0,3
183,0.0,-11.0,11
183,0.0,-11.0,11
183,1.0,-187.0,4
183,1.0,-190.0,7
183,1.0,-187.0,4
183,1.0,-189.0,6
183,1.0,-191.0,8
183,1.0,-188.0,5
183,1.0,-189.0,6
183,1.0,-191.0,8
183,1.0,-188.0,5
183,1.0,-187.0,4
183,1.0,-186.0,3
183,1.0,-188.0,5
183,1.0,-192.0,9
183,1.0,-188.0,5
183,1.0,-188.0,5
183,1.0,-193.0,10
183,1.0,-187.0,4
183,1.0,-192.0,9
183,1.0,-188.0,5
183,1.0,-191.0,8
183,9.999778782798785e-13,-4.000000000182996,4
183,1.0,-186.0,3
183,1.0,-187.0,4
183,0.0,-5.0,5
183,0.0,-7.0,7
183,1.0,-186.0,3
183,1.999955756559757e-12,-4.000000000365992,4
183,0.0,-5.0,5
183,1.0,-186.0,3
183,1.0,-186.0,3
183,1.0,-185.0,2
183,0.0,-4.0,4
183,0.0,-5.0,5
183,1.0,-186.0,3
183,1.0,-184.0,1
183,0.0,-3.0,3
183,0.0,-3.0,3
183,0.0,-3.0,3
183,1.0,-185.0,2
183,0.0,-4.0,4
alpha,leakage,utility,mask_size
184,1.0,-188.0,4
184,1.0,-190.0,6
184,1.0,-190.0,6
184,1.0,-191.0,7
184,1.0,-191.0,7
184,1.0,-190.0,6
184,1.0,-191.0,7
184,1.0,-189.0,5
184,1.0,-190.0,6
184,0.0,-7.0,7
184,1.0,-189.0,5
184,1.0,-189.0,5
184,1.0,-189.0,5
184,1.0,-191.0,7
184,1.0,-188.0,4
184,1.0,-187.0,3
184,1.0,-190.0,6
184,1.0,-192.0,8
184,1.0,-188.0,4
184,1.0,-189.0,5
184,1.0,-189.0,5
184,1.0,-187.0,3
184,1.0,-193.0,9
184,1.0,-192.0,8
184,1.0,-187.0,3
184,1.0,-190.0,6
184,1.0,-189.0,5
184,1.0,-192.0,8
184,1.0,-188.0,4
184,1.0,-192.0,8
184,1.0,-188.0,4
184,1.0,-187.0,3
184,9.999778782798785e-13,-4.000000000183996,4
184,1.999955756559757e-12,-4.000000000367992,4
184,1.0,-187.0,3
184,0.0,-4.0,4
184,9.999778782798785e-13,-4.000000000183996,4
184,9.999778782798785e-13,-4.000000000183996,4
184,1.0,-186.0,2
