dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains
airport,iso_country,0.5,0.9,6,6,"{keywords,scheduled_service}",2,0.19983392144645118,4,2,2,0,2
airport,iso_country,0.5,0.9,6,6,"{keywords,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.5,0.9,6,6,"{municipality,scheduled_service}",2,0.20364126179448083,4,2,2,0,2
airport,iso_country,0.5,0.9,6,6,"{municipality,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.5,0.9,6,6,"{scheduled_service,type}",2,0.13271583625035555,2,4,2,0,2
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,scheduled_service}",3,0.16323513025052383,3,3,4,0,4
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,keywords,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,keywords,scheduled_service}",3,0.17006296776900842,3,3,4,0,4
airport,iso_country,0.5,0.9,6,6,"{continent,keywords,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,municipality,scheduled_service}",3,0.1559045387952488,3,3,4,0,4
airport,iso_country,0.5,0.9,6,6,"{continent,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,scheduled_service,type}",3,0.14470520951766852,2,4,3,0,3
airport,iso_country,0.5,0.9,6,6,"{home_link,keywords,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.5,0.9,6,6,"{home_link,keywords,scheduled_service}",3,0.25237056747353914,3,3,4,0,4
airport,iso_country,0.5,0.9,6,6,"{home_link,keywords,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.5,0.9,6,6,"{home_link,municipality,scheduled_service}",3,0.25703619886601103,3,3,4,0,4
airport,iso_country,0.5,0.9,6,6,"{home_link,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.5,0.9,6,6,"{home_link,scheduled_service,type}",3,0.15344237166273933,2,4,3,0,3
airport,iso_country,0.5,0.9,6,6,"{keywords,municipality,scheduled_service}",3,0.24177385715868493,3,3,4,0,4
airport,iso_country,0.5,0.9,6,6,"{keywords,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.5,0.9,6,6,"{keywords,scheduled_service,type}",3,0.13929016436382435,2,4,3,0,3
airport,iso_country,0.5,0.9,6,6,"{municipality,scheduled_service,type}",3,0.0,0,6,0,0,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords,municipality}",4,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords,scheduled_service}",4,0.21712652073029237,2,4,8,0,8
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,municipality,scheduled_service}",4,0.19967663697260585,2,4,8,0,8
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,scheduled_service,type}",4,0.14207272436250584,2,4,5,0,5
airport,iso_country,0.5,0.9,6,6,"{continent,keywords,municipality,scheduled_service}",4,0.2553130202521646,2,4,8,0,8
airport,iso_country,0.5,0.9,6,6,"{continent,keywords,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,keywords,scheduled_service,type}",4,0.15387435783768189,2,4,5,0,5
airport,iso_country,0.5,0.9,6,6,"{continent,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.5,0.9,6,6,"{home_link,keywords,municipality,scheduled_service}",4,0.30356097454906705,2,4,8,0,8
airport,iso_country,0.5,0.9,6,6,"{home_link,keywords,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.5,0.9,6,6,"{home_link,keywords,scheduled_service,type}",4,0.16442559580455507,2,4,5,0,5
airport,iso_country,0.5,0.9,6,6,"{home_link,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.5,0.9,6,6,"{keywords,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords,municipality,scheduled_service}",5,0.04457571027495022,1,5,8,0,8
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords,municipality,type}",5,0.40215815920143005,2,4,1,1,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords,scheduled_service,type}",5,0.1030083111184168,2,4,1,0,1
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.5,0.9,6,6,"{continent,keywords,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.5,0.9,6,6,"{home_link,keywords,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.5,0.9,6,6,"{continent,home_link,keywords,municipality,scheduled_service,type}",6,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,{},0,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,{continent},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,{home_link},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,{keywords},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,{municipality},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,{scheduled_service},1,0.16786258052376046,5,1,1,0,1
airport,iso_country,0.6,0.9,6,6,{type},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,keywords}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,municipality}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,scheduled_service}",2,0.12693105898825308,4,2,2,0,2
airport,iso_country,0.6,0.9,6,6,"{continent,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{home_link,municipality}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{home_link,scheduled_service}",2,0.21277378828183324,4,2,2,0,2
airport,iso_country,0.6,0.9,6,6,"{home_link,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.6,0.9,6,6,"{keywords,municipality}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{keywords,scheduled_service}",2,0.19983392144645118,4,2,2,0,2
airport,iso_country,0.6,0.9,6,6,"{keywords,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.6,0.9,6,6,"{municipality,scheduled_service}",2,0.20364126179448083,4,2,2,0,2
airport,iso_country,0.6,0.9,6,6,"{municipality,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.6,0.9,6,6,"{scheduled_service,type}",2,0.13271583625035555,2,4,2,0,2
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,scheduled_service}",3,0.16323513025052383,3,3,4,0,4
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,keywords,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,keywords,scheduled_service}",3,0.17006296776900842,3,3,4,0,4
airport,iso_country,0.6,0.9,6,6,"{continent,keywords,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,municipality,scheduled_service}",3,0.1559045387952488,3,3,4,0,4
airport,iso_country,0.6,0.9,6,6,"{continent,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,scheduled_service,type}",3,0.14470520951766852,2,4,3,0,3
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords,scheduled_service}",3,0.25237056747353914,3,3,4,0,4
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.6,0.9,6,6,"{home_link,municipality,scheduled_service}",3,0.25703619886601103,3,3,4,0,4
airport,iso_country,0.6,0.9,6,6,"{home_link,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.6,0.9,6,6,"{home_link,scheduled_service,type}",3,0.15344237166273933,2,4,3,0,3
airport,iso_country,0.6,0.9,6,6,"{keywords,municipality,scheduled_service}",3,0.24177385715868493,3,3,4,0,4
airport,iso_country,0.6,0.9,6,6,"{keywords,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.6,0.9,6,6,"{keywords,scheduled_service,type}",3,0.13929016436382435,2,4,3,0,3
airport,iso_country,0.6,0.9,6,6,"{municipality,scheduled_service,type}",3,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords,municipality}",4,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords,scheduled_service}",4,0.21712652073029237,2,4,8,0,8
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,municipality,scheduled_service}",4,0.19967663697260585,2,4,8,0,8
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,scheduled_service,type}",4,0.14207272436250584,2,4,5,0,5
airport,iso_country,0.6,0.9,6,6,"{continent,keywords,municipality,scheduled_service}",4,0.2553130202521646,2,4,8,0,8
airport,iso_country,0.6,0.9,6,6,"{continent,keywords,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,keywords,scheduled_service,type}",4,0.15387435783768189,2,4,5,0,5
airport,iso_country,0.6,0.9,6,6,"{continent,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords,municipality,scheduled_service}",4,0.30356097454906705,2,4,8,0,8
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords,scheduled_service,type}",4,0.16442559580455507,2,4,5,0,5
airport,iso_country,0.6,0.9,6,6,"{home_link,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,"{keywords,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords,municipality,scheduled_service}",5,0.04457571027495022,1,5,8,0,8
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords,municipality,type}",5,0.40215815920143005,2,4,1,1,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords,scheduled_service,type}",5,0.1030083111184168,2,4,1,0,1
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,"{continent,keywords,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,"{home_link,keywords,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.6,0.9,6,6,"{continent,home_link,keywords,municipality,scheduled_service,type}",6,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,{},0,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,{continent},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,{home_link},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,{keywords},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,{municipality},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,{scheduled_service},1,0.16786258052376046,5,1,1,0,1
airport,iso_country,0.7,0.9,6,6,{type},1,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,keywords}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,municipality}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,scheduled_service}",2,0.12693105898825308,4,2,2,0,2
airport,iso_country,0.7,0.9,6,6,"{continent,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{home_link,municipality}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{home_link,scheduled_service}",2,0.21277378828183324,4,2,2,0,2
airport,iso_country,0.7,0.9,6,6,"{home_link,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.7,0.9,6,6,"{keywords,municipality}",2,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{keywords,scheduled_service}",2,0.19983392144645118,4,2,2,0,2
airport,iso_country,0.7,0.9,6,6,"{keywords,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.7,0.9,6,6,"{municipality,scheduled_service}",2,0.20364126179448083,4,2,2,0,2
airport,iso_country,0.7,0.9,6,6,"{municipality,type}",2,0.40215815920143005,5,1,1,1,0
airport,iso_country,0.7,0.9,6,6,"{scheduled_service,type}",2,0.13271583625035555,2,4,2,0,2
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,scheduled_service}",3,0.16323513025052383,3,3,4,0,4
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,keywords,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,keywords,scheduled_service}",3,0.17006296776900842,3,3,4,0,4
airport,iso_country,0.7,0.9,6,6,"{continent,keywords,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,municipality,scheduled_service}",3,0.1559045387952488,3,3,4,0,4
airport,iso_country,0.7,0.9,6,6,"{continent,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,scheduled_service,type}",3,0.14470520951766852,2,4,3,0,3
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords,municipality}",3,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords,scheduled_service}",3,0.25237056747353914,3,3,4,0,4
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.7,0.9,6,6,"{home_link,municipality,scheduled_service}",3,0.25703619886601103,3,3,4,0,4
airport,iso_country,0.7,0.9,6,6,"{home_link,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.7,0.9,6,6,"{home_link,scheduled_service,type}",3,0.15344237166273933,2,4,3,0,3
airport,iso_country,0.7,0.9,6,6,"{keywords,municipality,scheduled_service}",3,0.24177385715868493,3,3,4,0,4
airport,iso_country,0.7,0.9,6,6,"{keywords,municipality,type}",3,0.40215815920143005,4,2,1,1,0
airport,iso_country,0.7,0.9,6,6,"{keywords,scheduled_service,type}",3,0.13929016436382435,2,4,3,0,3
airport,iso_country,0.7,0.9,6,6,"{municipality,scheduled_service,type}",3,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords,municipality}",4,0.40215815920143005,6,0,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords,scheduled_service}",4,0.21712652073029237,2,4,8,0,8
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,municipality,scheduled_service}",4,0.19967663697260585,2,4,8,0,8
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,scheduled_service,type}",4,0.14207272436250584,2,4,5,0,5
airport,iso_country,0.7,0.9,6,6,"{continent,keywords,municipality,scheduled_service}",4,0.2553130202521646,2,4,8,0,8
airport,iso_country,0.7,0.9,6,6,"{continent,keywords,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,keywords,scheduled_service,type}",4,0.15387435783768189,2,4,5,0,5
airport,iso_country,0.7,0.9,6,6,"{continent,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords,municipality,scheduled_service}",4,0.30356097454906705,2,4,8,0,8
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords,municipality,type}",4,0.40215815920143005,3,3,1,1,0
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords,scheduled_service,type}",4,0.16442559580455507,2,4,5,0,5
airport,iso_country,0.7,0.9,6,6,"{home_link,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,"{keywords,municipality,scheduled_service,type}",4,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords,municipality,scheduled_service}",5,0.04457571027495022,1,5,8,0,8
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords,municipality,type}",5,0.40215815920143005,2,4,1,1,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords,scheduled_service,type}",5,0.1030083111184168,2,4,1,0,1
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,"{continent,keywords,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,"{home_link,keywords,municipality,scheduled_service,type}",5,0.0,0,6,0,0,0
airport,iso_country,0.7,0.9,6,6,"{continent,home_link,keywords,municipality,scheduled_service,type}",6,0.0,0,6,0,0,0
airport,iso_country,0.8,0.9,6,7,{},0,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,{continent},1,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,{home_link},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,{keywords},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,{municipality},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,{scheduled_service},1,0.7790000674332077,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,{type},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,"{continent,home_link}",2,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,"{continent,keywords}",2,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,"{continent,municipality}",2,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,"{continent,scheduled_service}",2,0.18818884922609713,4,3,3,0,3
airport,iso_country,0.8,0.9,6,7,"{continent,type}",2,0.4441049841985554,5,2,2,1,1
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords}",2,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,"{home_link,municipality}",2,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,"{home_link,scheduled_service}",2,0.7909276333060109,5,2,3,1,2
airport,iso_country,0.8,0.9,6,7,"{home_link,type}",2,0.8412245340616322,6,1,2,2,0
airport,iso_country,0.8,0.9,6,7,"{keywords,municipality}",2,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,"{keywords,scheduled_service}",2,0.7874910498390125,5,2,3,1,2
airport,iso_country,0.8,0.9,6,7,"{keywords,type}",2,0.8412245340616322,6,1,2,2,0
airport,iso_country,0.8,0.9,6,7,"{municipality,scheduled_service}",2,0.7885022072998835,5,2,3,1,2
airport,iso_country,0.8,0.9,6,7,"{municipality,type}",2,0.8412245340616322,6,1,2,2,0
airport,iso_country,0.8,0.9,6,7,"{scheduled_service,type}",2,0.7673925528890067,3,4,3,1,2
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords}",3,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,municipality}",3,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,scheduled_service}",3,0.23949776660577482,3,4,6,0,6
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,type}",3,0.45664538321266934,4,3,3,1,2
airport,iso_country,0.8,0.9,6,7,"{continent,keywords,municipality}",3,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,"{continent,keywords,scheduled_service}",3,0.24897322280155987,3,4,6,0,6
airport,iso_country,0.8,0.9,6,7,"{continent,keywords,type}",3,0.473239671512488,4,3,3,1,2
airport,iso_country,0.8,0.9,6,7,"{continent,municipality,scheduled_service}",3,0.22923486712295849,3,4,6,0,6
airport,iso_country,0.8,0.9,6,7,"{continent,municipality,type}",3,0.4515620029990808,4,3,3,1,2
airport,iso_country,0.8,0.9,6,7,"{continent,scheduled_service,type}",3,0.14836114580179205,2,5,4,0,4
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords,municipality}",3,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords,scheduled_service}",3,0.801443787641117,4,3,5,1,4
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords,type}",3,0.8412245340616322,5,2,2,2,0
airport,iso_country,0.8,0.9,6,7,"{home_link,municipality,scheduled_service}",3,0.8026828909418277,4,3,5,1,4
airport,iso_country,0.8,0.9,6,7,"{home_link,municipality,type}",3,0.8412245340616322,5,2,2,2,0
airport,iso_country,0.8,0.9,6,7,"{home_link,scheduled_service,type}",3,0.769155801594405,3,4,4,1,3
airport,iso_country,0.8,0.9,6,7,"{keywords,municipality,scheduled_service}",3,0.7986295021514841,4,3,5,1,4
airport,iso_country,0.8,0.9,6,7,"{keywords,municipality,type}",3,0.8412245340616322,5,2,2,2,0
airport,iso_country,0.8,0.9,6,7,"{keywords,scheduled_service,type}",3,0.7714117750468484,3,4,4,1,3
airport,iso_country,0.8,0.9,6,7,"{municipality,scheduled_service,type}",3,0.734418946445296,1,6,1,1,0
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords,municipality}",4,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords,scheduled_service}",4,0.3134369422601664,2,5,12,0,12
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords,type}",4,0.45755916698884946,3,4,5,1,4
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,municipality,scheduled_service}",4,0.28981769838103644,2,5,12,0,12
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,municipality,type}",4,0.4662462250441043,3,4,5,1,4
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,scheduled_service,type}",4,0.1623593013003224,2,5,7,0,7
airport,iso_country,0.8,0.9,6,7,"{continent,keywords,municipality,scheduled_service}",4,0.3641142596749647,2,5,12,0,12
airport,iso_country,0.8,0.9,6,7,"{continent,keywords,municipality,type}",4,0.482930105744946,3,4,5,1,4
airport,iso_country,0.8,0.9,6,7,"{continent,keywords,scheduled_service,type}",4,0.18000079972776195,2,5,7,0,7
airport,iso_country,0.8,0.9,6,7,"{continent,municipality,scheduled_service,type}",4,0.0,0,7,0,0,0
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords,municipality,scheduled_service}",4,0.8150389898841299,3,4,9,1,8
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords,municipality,type}",4,0.8412245340616322,4,3,2,2,0
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords,scheduled_service,type}",4,0.7780872694104297,3,4,6,1,5
airport,iso_country,0.8,0.9,6,7,"{home_link,municipality,scheduled_service,type}",4,0.734418946445296,1,6,1,1,0
airport,iso_country,0.8,0.9,6,7,"{keywords,municipality,scheduled_service,type}",4,0.734418946445296,1,6,1,1,0
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords,municipality,scheduled_service}",5,0.06770965360417769,1,6,12,0,12
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords,municipality,type}",5,0.41663386325628016,2,5,5,1,4
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords,scheduled_service,type}",5,0.1030083111184168,2,5,1,0,1
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,municipality,scheduled_service,type}",5,0.0,0,7,0,0,0
airport,iso_country,0.8,0.9,6,7,"{continent,keywords,municipality,scheduled_service,type}",5,0.0,0,7,0,0,0
airport,iso_country,0.8,0.9,6,7,"{home_link,keywords,municipality,scheduled_service,type}",5,0.734418946445296,1,6,1,1,0
airport,iso_country,0.8,0.9,6,7,"{continent,home_link,keywords,municipality,scheduled_service,type}",6,0.0,0,7,0,0,0
airport,iso_country,0.9,0.9,6,7,{},0,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.9,0.9,6,7,{continent},1,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.9,0.9,6,7,{home_link},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.9,0.9,6,7,{keywords},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.9,0.9,6,7,{municipality},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.9,0.9,6,7,{scheduled_service},1,0.7790000674332077,6,1,2,1,1
airport,iso_country,0.9,0.9,6,7,{type},1,0.8412245340616322,7,0,2,2,0
airport,iso_country,0.9,0.9,6,7,"{continent,home_link}",2,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.9,0.9,6,7,"{continent,keywords}",2,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.9,0.9,6,7,"{continent,municipality}",2,0.5854263909130502,6,1,2,1,1
airport,iso_country,0.9,0.9,6,7,"{continent,scheduled_service}",2,0.18818884922609713,4,3,3,0,3
airport,iso_country,0.9,0.9,6,7,"{continent,type}",2,0.4441049841985554,5,2,2,1,1
airport,iso_country,0.9,0.9,6,7,"{home_link,keywords}",2,0.8412245340616322,7,0,2,2,0
