-----airport-----
attribute,total_time,num_constraints,cells_deleted,max_depth,memory_bytes,init_time,model_time,del_time
voter_reg_num,0.027987003326416016,40,14,1,916,0.02364206314086914,6.699562072753906e-05,0.0042400360107421875
voter_reg_num,0.027010202407836914,40,14,1,916,0.023463964462280273,6.890296936035156e-05,0.003425121307373047
voter_reg_num,0.02778315544128418,40,14,1,916,0.023266077041625977,6.794929504394531e-05,0.004408121109008789
voter_reg_num,0.032106876373291016,40,14,1,916,0.027133941650390625,6.890296936035156e-05,0.0048482418060302734
voter_reg_num,0.03533124923706055,40,14,1,916,0.02995610237121582,6.771087646484375e-05,0.005265235900878906
voter_reg_num,0.03417086601257324,40,14,1,916,0.028612136840820312,6.389617919921875e-05,0.005453824996948242
voter_reg_num,0.03144073486328125,40,14,1,916,0.026640892028808594,6.175041198730469e-05,0.004701375961303711
voter_reg_num,0.03382515907287598,40,14,1,916,0.028235912322998047,5.91278076171875e-05,0.005491018295288086
voter_reg_num,0.036122798919677734,40,14,1,916,0.03092193603515625,6.079673767089844e-05,0.005102872848510742
voter_reg_num,0.03700399398803711,40,14,1,916,0.030776023864746094,6.985664367675781e-05,0.006122112274169922
voter_reg_num,0.03906583786010742,40,14,1,916,0.03184795379638672,6.079673767089844e-05,0.007119178771972656
voter_reg_num,0.041357994079589844,40,14,1,916,0.03470587730407715,7.200241088867188e-05,0.006514310836791992
voter_reg_num,0.04344296455383301,40,14,1,916,0.03734993934631348,7.605552673339844e-05,0.005959033966064453
voter_reg_num,0.03341507911682129,40,14,1,916,0.027537822723388672,7.605552673339844e-05,0.00575709342956543
voter_reg_num,0.03605794906616211,40,14,1,916,0.031366825103759766,6.604194641113281e-05,0.00458216667175293
voter_reg_num,0.04081892967224121,40,14,1,916,0.03329014778137207,6.389617919921875e-05,0.007421970367431641
voter_reg_num,0.03918004035949707,40,14,1,916,0.033319950103759766,6.389617919921875e-05,0.005755901336669922
voter_reg_num,0.039253950119018555,40,14,1,916,0.032418012619018555,5.793571472167969e-05,0.006734132766723633
voter_reg_num,0.037271976470947266,40,14,1,916,0.03093695640563965,6.198883056640625e-05,0.006223201751708984
voter_reg_num,0.03330707550048828,40,14,1,916,0.028233051300048828,7.796287536621094e-05,0.004933834075927734
voter_reg_num,0.03863406181335449,40,14,1,916,0.033045053482055664,8.106231689453125e-05,0.00542902946472168
voter_reg_num,0.03335714340209961,40,14,1,916,0.02812790870666504,8.511543273925781e-05,0.005084991455078125
voter_reg_num,0.03108692169189453,40,14,1,916,0.026009798049926758,7.915496826171875e-05,0.004940032958984375
voter_reg_num,0.029150962829589844,40,14,1,916,0.02407097816467285,7.104873657226562e-05,0.00494694709777832
voter_reg_num,0.027152061462402344,40,14,1,916,0.022648096084594727,6.985664367675781e-05,0.004391193389892578
voter_reg_num,0.03129005432128906,40,14,1,916,0.026187896728515625,6.604194641113281e-05,0.004992008209228516
voter_reg_num,0.03393816947937012,40,14,1,916,0.028012990951538086,6.699562072753906e-05,0.005819082260131836
voter_reg_num,0.03300285339355469,40,14,1,916,0.028745174407958984,6.389617919921875e-05,0.00415492057800293
voter_reg_num,0.03232288360595703,40,14,1,916,0.027724742889404297,6.723403930664062e-05,0.004479885101318359
voter_reg_num,0.036041975021362305,40,14,1,916,0.03030872344970703,6.198883056640625e-05,0.0056302547454833984
voter_reg_num,0.030622005462646484,40,14,1,916,0.02565789222717285,6.508827209472656e-05,0.004862070083618164
voter_reg_num,0.033204078674316406,40,14,1,916,0.028650999069213867,6.008148193359375e-05,0.004452943801879883
voter_reg_num,0.034184932708740234,40,14,1,916,0.030171871185302734,6.794929504394531e-05,0.003877878189086914
voter_reg_num,0.03217506408691406,40,14,1,916,0.027278900146484375,6.413459777832031e-05,0.004786968231201172
voter_reg_num,0.034062862396240234,40,14,1,916,0.029305219650268555,6.818771362304688e-05,0.0046520233154296875
voter_reg_num,0.039698123931884766,40,14,1,916,0.03490304946899414,5.817413330078125e-05,0.004693746566772461
voter_reg_num,0.03498196601867676,40,14,1,916,0.030483007431030273,5.793571472167969e-05,0.004403829574584961
voter_reg_num,0.03449606895446777,40,14,1,916,0.028261899948120117,8.511543273925781e-05,0.006108999252319336
voter_reg_num,0.03729987144470215,40,14,1,916,0.03241610527038574,6.389617919921875e-05,0.004781961441040039
voter_reg_num,0.0322110652923584,40,14,1,916,0.028944969177246094,6.794929504394531e-05,0.003141164779663086
voter_reg_num,0.02765488624572754,40,14,1,916,0.02420496940612793,7.200241088867188e-05,0.003341197967529297
voter_reg_num,0.025036096572875977,40,14,1,916,0.021510839462280273,6.198883056640625e-05,0.0034170150756835938
voter_reg_num,0.03085494041442871,40,14,1,916,0.02565598487854004,6.914138793945312e-05,0.0050907135009765625
voter_reg_num,0.03192877769470215,40,14,1,916,0.026061058044433594,7.486343383789062e-05,0.005728006362915039
voter_reg_num,0.033658742904663086,40,14,1,916,0.027716875076293945,6.389617919921875e-05,0.005834102630615234
voter_reg_num,0.03272819519042969,40,14,1,916,0.028990983963012695,5.984306335449219e-05,0.003635883331298828
voter_reg_num,0.03148007392883301,40,14,1,916,0.026916027069091797,6.604194641113281e-05,0.004459857940673828
-----tax-----
attribute,total_time,num_constraints,cells_deleted,max_depth,memory_bytes,init_time,model_time,del_time
marital_status,0.01164388656616211,40,6,1,359,0.009474754333496094,6.389617919921875e-05,0.0020580291748046875
marital_status,0.010560035705566406,40,6,1,359,0.008692026138305664,5.507469177246094e-05,0.0017709732055664062
marital_status,0.010500192642211914,40,6,1,359,0.00870823860168457,6.198883056640625e-05,0.0016880035400390625
marital_status,0.01041412353515625,40,6,1,359,0.008622169494628906,5.698204040527344e-05,0.0016951560974121094
marital_status,0.010213851928710938,40,6,1,359,0.00849294662475586,5.3882598876953125e-05,0.0016281604766845703
marital_status,0.011844873428344727,40,6,1,359,0.009686946868896484,6.008148193359375e-05,0.0020558834075927734
marital_status,0.01137089729309082,40,6,1,359,0.009493112564086914,5.6743621826171875e-05,0.0017652511596679688
marital_status,0.011160850524902344,40,6,1,359,0.009177207946777344,5.817413330078125e-05,0.0018749237060546875
marital_status,0.010241031646728516,40,6,1,359,0.008442163467407227,6.175041198730469e-05,0.0016889572143554688
marital_status,0.010495901107788086,40,6,1,359,0.008692026138305664,5.602836608886719e-05,0.0017008781433105469
marital_status,0.010128021240234375,40,6,1,359,0.008391141891479492,5.078315734863281e-05,0.0016431808471679688
marital_status,0.00896000862121582,40,6,1,359,0.0075702667236328125,5.5789947509765625e-05,0.0012938976287841797
marital_status,0.010203123092651367,40,6,1,359,0.008214950561523438,6.508827209472656e-05,0.0018689632415771484
marital_status,0.009506940841674805,40,6,1,359,0.008039236068725586,5.984306335449219e-05,0.001361846923828125
marital_status,0.011564970016479492,40,6,1,359,0.009718894958496094,6.318092346191406e-05,0.0017387866973876953
marital_status,0.01088261604309082,40,6,1,359,0.00880885124206543,5.6743621826171875e-05,0.0019741058349609375
marital_status,0.01086282730102539,40,6,1,359,0.008924007415771484,6.198883056640625e-05,0.0018239021301269531
marital_status,0.010995864868164062,40,6,1,359,0.009188175201416016,5.698204040527344e-05,0.0016870498657226562
marital_status,0.014164924621582031,40,6,1,359,0.012333154678344727,6.29425048828125e-05,0.001722097396850586
marital_status,0.010622978210449219,40,6,1,359,0.0087738037109375,6.127357482910156e-05,0.0017459392547607422
marital_status,0.010468006134033203,40,6,1,359,0.008656024932861328,5.698204040527344e-05,0.0017080307006835938
marital_status,0.0103759765625,40,6,1,359,0.008526086807250977,5.078315734863281e-05,0.0017559528350830078
marital_status,0.010293006896972656,40,6,1,359,0.008475780487060547,5.030632019042969e-05,0.0017240047454833984
marital_status,0.010256052017211914,40,6,1,359,0.008505105972290039,5.1975250244140625e-05,0.0016570091247558594
marital_status,0.010329723358154297,40,6,1,359,0.008452653884887695,6.031990051269531e-05,0.0017757415771484375
marital_status,0.010200262069702148,40,6,1,359,0.008334159851074219,5.5789947509765625e-05,0.001766204833984375
marital_status,0.010367870330810547,40,6,1,359,0.008490800857543945,5.91278076171875e-05,0.0017657279968261719
marital_status,0.010365962982177734,40,6,1,359,0.008604764938354492,5.6743621826171875e-05,0.0016591548919677734
marital_status,0.010036945343017578,40,6,1,359,0.008267879486083984,5.316734313964844e-05,0.0016748905181884766
marital_status,0.010030031204223633,40,6,1,359,0.008268117904663086,5.1975250244140625e-05,0.0016639232635498047
marital_status,0.010537862777709961,40,6,1,359,0.008682966232299805,5.1975250244140625e-05,0.0017590522766113281
marital_status,0.010562896728515625,40,6,1,359,0.008805990219116211,5.602836608886719e-05,0.0016589164733886719
marital_status,0.01039886474609375,40,6,1,359,0.008686065673828125,5.2928924560546875e-05,0.0016179084777832031
marital_status,0.010444879531860352,40,6,1,359,0.008539915084838867,5.1975250244140625e-05,0.0018107891082763672
marital_status,0.011577844619750977,40,6,1,359,0.009747028350830078,5.1975250244140625e-05,0.0017380714416503906
marital_status,0.010853052139282227,40,6,1,359,0.008985042572021484,5.1975250244140625e-05,0.0017790794372558594
marital_status,0.010687828063964844,40,6,1,359,0.008834123611450195,5.984306335449219e-05,0.0017368793487548828
marital_status,0.01027679443359375,40,6,1,359,0.008517265319824219,5.602836608886719e-05,0.0016598701477050781
marital_status,0.010458946228027344,40,6,1,359,0.008585929870605469,5.3882598876953125e-05,0.001773834228515625
marital_status,0.010418176651000977,40,6,1,359,0.008655071258544922,5.412101745605469e-05,0.001667022705078125
marital_status,0.010155916213989258,40,6,1,359,0.008394002914428711,5.412101745605469e-05,0.0016660690307617188
marital_status,0.010289907455444336,40,6,1,359,0.008447885513305664,5.793571472167969e-05,0.0017421245574951172
marital_status,0.010435819625854492,40,6,1,359,0.00862884521484375,5.316734313964844e-05,0.0017137527465820312
marital_status,0.011378049850463867,40,6,1,359,0.009444952011108398,6.222724914550781e-05,0.0018308162689208984
marital_status,0.012630701065063477,40,6,1,359,0.010341882705688477,5.1021575927734375e-05,0.0021970272064208984
marital_status,0.012690067291259766,40,6,1,359,0.01046609878540039,5.1021575927734375e-05,0.0021309852600097656
marital_status,0.013051271438598633,40,6,1,359,0.010684013366699219,6.103515625e-05,0.002260923385620117
marital_status,0.012977838516235352,40,6,1,359,0.010625123977661133,5.6743621826171875e-05,0.0022461414337158203
marital_status,0.012783050537109375,40,6,1,359,0.010416984558105469,5.316734313964844e-05,0.002270936965942383
marital_status,0.016927003860473633,40,6,1,359,0.014610052108764648,5.316734313964844e-05,0.002221822738647461
marital_status,0.012832880020141602,40,6,1,359,0.010551929473876953,5.5789947509765625e-05,0.0021810531616210938
marital_status,0.013647317886352539,40,6,1,359,0.011010169982910156,5.888938903808594e-05,0.0025360584259033203
marital_status,0.013641834259033203,40,6,1,359,0.011272907257080078,5.602836608886719e-05,0.0022699832916259766
marital_status,0.013633012771606445,40,6,1,359,0.011174917221069336,5.1021575927734375e-05,0.0023648738861083984
marital_status,0.01399683952331543,40,6,1,359,0.011552095413208008,5.2928924560546875e-05,0.0023491382598876953
marital_status,0.014480829238891602,40,6,1,359,0.012607812881469727,5.412101745605469e-05,0.0017788410186767578
marital_status,0.011464834213256836,40,6,1,359,0.009411096572875977,6.580352783203125e-05,0.0019330978393554688
marital_status,0.010272979736328125,40,6,1,359,0.008516788482666016,5.91278076171875e-05,0.0016546249389648438
marital_status,0.010174989700317383,40,6,1,359,0.008421897888183594,6.198883056640625e-05,0.0016460418701171875
marital_status,0.010495901107788086,40,6,1,359,0.008653879165649414,5.507469177246094e-05,0.00174713134765625
marital_status,0.010478973388671875,40,6,1,359,0.00863790512084961,5.221366882324219e-05,0.0017507076263427734
marital_status,0.010488033294677734,40,6,1,359,0.008587121963500977,5.1975250244140625e-05,0.001806020736694336
marital_status,0.010785102844238281,40,6,1,359,0.008970022201538086,4.982948303222656e-05,0.0017251968383789062
marital_status,0.01125788688659668,40,6,1,359,0.009426116943359375,5.4836273193359375e-05,0.0017349720001220703
marital_status,0.012526988983154297,40,6,1,359,0.010306119918823242,5.2928924560546875e-05,0.002126932144165039
marital_status,0.01088094711303711,40,6,1,359,0.008985042572021484,4.982948303222656e-05,0.001795053482055664
marital_status,0.011054039001464844,40,6,1,359,0.009092092514038086,5.1975250244140625e-05,0.0018658638000488281
marital_status,0.010698080062866211,40,6,1,359,0.008898019790649414,6.103515625e-05,0.0017008781433105469
marital_status,0.010937213897705078,40,6,1,359,0.00902700424194336,5.984306335449219e-05,0.0018050670623779297
marital_status,0.010409116744995117,40,6,1,359,0.008645296096801758,6.079673767089844e-05,0.0016601085662841797
marital_status,0.01076197624206543,40,6,1,359,0.008697748184204102,5.1021575927734375e-05,0.0019719600677490234
marital_status,0.010317087173461914,40,6,1,359,0.008491992950439453,5.507469177246094e-05,0.0017278194427490234
marital_status,0.010522842407226562,40,6,1,359,0.0087890625,5.078315734863281e-05,0.001644134521484375
marital_status,0.010218143463134766,40,6,1,359,0.00839090347290039,5.0067901611328125e-05,0.0017321109771728516
marital_status,0.010073661804199219,40,6,1,359,0.008319854736328125,5.602836608886719e-05,0.0016570091247558594
marital_status,0.01005101203918457,40,6,1,359,0.008314132690429688,5.507469177246094e-05,0.0016398429870605469
marital_status,0.010911941528320312,40,6,1,359,0.00898885726928711,5.602836608886719e-05,0.0018219947814941406
marital_status,0.01063394546508789,40,6,1,359,0.008816003799438477,5.507469177246094e-05,0.001714944839477539
marital_status,0.009763002395629883,40,6,1,359,0.008398056030273438,6.103515625e-05,0.001260995864868164
marital_status,0.009432792663574219,40,6,1,359,0.008018016815185547,5.888938903808594e-05,0.001316070556640625
marital_status,0.010727882385253906,40,6,1,359,0.008585929870605469,5.507469177246094e-05,0.0020439624786376953
marital_status,0.01145172119140625,40,6,1,359,0.009648799896240234,5.2928924560546875e-05,0.0017070770263671875
marital_status,0.010979175567626953,40,6,1,359,0.009037017822265625,6.008148193359375e-05,0.0018427371978759766
marital_status,0.01081085205078125,40,6,1,359,0.009037017822265625,5.3882598876953125e-05,0.0016741752624511719
marital_status,0.010730981826782227,40,6,1,359,0.008847951889038086,6.604194641113281e-05,0.0017750263214111328
marital_status,0.010753154754638672,40,6,1,359,0.008778095245361328,5.2928924560546875e-05,0.001878976821899414
marital_status,0.010189056396484375,40,6,1,359,0.008411884307861328,5.602836608886719e-05,0.001680135726928711
marital_status,0.009836912155151367,40,6,1,359,0.008055925369262695,5.4836273193359375e-05,0.0016789436340332031
marital_status,0.010139942169189453,40,6,1,359,0.008314847946166992,5.316734313964844e-05,0.0017290115356445312
marital_status,0.010553836822509766,40,6,1,359,0.008522987365722656,5.1975250244140625e-05,0.001934051513671875
marital_status,0.010178089141845703,40,6,1,359,0.00834512710571289,5.1021575927734375e-05,0.0017380714416503906
marital_status,0.010210037231445312,40,6,1,359,0.008456945419311523,5.412101745605469e-05,0.0016560554504394531
marital_status,0.009571075439453125,40,6,1,359,0.007835149765014648,5.888938903808594e-05,0.0016360282897949219
marital_status,0.01025533676147461,40,6,1,359,0.008505105972290039,6.198883056640625e-05,0.0016481876373291016
marital_status,0.011119842529296875,40,6,1,359,0.009330034255981445,5.4836273193359375e-05,0.0016908645629882812
marital_status,0.011114835739135742,40,6,1,359,0.009351968765258789,5.2928924560546875e-05,0.001669168472290039
marital_status,0.011707782745361328,40,6,1,359,0.009709835052490234,5.698204040527344e-05,0.0018880367279052734
marital_status,0.012188911437988281,40,6,1,359,0.01002812385559082,5.2928924560546875e-05,0.0020668506622314453
marital_status,0.01256108283996582,40,6,1,359,0.010193109512329102,5.125999450683594e-05,0.002276897430419922
marital_status,0.012705087661743164,40,6,1,359,0.010570049285888672,5.698204040527344e-05,0.002034902572631836
