dataset,target,hypergraph_mode,tau,mask,mask_size,inference_zone_size,leakage_noisy_or,leakage_greedy_disjoint,leakage_max,utility_noisy_or,utility_greedy_disjoint,utility_max,bounds_ok
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginCityName|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginCityName|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginCityName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportID|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityMarketID|OriginCityName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityMarketID|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityMarketID|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityMarketID|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityMarketID|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityName|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityName|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityName|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginCityName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginAirportSeqID|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginCityName|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginCityName|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginCityName|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginCityName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityMarketID|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityName|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityName|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityName|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityName|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityName|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginCityName|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginState|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginState|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginState|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|Origin|OriginStateFips|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityMarketID|OriginCityName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityMarketID|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityMarketID|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityMarketID|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityMarketID|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityName|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityName|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityName|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginCityName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginAirportSeqID|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginCityName|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginCityName|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginCityName|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginCityName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityMarketID|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityName|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityName|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityName|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityName|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityName|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginCityName|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginState|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginState|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginState|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportID|OriginStateFips|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginCityName|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginCityName|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginCityName|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginCityName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityMarketID|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityName|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityName|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityName|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityName|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityName|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginCityName|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginState|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginState|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginState|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginAirportSeqID|OriginStateFips|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginCityName|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginCityName|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginCityName|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginCityName|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginCityName|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginCityName|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginState|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginState|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginState|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityMarketID|OriginStateFips|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityName|OriginState|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityName|OriginState|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityName|OriginState|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginCityName|OriginStateFips|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,FlightNum|OriginState|OriginStateFips|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginAirportSeqID|OriginCityMarketID,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginAirportSeqID|OriginCityName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginAirportSeqID|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginAirportSeqID|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginAirportSeqID|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginAirportSeqID|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityMarketID|OriginCityName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityMarketID|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityMarketID|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityMarketID|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityMarketID|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityName|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityName|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityName|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginCityName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginState|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginState|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginState|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginStateFips|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginStateFips|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportID|OriginStateName|OriginWac,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportSeqID|OriginCityMarketID|OriginCityName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportSeqID|OriginCityMarketID|OriginState,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportSeqID|OriginCityMarketID|OriginStateFips,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
flight,FlightDate,MAX,,Month|Origin|OriginAirportSeqID|OriginCityMarketID|OriginStateName,5,13,0.9826408586840785,0.9826408586840785,0.7496989454900344,-1005.0,-1005.0,-1005.0,True
