method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsmarginal_em,hospital,ProviderNumber,0.027265071868896484,0.0014500617980957031,0.023368120193481445,0.002446889877319336,0.0001443939775050973,Unnamed: 21,-9.0,4,9,1823,10,epsilon_m,L0
marginal_em,hospital,ProviderNumber,0.0175769329071044,0.0007920265197753,0.0141019821166992,0.0026829242706298,0.219452733358767,,-1004.0,4,4,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0274710655212402,0.0007863044738769,0.0239837169647216,0.0027010440826416,0.2194073510968934,,-1006.0,4,6,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0172071456909179,0.0008063316345214,0.014056921005249,0.0023438930511474,0.219452733358767,,-1005.0,4,5,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174722671508789,0.000798225402832,0.0140271186828613,0.0026469230651855,0.6623992294064142,,-1000.0,4,0,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0173127651214599,0.0008027553558349,0.0140159130096435,0.0024940967559814,0.2194073510968934,,-1009.0,4,9,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174221992492675,0.0007879734039306,0.0140581130981445,0.0025761127471923,0.6623992294064142,,-1000.0,4,0,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0172121524810791,0.0007848739624023,0.0139529705047607,0.002474308013916,0.2431575657663258,,-1003.0,4,3,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0173971652984619,0.0007879734039306,0.0139741897583007,0.0026350021362304,0.2194073510968934,,-1007.0,4,7,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174920558929443,0.000795841217041,0.0140280723571777,0.0026681423187255,0.2194073510968934,,-1009.0,4,9,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174787044525146,0.0008020401000976,0.0140237808227539,0.002652883529663,0.2431575657663258,,-1003.0,4,3,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.017115831375122,0.0007927417755126,0.0139791965484619,0.0023438930511474,0.2431575657663258,,-1003.0,4,3,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0176477432250976,0.0007920265197753,0.0140519142150878,0.0028038024902343,0.219452733358767,,-1004.0,4,4,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0168538093566894,0.000788927078247,0.0139999389648437,0.0020649433135986,0.2194073510968934,,-1009.0,4,9,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0171911716461181,0.0007839202880859,0.0140321254730224,0.0023751258850097,0.2194073510968934,,-1008.0,4,8,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0171010494232177,0.0007989406585693,0.0140771865844726,0.0022249221801757,0.2194073510968934,,-1007.0,4,7,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0172009468078613,0.0007932186126708,0.0140306949615478,0.0023770332336425,0.2194073510968934,,-1007.0,4,7,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0173690319061279,0.0007939338684082,0.014024019241333,0.0025510787963867,0.6623992294064142,,-1000.0,4,0,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0169529914855957,0.0007839202880859,0.0139350891113281,0.0022339820861816,0.2431575657663258,,-1003.0,4,3,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0173368453979492,0.0007946491241455,0.014045238494873,0.0024969577789306,0.219452733358767,,-1004.0,4,4,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0169472694396972,0.0007801055908203,0.0140349864959716,0.0021321773529052,0.2194073510968934,,-1009.0,4,9,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0175662040710449,0.0007948875427246,0.0140230655670166,0.0027482509613037,0.6623992294064142,,-1000.0,4,0,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.016977310180664,0.0007910728454589,0.0139808654785156,0.0022053718566894,0.2431575657663258,,-1003.0,4,3,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0169489383697509,0.0007860660552978,0.0140008926391601,0.0021619796752929,0.505574395670396,,-1001.0,4,1,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0172560214996337,0.0007901191711425,0.0140159130096435,0.0024499893188476,0.3596663491343362,,-1002.0,4,2,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.017590045928955,0.0007932186126708,0.014258861541748,0.0025379657745361,0.219452733358767,,-1004.0,4,4,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174262523651123,0.0007929801940917,0.0140340328216552,0.0025992393493652,0.0,,-10.0,4,10,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0171477794647216,0.0007789134979248,0.0139598846435546,0.0024089813232421,0.219452733358767,,-1005.0,4,5,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174169540405273,0.0007951259613037,0.0140078067779541,0.0026140213012695,0.3596663491343362,,-1002.0,4,2,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0171184539794921,0.0007808208465576,0.0139617919921875,0.002375841140747,0.2194073510968934,,-1008.0,4,8,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174341201782226,0.0007879734039306,0.0140199661254882,0.0026261806488037,0.219452733358767,,-1004.0,4,4,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0171692371368408,0.0008020401000976,0.0139892101287841,0.0023779869079589,0.219452733358767,,-1004.0,4,4,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0175199508666992,0.0007760524749755,0.0140910148620605,0.002652883529663,0.2194073510968934,,-1006.0,4,6,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0171771049499511,0.0007960796356201,0.0141959190368652,0.0021851062774658,0.2431575657663258,,-1003.0,4,3,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0180068016052246,0.0008788108825683,0.0147058963775634,0.0024220943450927,0.2194073510968934,,-1009.0,4,9,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0177719593048095,0.0008361339569091,0.0143318176269531,0.0026040077209472,0.505574395670396,,-1001.0,4,1,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0176379680633544,0.0008118152618408,0.0144081115722656,0.002418041229248,0.2194073510968934,,-1007.0,4,7,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0178267955780029,0.0008111000061035,0.0142018795013427,0.0028138160705566,0.2194073510968934,,-1009.0,4,9,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0174717903137207,0.0008018016815185,0.0142040252685546,0.0024659633636474,0.2194073510968934,,-1006.0,4,6,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0176067352294921,0.0008230209350585,0.0141618251800537,0.0026218891143798,0.2194073510968934,,-1006.0,4,6,1823,10,,,,,,,,,,,,,,0.0,0.2
marginal_em,hospital,ProviderNumber,0.0185203552246093,0.0005419254302978,0.0157341957092285,0.002244234085083,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0173189640045166,0.0005192756652832,0.0145318508148193,0.002267837524414,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.016247272491455,0.0005240440368652,0.0135731697082519,0.0021500587463378,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0136759281158447,0.0005691051483154,0.0107929706573486,0.0023138523101806,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0156550407409667,0.0005328655242919,0.0128281116485595,0.0022940635681152,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.015207290649414,0.0005288124084472,0.0125272274017333,0.0021512508392333,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0149798393249511,0.0005221366882324,0.0120248794555664,0.0024328231811523,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.015068769454956,0.0005249977111816,0.0123369693756103,0.002206802368164,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0141353607177734,0.0005130767822265,0.0117831230163574,0.0018391609191894,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0145831108093261,0.0005052089691162,0.012009859085083,0.0020680427551269,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0145661830902099,0.0005362033843994,0.0119578838348388,0.0020720958709716,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143067836761474,0.0005049705505371,0.0115609169006347,0.0022408962249755,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0145356655120849,0.0005099773406982,0.0118927955627441,0.0021328926086425,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143389701843261,0.0005090236663818,0.0119197368621826,0.0019102096557617,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144884586334228,0.000516653060913,0.011768102645874,0.0022037029266357,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142226219177246,0.0005280971527099,0.0120337009429931,0.0016608238220214,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.014122724533081,0.0005109310150146,0.011589765548706,0.0020220279693603,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0145487785339355,0.0005180835723876,0.0118417739868164,0.0021889209747314,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0145771503448486,0.0005228519439697,0.0117900371551513,0.0022642612457275,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142073631286621,0.000514268875122,0.0116820335388183,0.0020110607147216,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.014625072479248,0.0005109310150146,0.0119271278381347,0.0021870136260986,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142974853515625,0.0005011558532714,0.0118911266326904,0.0019052028656005,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0146818161010742,0.0005090236663818,0.0119826793670654,0.0021901130676269,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.014833927154541,0.0005812644958496,0.0123608112335205,0.0018918514251708,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143139362335205,0.0005319118499755,0.0119481086730957,0.0018339157104492,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0148782730102539,0.0005302429199218,0.0120599269866943,0.0022881031036376,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0146331787109375,0.0005109310150146,0.0120372772216796,0.0020849704742431,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0157320499420166,0.0005497932434082,0.0125131607055664,0.0026690959930419,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0164599418640136,0.000577688217163,0.0132942199707031,0.0025880336761474,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0150411128997802,0.0005710124969482,0.0121939182281494,0.0022761821746826,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140440464019775,0.0005359649658203,0.011415958404541,0.0020921230316162,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144996643066406,0.0005266666412353,0.0119390487670898,0.0020339488983154,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144839286804199,0.0005278587341308,0.0117030143737792,0.0022530555725097,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.014155626296997,0.0005269050598144,0.0116219520568847,0.0020067691802978,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0228543281555175,0.0005240440368652,0.020043134689331,0.0022871494293212,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142359733581542,0.0005300045013427,0.0115141868591308,0.0021917819976806,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140666961669921,0.0005168914794921,0.0113608837127685,0.0021889209747314,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140728950500488,0.0005028247833251,0.0115139484405517,0.0020561218261718,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0138189792633056,0.0005247592926025,0.0112900733947753,0.0020041465759277,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142543315887451,0.0005347728729248,0.0116012096405029,0.0021183490753173,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0138344764709472,0.0005199909210205,0.0113778114318847,0.0019366741180419,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144350528717041,0.0005302429199218,0.011833906173706,0.0020709037780761,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.014125108718872,0.000528335571289,0.0114638805389404,0.0021328926086425,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0137128829956054,0.0005099773406982,0.0111098289489746,0.0020930767059326,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140068531036376,0.0005152225494384,0.0115349292755126,0.0019567012786865,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142028331756591,0.0005419254302978,0.0121591091156005,0.0015017986297607,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142431259155273,0.0005130767822265,0.0116879940032958,0.0020420551300048,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.014204978942871,0.0005197525024414,0.0116791725158691,0.0020060539245605,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142948627471923,0.0005221366882324,0.0116798877716064,0.0020928382873535,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0141010284423828,0.0005130767822265,0.0116629600524902,0.001924991607666,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144400596618652,0.0005209445953369,0.0117850303649902,0.002134084701538,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0137758255004882,0.0005159378051757,0.011697769165039,0.0015621185302734,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143172740936279,0.0005311965942382,0.0112299919128417,0.0025560855865478,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0138940811157226,0.000572919845581,0.0108251571655273,0.0024960041046142,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0136561393737792,0.0006971359252929,0.0104918479919433,0.0024671554565429,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0128939151763916,0.000572919845581,0.0105011463165283,0.0018198490142822,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0132069587707519,0.0005328655242919,0.0104560852050781,0.0022180080413818,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0137097835540771,0.0005288124084472,0.0108890533447265,0.0022919178009033,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0136609077453613,0.0005409717559814,0.0110340118408203,0.0020859241485595,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144281387329101,0.0005409717559814,0.0116331577301025,0.0022540092468261,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143814086914062,0.0005462169647216,0.0116620063781738,0.0021731853485107,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0141589641571044,0.0005218982696533,0.0113532543182373,0.0022838115692138,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0149970054626464,0.0005083084106445,0.0120437145233154,0.0024449825286865,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0306644439697265,0.0014307498931884,0.0152218341827392,0.0140118598937988,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0246813297271728,0.0015342235565185,0.0116560459136962,0.011491060256958,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0186975002288818,0.0017201900482177,0.0143892765045166,0.0025880336761474,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0141329765319824,0.0012269020080566,0.0106921195983886,0.0022139549255371,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0139241218566894,0.0005838871002197,0.0107691287994384,0.0025711059570312,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0136463642120361,0.0006201267242431,0.010930061340332,0.0020961761474609,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0138502120971679,0.0005590915679931,0.0106470584869384,0.0026440620422363,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140087604522705,0.0005807876586914,0.010761022567749,0.00266695022583,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0135726928710937,0.0005748271942138,0.0106041431427001,0.0023937225341796,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0135467052459716,0.0005748271942138,0.0106921195983886,0.0022797584533691,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0130932331085205,0.0005362033843994,0.0102529525756835,0.0023040771484375,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0126988887786865,0.0005218982696533,0.0102410316467285,0.0019359588623046,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0131440162658691,0.0005090236663818,0.0104000568389892,0.002234935760498,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0155928134918212,0.0005397796630859,0.0111229419708251,0.0039300918579101,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0141642093658447,0.0005209445953369,0.0114140510559082,0.0022292137145996,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143835544586181,0.000523567199707,0.0116090774536132,0.0022509098052978,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0141561031341552,0.0005500316619873,0.0114550590515136,0.0021510124206542,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143299102783203,0.0005419254302978,0.0115659236907958,0.0022220611572265,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142769813537597,0.0005378723144531,0.0114820003509521,0.0022571086883544,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0139589309692382,0.000511884689331,0.0112881660461425,0.0021588802337646,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144522190093994,0.0005290508270263,0.0116100311279296,0.0023131370544433,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.014249563217163,0.0005147457122802,0.011549949645996,0.0021848678588867,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0141713619232177,0.0005061626434326,0.0114829540252685,0.0021822452545166,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0144588947296142,0.0005397796630859,0.0118541717529296,0.0020649433135986,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143783092498779,0.0005300045013427,0.0116970539093017,0.0021512508392333,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0137851238250732,0.0004968643188476,0.0112991333007812,0.0019891262054443,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0143709182739257,0.0005266666412353,0.0115582942962646,0.0022859573364257,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142107009887695,0.0005168914794921,0.0116300582885742,0.0020637512207031,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142879486083984,0.0005009174346923,0.0116739273071289,0.0021131038665771,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0139720439910888,0.0005180835723876,0.0114417076110839,0.0020122528076171,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0138487815856933,0.000518798828125,0.0112190246582031,0.0021109580993652,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142350196838378,0.0005109310150146,0.0117189884185791,0.0020051002502441,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0142629146575927,0.0005319118499755,0.0115928649902343,0.0021381378173828,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140841007232666,0.0005221366882324,0.0114758014678955,0.0020861625671386,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140967369079589,0.0005171298980712,0.0114288330078125,0.0021507740020751,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.0140936374664306,0.0005061626434326,0.0114896297454833,0.0020978450775146,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,2.0,0.025
marginal_em,hospital,ProviderNumber,0.019881248474121,0.0005388259887695,0.017104148864746,0.0022382736206054,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,0.75,0.05
marginal_em,hospital,ProviderNumber,0.0166161060333251,0.0005280971527099,0.0141019821166992,0.001986026763916,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,0.75,0.05
marginal_em,hospital,ProviderNumber,0.0160632133483886,0.000521183013916,0.0134401321411132,0.0021018981933593,0.000144393977505,,-9.0,4,9,1823,10,,,,,,,,,,,,,,0.75,0.05
