method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsmarginal_em,airport,continent,0.004175901412963867,0.0003466606140136719,0.0006783008575439453,0.00315093994140625,0.024793890495394266,Unnamed: 21,-3.0,2,3,458,6,epsilon_m,L0
marginal_em,airport,continent,0.0038909912109375,0.0005500316619873,0.000680923461914,0.0026600360870361,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0030369758605957,0.0003800392150878,0.0004718303680419,0.0021851062774658,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0065982341766357,0.0006678104400634,0.003054141998291,0.0028762817382812,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0031030178070068,0.0003798007965087,0.0004971027374267,0.0022261142730712,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035221576690673,0.0005450248718261,0.0006699562072753,0.0023071765899658,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035924911499023,0.0004396438598632,0.0005528926849365,0.0025999546051025,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0041291713714599,0.0004410743713378,0.0005950927734375,0.0030930042266845,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0038979053497314,0.000751256942749,0.0006988048553466,0.0024478435516357,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035240650177001,0.000324010848999,0.0005199909210205,0.0026800632476806,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0036060810089111,0.0004410743713378,0.0005578994750976,0.0026071071624755,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0049519538879394,0.000478982925415,0.0011889934539794,0.0032839775085449,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0037150382995605,0.0004091262817382,0.000586986541748,0.0027189254760742,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0038428306579589,0.0003767013549804,0.0006811618804931,0.0027849674224853,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0034010410308837,0.0003609657287597,0.000478982925415,0.0025610923767089,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0033957958221435,0.0004448890686035,0.0005807876586914,0.0023701190948486,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.006819725036621,0.0005469322204589,0.0007929801940917,0.0054798126220703,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0037257671356201,0.0005710124969482,0.0007460117340087,0.002408742904663,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0029687881469726,0.0003879070281982,0.0005109310150146,0.0020699501037597,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0033910274505615,0.000432014465332,0.0005359649658203,0.0024230480194091,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0046067237854003,0.0004608631134033,0.0007522106170654,0.0033936500549316,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035164356231689,0.0004298686981201,0.0005393028259277,0.002547264099121,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035784244537353,0.0004360675811767,0.0005512237548828,0.0025911331176757,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035836696624755,0.0004279613494873,0.0005409717559814,0.0026147365570068,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0051121711730957,0.0005800724029541,0.0009500980377197,0.0035820007324218,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0033421516418457,0.0004119873046875,0.0005149841308593,0.0024151802062988,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0036439895629882,0.0005512237548828,0.0006899833679199,0.0024027824401855,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0039172172546386,0.0004401206970214,0.0005640983581542,0.0029129981994628,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0032901763916015,0.0003809928894042,0.0004751682281494,0.0024340152740478,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035276412963867,0.0004067420959472,0.0007209777832031,0.0023999214172363,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0042757987976074,0.0004420280456542,0.0005609989166259,0.0032727718353271,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0034732818603515,0.0004401206970214,0.0006940364837646,0.0023391246795654,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0047807693481445,0.0005559921264648,0.0010509490966796,0.003173828125,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0037620067596435,0.0004281997680664,0.0006649494171142,0.0026688575744628,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0034129619598388,0.0004599094390869,0.0005531311035156,0.0023999214172363,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0037548542022705,0.0005500316619873,0.0006918907165527,0.0025129318237304,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0039880275726318,0.0003581047058105,0.0004739761352539,0.0031559467315673,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.003307819366455,0.0004806518554687,0.0004820823669433,0.0023450851440429,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0041882991790771,0.0004479885101318,0.0007112026214599,0.0030291080474853,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.003817081451416,0.0005431175231933,0.0005669593811035,0.0027070045471191,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0042226314544677,0.0005509853363037,0.0006747245788574,0.0029969215393066,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0041728019714355,0.0005497932434082,0.0007469654083251,0.0028760433197021,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0043370723724365,0.0003352165222167,0.0005929470062255,0.0034089088439941,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0079908370971679,0.000392198562622,0.0007359981536865,0.0068626403808593,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0033199787139892,0.0003399848937988,0.0005989074707031,0.0023810863494873,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0046982765197753,0.0004060268402099,0.0005691051483154,0.00372314453125,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.003403902053833,0.0003397464752197,0.0004491806030273,0.0026149749755859,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0051116943359375,0.0005609989166259,0.0006089210510253,0.0039417743682861,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0034189224243164,0.0003309249877929,0.0004827976226806,0.0026051998138427,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0034132003784179,0.0003702640533447,0.0005309581756591,0.002511978149414,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0047829151153564,0.0004909038543701,0.0007159709930419,0.0035760402679443,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0056042671203613,0.0004160404205322,0.0009660720825195,0.0042221546173095,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0035171508789062,0.0004427433013916,0.0006372928619384,0.0024371147155761,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.00343918800354,0.0003950595855712,0.0005049705505371,0.0025391578674316,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0041170120239257,0.0003979206085205,0.0006330013275146,0.0030860900878906,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0052495002746582,0.0005340576171875,0.0007622241973876,0.003953218460083,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0046665668487548,0.0004408359527587,0.0006248950958251,0.0036008358001708,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0046255588531494,0.0004107952117919,0.0005249977111816,0.0036897659301757,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0040478706359863,0.0003809928894042,0.0005459785461425,0.0031208992004394,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.005751609802246,0.0007648468017578,0.00130295753479,0.0036838054656982,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.004875898361206,0.0005497932434082,0.0007791519165039,0.0035469532012939,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0045819282531738,0.0005998611450195,0.0006511211395263,0.0033309459686279,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0047528743743896,0.0004129409790039,0.0006279945373535,0.0037119388580322,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0042688846588134,0.000324010848999,0.0007338523864746,0.0032110214233398,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0037760734558105,0.000364065170288,0.0006349086761474,0.002777099609375,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0036807060241699,0.0004129409790039,0.0006458759307861,0.0026218891143798,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0049803256988525,0.0003950595855712,0.0005481243133544,0.0040371417999267,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0057158470153808,0.0003759860992431,0.0006039142608642,0.0047359466552734,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0052788257598876,0.0004618167877197,0.0006091594696044,0.0042078495025634,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,1.0,0.2
marginal_em,airport,continent,0.0038189888000488,0.0003318786621093,0.0006041526794433,0.002882957458496,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0046279430389404,0.0004148483276367,0.0005712509155273,0.0036418437957763,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0061209201812744,0.0005688667297363,0.0007030963897705,0.0048489570617675,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0052731037139892,0.0004200935363769,0.0005388259887695,0.0043141841888427,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0049266815185546,0.0004220008850097,0.0006797313690185,0.0038249492645263,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0050251483917236,0.0005040168762207,0.0009911060333251,0.0035300254821777,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0045239925384521,0.0004410743713378,0.0006611347198486,0.0034217834472656,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0036468505859375,0.0003540515899658,0.0005230903625488,0.0027697086334228,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.006019115447998,0.0003919601440429,0.0005199909210205,0.0051071643829345,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0056641101837158,0.0004353523254394,0.0006377696990966,0.0045909881591796,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0036039352416992,0.0002470016479492,0.0003120899200439,0.003044843673706,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.003486156463623,0.000216007232666,0.0002779960632324,0.0029921531677246,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.00270676612854,0.0001747608184814,0.0002222061157226,0.0023097991943359,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0032589435577392,0.0002329349517822,0.0002751350402832,0.0027508735656738,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0041079521179199,0.0006451606750488,0.0005676746368408,0.0028951168060302,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0042865276336669,0.0004019737243652,0.0007238388061523,0.0031607151031494,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0042190551757812,0.0004169940948486,0.0006630420684814,0.0031390190124511,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0046117305755615,0.000464916229248,0.0007159709930419,0.0034308433532714,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0051610469818115,0.0005998611450195,0.0007891654968261,0.0037720203399658,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0051870346069335,0.0004172325134277,0.0005748271942138,0.0041949748992919,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0056548118591308,0.0005648136138916,0.0006442070007324,0.0044457912445068,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0034139156341552,0.0003209114074707,0.0005021095275878,0.0025908946990966,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0040111541748046,0.0003862380981445,0.0005958080291748,0.0030291080474853,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0051822662353515,0.0004112720489501,0.0005738735198974,0.0041971206665039,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0039782524108886,0.0003571510314941,0.0004940032958984,0.003127098083496,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0050668716430664,0.0004248619079589,0.0005691051483154,0.0040729045867919,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0055592060089111,0.0004401206970214,0.0005609989166259,0.0045580863952636,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0053458213806152,0.0007569789886474,0.0006909370422363,0.0038979053497314,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0053849220275878,0.0007119178771972,0.0010600090026855,0.003612995147705,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0061390399932861,0.0005531311035156,0.0008068084716796,0.0047791004180908,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0048270225524902,0.0004398822784423,0.0005629062652587,0.003824234008789,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0097477436065673,0.0013189315795898,0.0011267662048339,0.0073020458221435,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0070147514343261,0.0007407665252685,0.0007851123809814,0.0054888725280761,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0036921501159667,0.0006101131439208,0.0006279945373535,0.0024540424346923,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0030980110168457,0.0001881122589111,0.0002698898315429,0.0026400089263916,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0031654834747314,0.0003561973571777,0.0006270408630371,0.0021822452545166,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0030429363250732,0.0003361701965332,0.0004279613494873,0.0022788047790527,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0033299922943115,0.0004310607910156,0.0005750656127929,0.0023238658905029,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.003403902053833,0.0004076957702636,0.000561237335205,0.0024349689483642,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0030939579010009,0.0003497600555419,0.0005500316619873,0.0021941661834716,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0036439895629882,0.0003728866577148,0.0005581378936767,0.0027129650115966,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0033578872680664,0.0003049373626708,0.0004630088806152,0.0025899410247802,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0043931007385253,0.0003790855407714,0.0004889965057373,0.0035250186920166,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0057470798492431,0.0003669261932373,0.0010080337524414,0.0043721199035644,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0042762756347656,0.0004348754882812,0.000770092010498,0.0030713081359863,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0070226192474365,0.0004270076751708,0.0005357265472412,0.0060598850250244,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0043990612030029,0.0003089904785156,0.0005042552947998,0.0035858154296875,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0037372112274169,0.0004768371582031,0.0005230903625488,0.002737283706665,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0031149387359619,0.0001850128173828,0.0002598762512207,0.0026700496673583,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0033457279205322,0.0003869533538818,0.0005209445953369,0.0024378299713134,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0036602020263671,0.0004758834838867,0.0005831718444824,0.002601146697998,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0044381618499755,0.000324010848999,0.0004830360412597,0.0036311149597167,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0035719871520996,0.0004901885986328,0.0005009174346923,0.0025808811187744,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0030779838562011,0.0001726150512695,0.0002291202545166,0.002676248550415,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0042412281036376,0.000457763671875,0.0007402896881103,0.0030431747436523,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0054619312286376,0.0005040168762207,0.0006170272827148,0.0043408870697021,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0042488574981689,0.0003719329833984,0.0005359649658203,0.0033409595489501,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0058300495147705,0.0011153221130371,0.0006258487701416,0.0040888786315917,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0055720806121826,0.0005290508270263,0.000601053237915,0.0044419765472412,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0048162937164306,0.0009570121765136,0.0010302066802978,0.0028290748596191,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0036799907684326,0.0003190040588378,0.000601053237915,0.0027599334716796,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0035278797149658,0.0003228187561035,0.0005419254302978,0.0026631355285644,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0035421848297119,0.0003008842468261,0.0005381107330322,0.0027031898498535,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0030329227447509,0.0003080368041992,0.0003890991210937,0.002335786819458,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0043387413024902,0.0003988742828369,0.0006160736083984,0.0033237934112548,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0054132938385009,0.0004370212554931,0.0006651878356933,0.0043110847473144,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0050668716430664,0.0003149509429931,0.0010650157928466,0.0036869049072265,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0063953399658203,0.0005393028259277,0.0007040500640869,0.0051519870758056,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0050349235534667,0.0005648136138916,0.0007312297821044,0.0037388801574707,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0067739486694335,0.0004558563232421,0.0006189346313476,0.0056991577148437,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.004591941833496,0.0003988742828369,0.0005521774291992,0.0036408901214599,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0069367885589599,0.000521183013916,0.0006086826324462,0.0058069229125976,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0068819522857666,0.0004529953002929,0.0006251335144042,0.0058038234710693,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0038952827453613,0.0005438327789306,0.000561237335205,0.0027902126312255,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.005418062210083,0.0007619857788085,0.0009350776672363,0.003720998764038,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0048091411590576,0.000439167022705,0.0006358623504638,0.0037341117858886,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0055131912231445,0.0004141330718994,0.0005350112915039,0.0045640468597412,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0057601928710937,0.0003960132598876,0.0006661415100097,0.0046980381011962,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0052976608276367,0.0004458427429199,0.0008738040924072,0.0039780139923095,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0052628517150878,0.0004539489746093,0.0006251335144042,0.0041837692260742,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0049676895141601,0.0004177093505859,0.0005550384521484,0.0039949417114257,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
marginal_em,airport,continent,0.0047917366027832,0.0004899501800537,0.0006239414215087,0.0036778450012207,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,1.5,0.8
